資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考	Unnamed: 22
30-039-03	魚山六巻帖九方便	289	121	者	者	救世者	救世者			3	3				キウ＊＊			e1		60:5		T2712_.84.0817a09
30-039-03	魚山六巻帖九方便	290	122	唯	唯	唯願	唯願			1	2		＊去濁	ヰ	ヰ＊			e1		60:6		T2712_.84.0817a10
30-039-03	魚山六巻帖九方便	291	122	願	願	唯願	唯願			2	2	去濁	＊去濁		ヰ＊			〔右〕r1		60:6		T2712_.84.0817a10
30-039-03	魚山六巻帖九方便	292	123	普	普	普於	普於			1	2			ホ	ホ＊			〔右〕r1		60:6		T2712_.84.0817a10
30-039-03	魚山六巻帖九方便	293	123	於	於	普於	普於			2	2				ホ＊			e1		60:6		T2712_.84.0817a10
30-039-03	魚山六巻帖九方便	294	124	十	十	十方界	十方界			1	3							e1		60:6		T2712_.84.0817a10
30-039-03	魚山六巻帖九方便	295	124	方	方	十方界	十方界			2	3							f2		60:6		T2712_.84.0817a10
30-039-03	魚山六巻帖九方便	296	124	界	界	十方界	十方界			3	3							e1		60:6		T2712_.84.0817a10
30-039-03	魚山六巻帖九方便	297	125	恆	恒	恆以	恒以			1	2			コウ	コウ＊			e2		60:7		T2712_.84.0817a11
30-039-03	魚山六巻帖九方便	298	125	以	以	恆以	恒以			2	2				コウ＊			e2		60:7		T2712_.84.0817a11
30-039-03	魚山六巻帖九方便	299	126	大	大	大雲	大雲			1	2				＊ヰン			〔右〕ffr2		60:7		T2712_.84.0817a11
30-039-03	魚山六巻帖九方便	300	126	雲	雲	大雲	大雲			2	2			ヰン	＊ヰン			e1		60:7		T2712_.84.0817a11
30-039-03	魚山六巻帖九方便	301	127	降	降	降法雨	降法雨			1	3			カウ	カウ＊＊			〔右〕r1		60:7		T2712_.84.0817a11
30-039-03	魚山六巻帖九方便	302	127	法	法	降法雨	降法雨			2	3				カウ＊＊			e1		60:7		T2712_.84.0817a11
30-039-03	魚山六巻帖九方便	303	127	雨	雨	降法雨	降法雨			3	3				カウ＊＊			e1		60:7		T2712_.84.0817a11
30-039-03	魚山六巻帖九方便	304	128	願	願	願令	願令			1	2	平濁	平濁＊		＊レイ			〔右〕r5_		61:2		T2712_.84.0817a14
30-039-03	魚山六巻帖九方便	305	128	令	令	願令	願令			2	2		平濁＊	レイ	＊レイ			e2		61:2		T2712_.84.0817a14
30-039-03	魚山六巻帖九方便	306	129	_	_	_夫	_夫			1	2			ハン	ハンホ			〔右〕ffr2		61:2		T2712_.84.0817a14
30-039-03	魚山六巻帖九方便	307	129	夫	夫	_夫	_夫			2	2			ホ	ハンホ			e1		61:2		T2712_.84.0817a14
30-039-03	魚山六巻帖九方便	308	130	_	_	_住處	_住處			1	3							f2		61:2		T2712_.84.0817a14
30-039-03	魚山六巻帖九方便	309	130	住	住	_住處	_住處			2	3							〔右〕r1		61:2		T2712_.84.0817a14
30-039-03	魚山六巻帖九方便	310	130	處	處	_住處	_住處			3	3							e1		61:2		T2712_.84.0817a14
30-039-03	魚山六巻帖九方便	311	131	速	速	速捨	速捨			1	2			ソク	ソク＊			f2		61:3		T2712_.84.0817a15
30-039-03	魚山六巻帖九方便	312	131	捨	捨	速捨	速捨			2	2				ソク＊			e2		61:3		T2712_.84.0817a15
30-039-03	魚山六巻帖九方便	313	132	衆	衆	衆苦	衆苦			1	2							f2		61:3		T2712_.84.0817a15
30-039-03	魚山六巻帖九方便	314	132	苦	苦	衆苦	衆苦			2	2							e1		61:3		T2712_.84.0817a15
30-039-03	魚山六巻帖九方便	315	133	_	_	_集身	_集身			1	3							〔右〕r1		61:3		T2712_.84.0817a15
30-039-03	魚山六巻帖九方便	316	133	集	集	_集身	_集身			2	3							e1		61:3		T2712_.84.0817a15
30-039-03	魚山六巻帖九方便	317	133	身	身	_集身	_集身			3	3							e1		61:3		T2712_.84.0817a15
30-039-03	魚山六巻帖九方便	318	134	當	當	當得	當得			1	2				＊トク			f2		61:4		T2712_.84.0817a16
30-039-03	魚山六巻帖九方便	319	134	得	得	當得	當得			2	2			トク	＊トク			e2		61:4		T2712_.84.0817a16
30-039-03	魚山六巻帖九方便	320	135	至	至	至於	至於			1	2							〔右〕ffr2		61:4		T2712_.84.0817a16
30-039-03	魚山六巻帖九方便	321	135	於	於	至於	至於			2	2							e1		61:4		T2712_.84.0817a16
30-039-03	魚山六巻帖九方便	322	136	無	無	無垢處	無垢處			1	3	平濁	平濁＊＊		＊コウシヨ			F1		61:4		T2712_.84.0817a16
30-039-03	魚山六巻帖九方便	323	136	垢	垢	無垢處	無垢處			2	3		平濁＊＊	コウ	＊コウシヨ			e2		61:4		T2712_.84.0817a16
30-039-03	魚山六巻帖九方便	324	136	處	處	無垢處	無垢處			3	3		平濁＊＊	シヨ	＊コウシヨ			e1		61:4		T2712_.84.0817a16
30-039-03	魚山六巻帖九方便	325	137	安	安	安住	安住			1	2							f2		61:5		T2712_.84.0817a17
30-039-03	魚山六巻帖九方便	326	137	住	住	安住	安住			2	2							〔右〕r1		61:5		T2712_.84.0817a17
30-039-03	魚山六巻帖九方便	327	138	清	清	清淨	清浄			1	2							f2		61:5		T2712_.84.0817a17
30-039-03	魚山六巻帖九方便	328	138	淨	浄	清淨	清浄			2	2							e1		61:5		T2712_.84.0817a17
30-039-03	魚山六巻帖九方便	329	139	法	法	法界身	法界身			1	3			ハ〈フ〉	ハ〈フ〉＊＊			〔右〕r1		61:5		T2712_.84.0817a17
30-039-03	魚山六巻帖九方便	330	139	界	界	法界身	法界身			2	3				ハ〈フ〉＊＊			e1		61:5		T2712_.84.0817a17
30-039-03	魚山六巻帖九方便	331	139	身	身	法界身	法界身			3	3				ハ〈フ〉＊＊			e1		61:5		T2712_.84.0817a17
30-039-03	魚山六巻帖九方便	332	140	_	_	_修	_修			1	2				＊シウ			〔右〕r5_		61:8		T2712_.84.0817a20
30-039-03	魚山六巻帖九方便	333	140	修	修	_修	_修			2	2			シウ	＊シウ			e2		61:8		T2712_.84.0817a20
30-039-03	魚山六巻帖九方便	334	141	一	一	一切	一切			1	2			イ〈ツ〉	イ〈ツ〉＊			〔右〕f3		61:8		T2712_.84.0817a20
30-039-03	魚山六巻帖九方便	335	141	切	切	一切	一切			2	2				イ〈ツ〉＊			e1		61:8		T2712_.84.0817a20
30-039-03	魚山六巻帖九方便	336	142	衆	衆	衆善業	衆善業			1	3		＊入濁＊					ff2		61:8		T2712_.84.0817a20
30-039-03	魚山六巻帖九方便	337	142	善	善	衆善業	衆善業			2	3	入濁	＊入濁＊					〔右〕r1		61:8		T2712_.84.0817a20
30-039-03	魚山六巻帖九方便	338	142	業	業	衆善業	衆善業			3	3		＊入濁＊					e1		61:8		T2712_.84.0817a20
30-039-03	魚山六巻帖九方便	339	143	利	利	利益	利益			1	2				＊エ〈キ〉			〔右〕r2		62:1		T2712_.84.0817b01
30-039-03	魚山六巻帖九方便	340	143	益	益	利益	利益			2	2			エ〈キ〉	＊エ〈キ〉			e2		62:1		T2712_.84.0817b01
30-039-03	魚山六巻帖九方便	341	144	一	一	一切	一切			1	2							〔右〕e2		62:1		T2712_.84.0817b01
30-039-03	魚山六巻帖九方便	342	144	切	切	一切	一切			2	2							e1		62:1		T2712_.84.0817b01
30-039-03	魚山六巻帖九方便	343	145	衆	衆	衆生故	衆生故			1	3							f2		62:1		T2712_.84.0817b01
30-039-03	魚山六巻帖九方便	344	145	生	生	衆生故	衆生故			2	3							f2		62:1		T2712_.84.0817b01
30-039-03	魚山六巻帖九方便	345	145	故	故	衆生故	衆生故			3	3							e1		62:1		T2712_.84.0817b01
30-039-03	魚山六巻帖九方便	346	146	我	我	我今	我今			1	2	去濁	去濁＊					〔右〕r2		62:2		T2712_.84.0817b02
30-039-03	魚山六巻帖九方便	347	146	今	今	我今	我今			2	2		去濁＊					e2		62:2		T2712_.84.0817b02
30-039-03	魚山六巻帖九方便	348	147	盡	盡	盡皆	盡皆			1	2							〔右〕ffr2		62:2		T2712_.84.0817b02
30-039-03	魚山六巻帖九方便	349	147	皆	皆	盡皆	盡皆			2	2							e1		62:2		T2712_.84.0817b02
30-039-03	魚山六巻帖九方便	350	148	正	正	正廻向	正廻向			1	3				＊クワイキヤウ			〔右〕r1		62:2		T2712_.84.0817b02
30-039-03	魚山六巻帖九方便	351	148	廻	廻	正廻向	正廻向			2	3			クワイ	＊クワイキヤウ			e4_		62:2		T2712_.84.0817b02
30-039-03	魚山六巻帖九方便	352	148	向	向	正廻向	正廻向			3	3			キヤウ	＊クワイキヤウ			〔右〕r5_		62:2		T2712_.84.0817b02
30-039-03	魚山六巻帖九方便	353	149	除	除	除生	除生			1	2	去濁	去濁＊					〔右〕r1		62:3		T2712_.84.0817b03
30-039-03	魚山六巻帖九方便	354	149	生	生	除生	除生			2	2		去濁＊					e1		62:3		T2712_.84.0817b03
30-039-03	魚山六巻帖九方便	355	150	死	死	死苦	死苦			1	2							e1		62:3		T2712_.84.0817b03
30-039-03	魚山六巻帖九方便	356	150	苦	苦	死苦	死苦			2	2							e1		62:3		T2712_.84.0817b03
30-039-03	魚山六巻帖九方便	357	151	至	至	至菩提	至菩提			1	3							〔右〕r1		62:3		T2712_.84.0817b03
30-039-03	魚山六巻帖九方便	358	151	菩	菩	至菩提	至菩提			2	3							e1		62:3		T2712_.84.0817b03
30-039-03	魚山六巻帖九方便	359	151	提	提	至菩提	至菩提			3	3							e1		62:3		T2712_.84.0817b03
