資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
40-060-01	古文孝経_延文本	186	142	寒	寒	寒燠	寒燠			1	2n	平	平入		＊イク					014_119(割注)	
40-060-01	古文孝経_延文本	187	142	燠	燠	寒燠	寒燠			2	2k	入	平入	〔右〕イク	＊イク					014_119(割注)	
40-060-01	古文孝経_延文本	188	143	雷	雷	雷雨	雷雨			1	2i	平	平上							014_119(割注)	
40-060-01	古文孝経_延文本	189	143	雨	雨	雷雨	雷雨			2	1	上	平上							014_119(割注)	
40-060-01	古文孝経_延文本	190	144	主	主	人主	人主			2	2u/1	上	＊上							014_120(割注)	
40-060-01	古文孝経_延文本	191	145	職	軄	職	軄を			1	2k			〔右〕シヨク	シヨク					014_120(割注)	
40-060-01	古文孝経_延文本	192	146	惠	惠	惠	惠を			1	2i	去	去							014_120(割注)	
40-060-01	古文孝経_延文本	193	147	治	治	治	治を			1	1	去	去							014_121(割注)	
40-060-01	古文孝経_延文本	194	148	長	長	長幼	長㓜			1	2ŋ	上	上去							014_121(割注)	
40-060-01	古文孝経_延文本	195	148	幼	㓜	長幼	長㓜			2	2u	去	上去							014_121(割注)	
40-060-01	古文孝経_延文本	196	149	戚	戚	親戚	親戚			2	2k			〔右〕セキ	＊セキ					014_121(割注)	
40-060-01	古文孝経_延文本	197	150	姻	姻	姻族	姻族			1	2n	平	平＊	〔右〕イン	イン＊					014_122(割注)	
40-060-01	古文孝経_延文本	198	151	美	羙	美	羙			1	1	上濁	上濁							014_122(割注)	
40-060-01	古文孝経_延文本	199	152	答	⿱䒑合	答對	[⿱䒑合]對するは			1	2p	入	入去	〔右〕タウ	タウタイ					014_124(割注)	
40-060-01	古文孝経_延文本	200	152	對	對	答對	[⿱䒑合]對するは			2	2i	去	入去	〔右〕タイ	タウタイ					014_124(割注)	
40-060-01	古文孝経_延文本	201	153	恭	恭	恭	恭を			1	2ŋ	平	平							014_124(割注)	
40-060-01	古文孝経_延文本	202	154	恩	恩	恩恕	恩恕なり			1	2n	平	平去濁		＊シヨ					014_124(割注)	
40-060-01	古文孝経_延文本	203	154	恕	恕	恩恕	恩恕なり			2	1	去濁	平去濁	〔右〕シヨ	＊シヨ					014_124(割注)	
40-060-01	古文孝経_延文本	204	155	體	體	身體	身體			2	2i	上	＊上							014_124	
40-060-01	古文孝経_延文本	205	156	膚	⿸𬻉胃	髮膚	髪[⿸𬻉胃]は			2	1	平	＊平							014_125	
40-060-01	古文孝経_延文本	206	157	血	血	血氣	血氣を			1	t		＊去	〔右〕ケツ	ケツキ					014_126(割注)	
40-060-01	古文孝経_延文本	207	157	氣	氣	血氣	血氣を			2	1	去	＊去	〔右〕キ	ケツキ					014_126(割注)	
40-060-01	古文孝経_延文本	208	158	情	情	情性	情性			1	2ŋ	平	平去							014_126(割注)	
40-060-01	古文孝経_延文本	209	158	性	性	情性	情性			2	2ŋ	去	平去							014_126(割注)	
40-060-01	古文孝経_延文本	210	159	通	通	通	通す			1	2ŋ	平軽	平軽							014_126(割注)	
40-060-01	古文孝経_延文本	211	160	全	全	全	全マタウし			1	2n	入	入							014_127(割注)	
40-060-01	古文孝経_延文本	212	161	刑	刑	刑傷	刑傷を			1	2ŋ	平	平平	〔右〕ケイ	ケイシヤウ					014_127(割注)	
40-060-01	古文孝経_延文本	213	161	傷	傷	刑傷	刑傷を			2	2ŋ	平	平平	〔右〕シヤウ	ケイシヤウ					014_127(割注)	
40-060-01	古文孝経_延文本	214	162	謙	謙	謙約	謙約にして			1	2m	平	平＊	〔右〕ケム	ケムヤク					015_128(割注)	
40-060-01	古文孝経_延文本	215	162	約	⿰糸𠚣	謙約	謙約にして			2	2k		平＊	〔右〕ヤク	ケムヤク					015_128(割注)	
40-060-01	古文孝経_延文本	216	163	咎	⿱处口	咎悔	[⿱处口]悔に			1	2u	上	上去	〔右〕キウ	キウクワイ					015_129(割注)	
40-060-01	古文孝経_延文本	217	163	悔	悔	咎悔	[⿱处口]悔に			2	2i	去	上去	〔右〕クワイ	キウクワイ					015_129(割注)	
40-060-01	古文孝経_延文本	218	164	束	束	束脩	束脩して			1	2k		＊平	〔右〕ソク	ソクシウ					015_131(割注)	
40-060-01	古文孝経_延文本	219	164	脩	脩	束脩	束脩して			2	1(2u)	平	＊平	〔右〕シウ	ソクシウ					015_131(割注)	
40-060-01	古文孝経_延文本	220	165	清	清	清風	清風を			1	2ŋ	平	平＊							015_132(割注)	
40-060-01	古文孝経_延文本	221	166	過	過	無過	無過			2	1	去	＊去							015_132(割注)	
40-060-01	古文孝経_延文本	222	167	乾	乹	乾々	乹々として			1	2n	平	平＊							015_132(割注)	
40-060-01	古文孝経_延文本	223	168	聲	聲	聲譽	聲譽			1	2ŋ	平	平去		＊ヨ					015_133(割注)	
40-060-01	古文孝経_延文本	224	168	譽	譽	聲譽	聲譽			2	1	去	平去	〔右〕ヨ	＊ヨ					015_133(割注)	
40-060-01	古文孝経_延文本	225	169	尊	尊	尊顯	尊顯し			1	2n	平	平上	〔右〕ソム	ソムケム					015_133(割注)	
40-060-01	古文孝経_延文本	226	169	顯	顯	尊顯	尊顯し			2	2n	上	平上	〔右〕ケム	ソムケム					015_133(割注)	
40-060-01	古文孝経_延文本	227	170	孫	孫	子孫	子孫			2	2n			〔右〕ソン	＊ソン					015_133(割注)	
40-060-01	古文孝経_延文本	228	171	榮	榮	光榮	光榮			2	2ŋ	平	＊平							015_133(割注)	
40-060-01	古文孝経_延文本	229	172	窮	窮	無窮	無窮に			2	2ŋ	平	＊平							015_133(割注)	
40-060-01	古文孝経_延文本	230	173	略	略	略	略し			1	2k			〔右〕リヤク	リヤク					015_136(割注)	
