資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-024-01	平家物語_大東急記念文庫_延慶本	443	282	宇	宇	單宇	単宇ニ			2	1	平	平平		セン＊					1末-097a-07	
30-024-01	平家物語_大東急記念文庫_延慶本	444	283	單	単	單宇	単宇ヲ			1	2			セン	セン＊					1末-099b-02	
30-024-01	平家物語_大東急記念文庫_延慶本	445	284	狄	狄	胡狄	胡ｰ狄			2	2			テキ	＊テキ					1末-100a-05	
30-024-01	平家物語_大東急記念文庫_延慶本	446	285	遼	遼	遼海	遼海ノ			1	2			〔別〕リヤウ	リヤウ＊					1末-101a-07	仮名注「リ」、第一画欠
30-024-01	平家物語_大東急記念文庫_延慶本	447	286	途	途	行途	行ｰ途ヲ			2	1			〔別〕ト	＊ト					1末-101a-10	
30-024-01	平家物語_大東急記念文庫_延慶本	448	287	典	典	典屬國	典属国ト			1	2			〔別〕テン	テンシヨク					1末-102a-03	
30-024-01	平家物語_大東急記念文庫_延慶本	449	287	屬	属	典屬國	典属国ト			2	2			〔別〕シヨク	テンシヨク					1末-102a-03	
30-024-01	平家物語_大東急記念文庫_延慶本	450	288	爵	爵	神爵元年	神爵元年			2	2			〔別〕シヤク	＊シヤク＊＊					1末-102a-03	
30-024-01	平家物語_大東急記念文庫_延慶本	451	289	隔	隔	隔夜	隔-夜スル			1	2			〔別〕キヤク	キヤクヤ					1末-103a-03	
30-024-01	平家物語_大東急記念文庫_延慶本	452	289	夜	夜	隔夜	隔-夜スル			2	1			〔別〕ヤ	キヤクヤ					1末-103a-03	
30-024-01	平家物語_大東急記念文庫_延慶本	453	290	没	没	存沒	存-没			2	2			〔別〕ホツ	＊ホツ					1末-105a-07	
30-024-01	平家物語_大東急記念文庫_延慶本	454	291	龍	竜	龍頭鷁首	竜頭鷁首ノ			1	2			〔別〕リウ	リウトウケキシユウ					1末-107b-07	仮名注くずし字
30-024-01	平家物語_大東急記念文庫_延慶本	455	291	頭	頭	龍頭鷁首	竜頭鷁首ノ			2	2			〔別〕トウ	リウトウケキシユウ					1末-107b-07	仮名注くずし字
30-024-01	平家物語_大東急記念文庫_延慶本	456	291	鷁	鷁	龍頭鷁首	竜頭鷁首ノ			3	2			〔別〕ケキ	リウトウケキシユウ					1末-107b-07	仮名注くずし字
30-024-01	平家物語_大東急記念文庫_延慶本	457	291	首	首	龍頭鷁首	竜頭鷁首ノ			4	2			〔別〕シユウ	リウトウケキシユウ					1末-107b-07	仮名注くずし字
30-024-01	平家物語_大東急記念文庫_延慶本	458	292	海	海	海尾船	海尾船ノ			1	2			〔別〕カヒ	カヒヒセン					1末-107b-09	
30-024-01	平家物語_大東急記念文庫_延慶本	459	292	尾	尾	海尾船	海尾船ノ			2	1			〔別〕ヒ	カヒヒセン					1末-107b-09	
30-024-01	平家物語_大東急記念文庫_延慶本	460	292	船	船	海尾船	海尾船ノ			3	2			〔別〕セン	カヒヒセン					1末-107b-09	
30-024-01	平家物語_大東急記念文庫_延慶本	461	293	蜀	蜀	蜀山	蜀山ニ			1	2			〔別〕シヨク	シヨク＊					1末-108a-02	
30-024-01	平家物語_大東急記念文庫_延慶本	462	294	紫	紫	紫蓋峯	紫-蓋-峯ノ			1	1			シ	＊シカ—＊					1末-108b-05	
30-024-01	平家物語_大東急記念文庫_延慶本	463	294	蓋	蓋	紫蓋峯	紫-蓋-峯ノ			2	2			カ—	＊シカ—＊					1末-108b-05	
30-024-01	平家物語_大東急記念文庫_延慶本	464	295	巷	巷	深巷	深-巷ニ			2	2			コウ	＊コウ					1末-108b-07	開合乱れ
30-024-01	平家物語_大東急記念文庫_延慶本	465	296	腸	腸	愁腸	愁-腸			2	2			チヤウ	＊チヤウ					1末-108b-07	
30-024-01	平家物語_大東急記念文庫_延慶本	466	297	野	野	埜太夫	野太夫			1	1	上	上上平	ヤ	ヤタイウ					1末-108b-09	
30-024-01	平家物語_大東急記念文庫_延慶本	467	297	太	太	埜太夫	野太夫			2	2	上	上上平	タイ	ヤタイウ					1末-108b-09	
30-024-01	平家物語_大東急記念文庫_延慶本	468	297	夫	夫	埜太夫	野太夫			3	1	平	上上平	ウ	ヤタイウ					1末-108b-09	
30-024-01	平家物語_大東急記念文庫_延慶本	469	298	懷	懐	懷土	懐土			1	1			〔別〕エ	エ＊					1末-109a-04	
30-024-01	平家物語_大東急記念文庫_延慶本	470	299	愷	愷	八愷	八愷ノ			2	2			〔別〕カイ	＊カイ					1末-112b-03	
30-024-01	平家物語_大東急記念文庫_延慶本	471	300	候	候	候	候シ			1	2			コウ	コウ					1末-112b-04	
30-024-01	平家物語_大東急記念文庫_延慶本	472	301	境	境	遠境	遠境ニ			2	2			〔別〕ケウ	＊ケウ					1末-112b-10	
30-024-01	平家物語_大東急記念文庫_延慶本	473	302	樢	樢	樢葛	樢葛			1	2			〔別〕タウ	タウカツ					1末-113a-02	正しくは「テウ」、声譜読み
30-024-01	平家物語_大東急記念文庫_延慶本	474	302	葛	葛	樢葛	樢葛			2	2			〔別〕カツ	タウカツ					1末-113a-02	
30-024-01	平家物語_大東急記念文庫_延慶本	475	303	懷	懐	懷土	懐土			1	1			〔別〕エ	エ＊					1末-113a-06	
30-024-01	平家物語_大東急記念文庫_延慶本	476	304	望	望	望鄕	望郷			1	2			〔別〕ハウ	ハウ＊					1末-113a-07	
30-024-01	平家物語_大東急記念文庫_延慶本	477	305	濃	濃	粧濃	粧-濃			2	2			〔別〕ノウ	＊ノウ					1末-114a-08	「濃」字左傍「コマヤカ」
30-024-01	平家物語_大東急記念文庫_延慶本	478	306	膖	膖	膖脹	膖脹			1	2			〔別〕ホウ	ホウチヤウ					1末-114b-02	
30-024-01	平家物語_大東急記念文庫_延慶本	479	306	脹	脹	膖脹	膖脹			2	2			〔別〕チヤウ	ホウチヤウ					1末-114b-02	
30-024-01	平家物語_大東急記念文庫_延慶本	480	307	爛	爛	爛壞	爛壊シ			1	2			〔別〕ラン	ランエ					1末-114b-02	
30-024-01	平家物語_大東急記念文庫_延慶本	481	307	壞	壊	爛壞	爛壊シ			2	1			〔別〕エ	ランエ					1末-114b-02	
30-024-01	平家物語_大東急記念文庫_延慶本	482	308	墳	墳	墳墓	墳-墓ヲ			1	2		＊入濁	〔別〕フン	フンホ					1末-114b-06	声点は「ホ」直下
30-024-01	平家物語_大東急記念文庫_延慶本	483	308	墓	墓	墳墓	墳-墓ヲ			2	1	入濁	＊入濁	〔別〕ホ	フンホ					1末-114b-06	声点は「ホ」直下
30-024-01	平家物語_大東急記念文庫_延慶本	484	309	廢	廃	廢太子	廃太子ハ			1	2			〔別〕ハイ	ハイ＊＊					1末-115b-09	
30-024-01	平家物語_大東急記念文庫_延慶本	485	310	彗	彗	彗星	彗星			1	2			クヱイ	クヱイ＊					2本-002a-07	左傍「ハヽキホシ」、正しくはスイ
30-024-01	平家物語_大東急記念文庫_延慶本	486	311	蚩	蚩	蚩尤旗	蚩尤旗ト			1	1			シ	シイウキ					2本-002a-07	左傍「ミタル　メツラシ　アラハス」
30-024-01	平家物語_大東急記念文庫_延慶本	487	311	尤	尤	蚩尤旗	蚩尤旗ト			2	2			イウ	シイウキ					2本-002a-07	左傍「ミタル　メツラシ　アラハス」
30-024-01	平家物語_大東急記念文庫_延慶本	488	311	旗	旗	蚩尤旗	蚩尤旗ト			3	1			キ	シイウキ					2本-002a-07	左傍「ミタル　メツラシ　アラハス」
30-024-01	平家物語_大東急記念文庫_延慶本	489	312	赤	赤	赤氣	赤氣トモ			1	2			〔別〕セキ	セキキ					2本-002a-08	
