資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
50-007-04	国会図書館本本朝文粋巻六	467	297	陸	陸	陸沈	陸沈			1				リク	リク＊					001_023_a_02	
50-007-04	国会図書館本本朝文粋巻六	468	298	休	休	休	休			1				キウ	キウ					001_023_a_02	
50-007-04	国会図書館本本朝文粋巻六	469	299	曉	暁	曉夕	暁夕			1				ケウ	ケウ＊					001_023_a_03	
50-007-04	国会図書館本本朝文粋巻六	470	300	累	累	累日	累日			1		上	上入濁							001_023_a_04	
50-007-04	国会図書館本本朝文粋巻六	471	300	日	日	累日	累日			2		入濁	上入濁							001_023_a_04	
50-007-04	国会図書館本本朝文粋巻六	472	301	暴	暴	暴風	暴風			1				ホウ	ホウ＊					001_023_a_04	
50-007-04	国会図書館本本朝文粋巻六	473	302	嚴	厳	嚴霜	厳霜			1				ケン	ケン＊					001_023_a_05	
50-007-04	国会図書館本本朝文粋巻六	474	303	夙	夙	夙夜	夙夜			1				シク	シク＊					001_023_a_05	
50-007-04	国会図書館本本朝文粋巻六	475	304	愚	愚	愚忠	愚忠			1		平濁	平濁＊							001_023_a_07	
50-007-04	国会図書館本本朝文粋巻六	476	305	苦	苦	苦節	苦節			1		上	上＊	コ	コ＊					001_023_a_07	
50-007-04	国会図書館本本朝文粋巻六	477	306	採	採	採擇	採択			1		上	上入	サイ	サイタク					001_023_a_07	声点虫食い
50-007-04	国会図書館本本朝文粋巻六	478	306	擇	択	採擇	採択			2		入	上入	タク	サイタク					001_023_a_07	
50-007-04	国会図書館本本朝文粋巻六	479	307	篤	篤	篤茂	篤茂			1				〔左〕トク	トクモ					001_023_b_05	
50-007-04	国会図書館本本朝文粋巻六	480	307	茂	茂	篤茂	篤茂			2				〔左〕モ	トクモ					001_023_b_05	
50-007-04	国会図書館本本朝文粋巻六	481	308	伊	伊	伊輔	伊輔			1				〔左〕イ	イフ					001_023_b_07	
50-007-04	国会図書館本本朝文粋巻六	482	308	輔	輔	伊輔	伊輔			2				〔左〕フ	イフ					001_023_b_07	
50-007-04	国会図書館本本朝文粋巻六	483	309	寮	寮	任寮	任寮			2				レウ	＊レウ					001_024_a_02	
50-007-04	国会図書館本本朝文粋巻六	484	310	績	績	勞績	労績			2				セキ	＊セキ					001_024_a_03	
50-007-04	国会図書館本本朝文粋巻六	485	311	槐	槐	槐市	槐市			1				クワイ	クワイシ					001_024_a_03	
50-007-04	国会図書館本本朝文粋巻六	486	311	市	市	槐市	槐市			2				シ	クワイシ					001_024_a_03	
50-007-04	国会図書館本本朝文粋巻六	487	312	價	価	聲價	声価			2				カ	＊カ					001_024_a_03	
50-007-04	国会図書館本本朝文粋巻六	488	313	駕	駕	駕	駕			1				カ	カ					001_024_a_04	
50-007-04	国会図書館本本朝文粋巻六	489	314	朱	朱	朱輪	朱輪			2				シユ	＊シユ					001_024_a_04	
50-007-04	国会図書館本本朝文粋巻六	490	315	_	_	_	_			1				〔左〕セキ	セキ					001_024_a_04	
50-007-04	国会図書館本本朝文粋巻六	491	316	鳬	鳬	雙鳬	雙鳬			2				フ	＊フ					001_024_a_05	
50-007-04	国会図書館本本朝文粋巻六	492	317	葉	葉	葉縣	葉県			1				セウ・〔左〕エウ	セウケン／エウケン					001_024_a_05	
50-007-04	国会図書館本本朝文粋巻六	493	317	縣	県	葉縣	葉県			2				ケン	セウケン／エウケン					001_024_a_05	
50-007-04	国会図書館本本朝文粋巻六	494	318	冕	冕	冕	冕			1		上濁	上濁	ヘン	ヘン					001_024_a_05	
50-007-04	国会図書館本本朝文粋巻六	495	319	荊	荊	荊州	荊州			1				ケイ	ケイ＊					001_024_a_06	
50-007-04	国会図書館本本朝文粋巻六	496	320	宰	宰	宰	宰			1				サイ	サイ					001_024_a_07	
50-007-04	国会図書館本本朝文粋巻六	497	321	妻	妻	妻奴	妻奴			1			＊平濁	セイ	セイト					001_024_a_07	
50-007-04	国会図書館本本朝文粋巻六	498	321	奴	奴	妻奴	妻奴			2		平濁	＊平濁	ト	セイト					001_024_a_07	
50-007-04	国会図書館本本朝文粋巻六	499	322	飽	飽	飽煥	飽煥			1		去	去上濁	ハウ	ハウクワン					001_024_a_07	
50-007-04	国会図書館本本朝文粋巻六	500	322	煥	煥	飽煥	飽煥			2		上濁	去上濁	クワン	ハウクワン					001_024_a_07	
50-007-04	国会図書館本本朝文粋巻六	501	323	歡	歓	歡娯	歓娯			1			＊平濁	クワン	クワンコ					001_024_b_01	
50-007-04	国会図書館本本朝文粋巻六	502	323	娯	娯	歡娯	歓娯			2		平濁	＊平濁	コ	クワンコ					001_024_b_01	
50-007-04	国会図書館本本朝文粋巻六	503	324	優	優	優異	優異			1				イウ	イウイ					001_024_b_02	
50-007-04	国会図書館本本朝文粋巻六	504	324	異	異	優異	優異			2				イ	イウイ					001_024_b_02	
50-007-04	国会図書館本本朝文粋巻六	505	325	茜	茜	茜衫	茜衫			1		平軽	平軽上	セイ	セイサン					001_024_b_03	
50-007-04	国会図書館本本朝文粋巻六	506	325	衫	衫	茜衫	茜衫			2		上	平軽上	サン	セイサン					001_024_b_03	
50-007-04	国会図書館本本朝文粋巻六	507	326	蓬	蓬	蓬鬢	蓬鬢			1		平	平去濁	ホウ	ホウ＊					001_024_b_03	
