資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-016-01	新猿楽記_尊経閣文庫_古抄本	571	325	書	書	經書	経書			2		〔墨〕平	去平							068-07	
30-016-01	新猿楽記_尊経閣文庫_古抄本	572	326	半	半	半紙	半紙			1		〔墨〕平	平上濁							068-08	
30-016-01	新猿楽記_尊経閣文庫_古抄本	573	326	紙	紙	半紙	半紙			2		〔墨〕上濁	平上濁							068-08	
30-016-01	新猿楽記_尊経閣文庫_古抄本	574	327	生	生	一生	一生			2		〔墨〕去	＊去							068-12	
30-016-01	新猿楽記_尊経閣文庫_古抄本	575	328	不	不	不犯	不犯			1		〔墨〕上	上平濁		＊ホム					068-12	不字書入
30-016-01	新猿楽記_尊経閣文庫_古抄本	576	328	犯	犯	不犯	不犯			2		〔墨〕平濁	上平濁	〔墨〕ホム	＊ホム					068-12	不字書入
30-016-01	新猿楽記_尊経閣文庫_古抄本	577	329	持	持	持戒	持戒			1		〔墨〕上濁	上濁＊	〔墨〕チ	チ―イ					068-14	
30-016-01	新猿楽記_尊経閣文庫_古抄本	578	330	別	別	別尊	別尊			1		〔墨〕入濁	入濁＊		＊―ム					068-14	
30-016-01	新猿楽記_尊経閣文庫_古抄本	579	331	驗	験	驗	験			1		〔墨〕平	平	〔墨〕ケム	ケム					069-04	
30-016-01	新猿楽記_尊経閣文庫_古抄本	580	332	安	安	十安居	十安居			2		〔墨〕去濁	＊去濁上濁							069-06	不審
30-016-01	新猿楽記_尊経閣文庫_古抄本	581	332	居	居	十安居	十安居			3		〔墨〕上濁	＊去濁上濁							069-06	不審
30-016-01	新猿楽記_尊経閣文庫_古抄本	582	333	富	富	富士	富士			1		〔墨〕平	平平濁							069-09	
30-016-01	新猿楽記_尊経閣文庫_古抄本	583	333	士	士	富士	富士			2		〔墨〕平濁	平平濁							069-09	
30-016-01	新猿楽記_尊経閣文庫_古抄本	584	334	細	細	細工	細工			1		〔墨〕平	平平							069-14	
30-016-01	新猿楽記_尊経閣文庫_古抄本	585	334	工	工	細工	細工			2		〔墨〕平	平平							069-14	
30-016-01	新猿楽記_尊経閣文庫_古抄本	586	335	受	受	受領	受領			1		〔墨〕平濁	平濁＊							070-05	
30-016-01	新猿楽記_尊経閣文庫_古抄本	587	336	郎	郎	郎等	郎等			1		〔墨〕平	平平							070-05	
30-016-01	新猿楽記_尊経閣文庫_古抄本	588	336	等	等	郎等	郎等			2		〔墨〕平	平平							070-05	
30-016-01	新猿楽記_尊経閣文庫_古抄本	589	337	刺	刺	刺史	刺史			1		〔墨〕去	去上							070-05	
30-016-01	新猿楽記_尊経閣文庫_古抄本	590	337	史	史	刺史	刺史			2		〔墨〕上	去上							070-05	
30-016-01	新猿楽記_尊経閣文庫_古抄本	591	338	執	執	執鞭	執鞭			1		〔墨〕入	入平	〔墨〕シウ	シウヘム					070-05	
30-016-01	新猿楽記_尊経閣文庫_古抄本	592	338	鞭	鞭	執鞭	執鞭			2		〔墨〕平	入平	〔墨〕ヘム	シウヘム					070-05	
30-016-01	新猿楽記_尊経閣文庫_古抄本	593	339	圖	圖	圖	圖			1		〔墨〕上濁	上濁	〔墨〕ツ	ツ					070-05	
30-016-01	新猿楽記_尊経閣文庫_古抄本	594	340	風	風	風浪	風浪			1		〔墨〕東	東平							070-06	
30-016-01	新猿楽記_尊経閣文庫_古抄本	595	340	浪	浪	風浪	風浪			2		〔墨〕平	東平							070-06	
30-016-01	新猿楽記_尊経閣文庫_古抄本	596	341	山	山	山野	山野			1		〔墨〕平	平＊							070-07	
30-016-01	新猿楽記_尊経閣文庫_古抄本	597	342	弓	弓	弓箭	弓箭			1		〔墨〕東	東平	〔墨〕キウ	キウ＊					070-07	否定材料？
30-016-01	新猿楽記_尊経閣文庫_古抄本	598	342	箭	箭	弓箭	弓箭			2		〔墨〕平	東平		キウ＊					070-07	否定材料？
30-016-01	新猿楽記_尊経閣文庫_古抄本	599	343	神	神	神拜	神拝			1		〔墨〕去濁	去濁平濁	〔墨〕―ム	―ム―イ					070-08	
30-016-01	新猿楽記_尊経閣文庫_古抄本	600	343	拜	拝	神拜	神拝			2		〔墨〕平濁	去濁平濁	〔墨〕―イ	―ム―イ					070-08	
30-016-01	新猿楽記_尊経閣文庫_古抄本	601	344	着	着	着任	着任			1		〔墨〕入	入平	〔墨〕―ク	―ク＊					070-08	
30-016-01	新猿楽記_尊経閣文庫_古抄本	602	344	任	任	着任	着任			2		〔墨〕平	入平		―ク＊					070-08	
30-016-01	新猿楽記_尊経閣文庫_古抄本	603	345	式	式	儀式	儀式			2		〔墨〕入	＊入		キ＊					070-08	儀字声点汚損か
