資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-013-03	尾張国郡司百姓等解文_真福寺	54	42	深	深	廣深	廣-深			2		平	去平							真211	
30-013-03	尾張国郡司百姓等解文_真福寺	55	43	矯	矯	矯餝	矯-餝			1		上	上＊							真217	
30-013-03	尾張国郡司百姓等解文_真福寺	56	44	遣	遣	遣修	遣修			1				ケン	ケンシウ					真232	
30-013-03	尾張国郡司百姓等解文_真福寺	57	44	修	修	遣修	遣修			2				シウ	ケンシウ					真232	汚損で見えにくい
30-013-03	尾張国郡司百姓等解文_真福寺	58	45	風	風	風	風			1				フウ	フウ					真237	
30-013-03	尾張国郡司百姓等解文_真福寺	59	46	調	調	調備	調備			1		平	平上濁							真259	
30-013-03	尾張国郡司百姓等解文_真福寺	60	46	備	備	調備	調備			2		上濁	平上濁							真259	
30-013-03	尾張国郡司百姓等解文_真福寺	61	47	利	利	利潤	利潤			1		平	平去濁							真262	
30-013-03	尾張国郡司百姓等解文_真福寺	62	47	潤	潤	利潤	利潤			2		去濁	平去濁							真262	
30-013-03	尾張国郡司百姓等解文_真福寺	63	48	巡	巡	巡察	巡察			1		平濁	平濁＊							真276	
30-013-03	尾張国郡司百姓等解文_真福寺	64	49	狂	狂	狂心	狂-心			1		平	平平濁							真279	
30-013-03	尾張国郡司百姓等解文_真福寺	65	49	心	心	狂心	狂-心			2		平濁	平平濁							真279	
30-013-03	尾張国郡司百姓等解文_真福寺	66	50	愁	愁	愁吟	愁-吟			1		去	去平濁							真281	
30-013-03	尾張国郡司百姓等解文_真福寺	67	50	吟	吟	愁吟	愁-吟			2		平濁	去平濁							真281	
30-013-03	尾張国郡司百姓等解文_真福寺	68	51	舊	舊	舊年	舊-年			1		去	去＊							真282	
30-013-03	尾張国郡司百姓等解文_真福寺	69	52	殘	残	用殘	用-残			2		上濁	＊上濁							真282	
30-013-03	尾張国郡司百姓等解文_真福寺	70	53	事	事	事厄	事-厄			1				シ	シヤク					真312	
30-013-03	尾張国郡司百姓等解文_真福寺	71	53	厄	厄	事厄	事-厄			2				ヤク	シヤク					真312	
30-013-03	尾張国郡司百姓等解文_真福寺	72	54	留	留	留	留			1				リウ／ル	リウ／ル					真315	右傍「ル」
30-013-03	尾張国郡司百姓等解文_真福寺	73	55	連	連	連	連			1				レン	レン					真315	
30-013-03	尾張国郡司百姓等解文_真福寺	74	56	鯨	鯨	鯨鯢	鯨鯢			1				ケイ	ケイケイ					真321	左傍「ヲクチラ」
30-013-03	尾張国郡司百姓等解文_真福寺	75	56	鯢	鯢	鯨鯢	鯨鯢			2				ケイ	ケイケイ					真321	左傍「メクチラ」
30-013-03	尾張国郡司百姓等解文_真福寺	76	57	_	_	___	___			1				フ	フホ					真322	左傍「イルカ」
30-013-03	尾張国郡司百姓等解文_真福寺	77	57	__	__	___	___			2				ホ	フホ					真322	左傍「イルカ」
30-013-03	尾張国郡司百姓等解文_真福寺	78	58	廨	廨	公廨	公-廨			2				ケ	＊ケ					真326	
30-013-03	尾張国郡司百姓等解文_真福寺	79	59	藝	藝	藝業	藝-業			1		平	平入濁							真327	
30-013-03	尾張国郡司百姓等解文_真福寺	80	59	業	業	藝業	藝-業			2		入軽濁	平入濁							真327	
30-013-03	尾張国郡司百姓等解文_真福寺	81	60	城	城	城	城			1				シヤウ	シヤウ					真331	右傍「ミヤコ」
30-013-03	尾張国郡司百姓等解文_真福寺	82	61	限	限	任限	任-限			2				ケン	＊ケン					真333	
30-013-03	尾張国郡司百姓等解文_真福寺	83	62	亡	亡	亡殘	亡-残			1		去濁	去濁平濁							真334	
30-013-03	尾張国郡司百姓等解文_真福寺	84	62	殘	残	亡殘	亡-残			2		平濁	去濁平濁							真334	
30-013-03	尾張国郡司百姓等解文_真福寺	85	63	償	償	償	償			1				シヤウ	シヤウ					真335	
30-013-03	尾張国郡司百姓等解文_真福寺	86	64	儒	儒	儒轍	儒-轍			1		平濁	平濁＊							真338	
30-013-03	尾張国郡司百姓等解文_真福寺	87	65	迩	迩	遐迩	遐-迩			2		上濁	＊上濁							真341	
30-013-03	尾張国郡司百姓等解文_真福寺	88	66	運	運	運賃	運-賃			1		平	平去							真350	
30-013-03	尾張国郡司百姓等解文_真福寺	89	66	賃	賃	運賃	運-賃			2		去	平去							真350	
30-013-03	尾張国郡司百姓等解文_真福寺	90	67	轆	轆	轆轤	轆-轤			1		入	入上							真350	
30-013-03	尾張国郡司百姓等解文_真福寺	91	67	轤	轤	轆轤	轆-轤			2		上	入上							真350	
30-013-03	尾張国郡司百姓等解文_真福寺	92	68	興	興	興衰	興衰			1				ケフ／コウ	ケフスイ／コウスイ					真354	右傍「ケフ」左傍「コウ」
30-013-03	尾張国郡司百姓等解文_真福寺	93	68	衰	衰	興衰	興衰			2				ケフ／コウ	ケフスイ／コウスイ					真354	
30-013-03	尾張国郡司百姓等解文_真福寺	94	69	郊	郊	郊亭	郊-亭			1		去	＊去							真369	
30-013-03	尾張国郡司百姓等解文_真福寺	95	70	擔	擔	擔夫	擔-夫			1		平	平上							真370	
30-013-03	尾張国郡司百姓等解文_真福寺	96	70	夫	夫	擔夫	擔-夫			2		上	平上							真370	
30-013-03	尾張国郡司百姓等解文_真福寺	97	71	順	順	順	順			1		平濁	平濁							真377	
30-013-03	尾張国郡司百姓等解文_真福寺	98	72	維	維	闍維	闍維			2				ユイ	＊ユイ					真382	
30-013-03	尾張国郡司百姓等解文_真福寺	99	73	亡	亡	亡弊	亡-弊			1		去濁	去濁＊							真394	
30-013-03	尾張国郡司百姓等解文_真福寺	100	74	興	興	興	興			1				キヨウ／コウ	キヨウ／コウ					真397	右傍「キヨウ」左傍「コウ」
30-013-03	尾張国郡司百姓等解文_真福寺	101	75	嫗	嫗	孀嫗	孀-嫗			2				ク	＊ク					真413	
30-013-03	尾張国郡司百姓等解文_真福寺	102	76	優	優	優	優			1				イフ	イフスルコト					真420	
30-013-03	尾張国郡司百姓等解文_真福寺	103	77	階	階	階	階			1				カイ	カイ					真421	
30-013-03	尾張国郡司百姓等解文_真福寺	104	78	泥	泥	泥醉	泥-酔			1		平濁	平濁＊							真438	
30-013-03	尾張国郡司百姓等解文_真福寺	105	79	銜	銜	銜心	銜心			1				クエン	クエン＊					真447	
30-013-03	尾張国郡司百姓等解文_真福寺	106	80	毆	殴	毆縛蹂躙	殴縛蹂躙			1				ヲウ	ヲウハクシウリン					真457	左傍「ウチ」
30-013-03	尾張国郡司百姓等解文_真福寺	107	80	縛	縛	毆縛蹂躙	殴縛蹂躙			2				ハク	ヲウハクシウリン					真457	左傍「シハリ」
30-013-03	尾張国郡司百姓等解文_真福寺	108	80	蹂	蹂	毆縛蹂躙	殴縛蹂躙			3				シク	ヲウハクシウリン					真457	左傍「フミ」
30-013-03	尾張国郡司百姓等解文_真福寺	109	80	躙	躙	毆縛蹂躙	殴縛蹂躙			4				リン	ヲウハクシウリン					真457	左傍「ニシル」
30-013-03	尾張国郡司百姓等解文_真福寺	110	81	補	補	補	補			1				フ	フシ					真459	
30-013-03	尾張国郡司百姓等解文_真福寺	111	82	摧	摧	摧	摧			1				サイ	サイ					真478	右傍「クタイテ」
30-013-03	尾張国郡司百姓等解文_真福寺	112	83	屬	属	屬	属			1				□ク	□クシ					真488	
30-013-03	尾張国郡司百姓等解文_真福寺	113	84	耕	耕	耕	耕			1				カウ	カウ					真503	左傍「カヘス」
30-013-03	尾張国郡司百姓等解文_真福寺	114	85	表	表	表	表			1				ヘウ	ヘウシ					真504	左傍「アラハシ」
30-013-03	尾張国郡司百姓等解文_真福寺	115	86	家	家	王臣家	王臣家			3				ケ	＊＊ケ					真511	
30-013-03	尾張国郡司百姓等解文_真福寺	116	87	殄	殄	殄滅	殄-滅			1				チン	チン＊					真517	
30-013-03	尾張国郡司百姓等解文_真福寺	117	88	家	家	王臣家	王-臣家			3				ケ	＊＊ケ					真528	
30-013-03	尾張国郡司百姓等解文_真福寺	118	89	家	家	家薗	家-薗			1				カ	カ＊					真538	
30-013-03	尾張国郡司百姓等解文_真福寺	119	90	_	_	_掌	_-掌			1				シキ	シキ＊					真539	
30-013-03	尾張国郡司百姓等解文_真福寺	120	91	魚	魚	魚奪	魚奪			1				キヨ	キヨ＊					真548	
30-013-03	尾張国郡司百姓等解文_真福寺	121	92	色	色	菜色	菜-色			2				ソク／シヨク	＊ソク／シヨク					真549	右傍「ソク」左傍「シヨク」
30-013-03	尾張国郡司百姓等解文_真福寺	122	93	役	役	役	役			1				ヤク	ヤク					真558	
30-013-03	尾張国郡司百姓等解文_真福寺	123	94	花	花	中花	中花			2				ケ／クワ	＊ケ／クワ					真559	右傍「ケ」左傍「クワ」
30-013-03	尾張国郡司百姓等解文_真福寺	124	95	俎	俎	俎上	俎上			1				シヨ／ソ	シヨ／ソ＊					真560	右傍「シヨ」左傍「ソ」
