資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考	Unnamed: 22
30-023-03	唯信鈔_專修寺	1	1	聖	聖	聖道門	聖道門			1	2	平	平平濁上	シヤウ	シヤウタウモン					3.4		聖道門
30-023-03	唯信鈔_專修寺	2	1	道	道	聖道門	聖道門			2	2	平濁	平平濁上	タウ	シヤウタウモン					3.4		聖道門
30-023-03	唯信鈔_專修寺	3	1	門	門	聖道門	聖道門			3	2	上	平平濁上	モン	シヤウタウモン					3.4		聖道門
30-023-03	唯信鈔_專修寺	4	2	淨	淨	淨土門	淨土門			1	2	平濁	平濁平濁上	シヤウ	シヤウト＊					3.4		淨土門
30-023-03	唯信鈔_專修寺	5	2	土	土	淨土門	淨土門			2	1	平濁	平濁平濁上	ト	シヤウト＊					3.4		淨土門
30-023-03	唯信鈔_專修寺	6	2	門	門	淨土門	淨土門			3	2	上	平濁平濁上		シヤウト＊					3.4		淨土門
30-023-03	唯信鈔_專修寺	7	3	聖	聖	聖道門	聖道門			1	2	平	平平濁上							3.5		聖道門
30-023-03	唯信鈔_專修寺	8	3	道	道	聖道門	聖道門			2	2	平濁	平平濁上							3.5		聖道門
30-023-03	唯信鈔_專修寺	9	3	門	門	聖道門	聖道門			3	2	上	平平濁上							3.5		聖道門
30-023-03	唯信鈔_專修寺	10	4	娑	娑	娑婆世界	娑婆世界			1	1	上	上上濁平平	シヤ	シヤハセカイ					3.5		娑婆世界
30-023-03	唯信鈔_專修寺	11	4	婆	婆	娑婆世界	娑婆世界			2	1	上濁	上上濁平平	ハ	シヤハセカイ					3.5		娑婆世界
30-023-03	唯信鈔_專修寺	12	4	世	世	娑婆世界	娑婆世界			3	1	平	上上濁平平	セ	シヤハセカイ					3.5		娑婆世界
30-023-03	唯信鈔_專修寺	13	4	界	界	娑婆世界	娑婆世界			4	2	平	上上濁平平	カイ	シヤハセカイ					3.5		娑婆世界
30-023-03	唯信鈔_專修寺	14	5	行	行	行	行			1	2			キヤウ	キヤウ					4.1		行
30-023-03	唯信鈔_專修寺	15	6	功	功	功	功			1	2	平軽	平軽	コウ	コウ					4.1		功
30-023-03	唯信鈔_專修寺	16	7	今	今	今生	今生			1	2	去	去上濁	コム	コムシヤウ					4.1		今生
30-023-03	唯信鈔_專修寺	17	7	生	生	今生	今生			2	2	上濁	去上濁	シヤウ	コムシヤウ					4.1		今生
30-023-03	唯信鈔_專修寺	18	8	證	證	證	證			1	2	平	平	シヨウ	シヨウ					4.2		證
30-023-03	唯信鈔_專修寺	19	9	眞	眞	眞言	眞言			1	2	去	去上濁	シン	シンコン					4.2		眞言
30-023-03	唯信鈔_專修寺	20	9	言	言	眞言	眞言			2	2	上濁	去上濁	コン	シンコン					4.2		眞言
30-023-03	唯信鈔_專修寺	21	10	即	即	即身	即身			1	2	入	入去	ソク	ソクシン					4.3		即身
30-023-03	唯信鈔_專修寺	22	10	身	身	即身	即身			2	2	去	入去	シン	ソクシン					4.3		即身
30-023-03	唯信鈔_專修寺	23	11	大	大	大覺	大覺			1	2	平濁	平濁入	タイ	タイカク					4.3		大覺
30-023-03	唯信鈔_專修寺	24	11	覺	覺	大覺	大覺			2	2	入	平濁入	カク	タイカク					4.3		大覺
30-023-03	唯信鈔_專修寺	25	12	大	タイ	大日如來	タイニチニヨライ			1	2			タイ〔左〕	タイニチニヨライ					4.3		大日如来
30-023-03	唯信鈔_專修寺	26	12	日	ニチ	大日如來	タイニチニヨライ			2	1			ニチ〔左〕	タイニチニヨライ					4.3		大日如来
30-023-03	唯信鈔_專修寺	27	12	如	ニヨ	大日如來	タイニチニヨライ			3	1			ニヨ〔左〕	タイニチニヨライ					4.3		大日如来
30-023-03	唯信鈔_專修寺	28	12	來	ライ	大日如來	タイニチニヨライ			4	2			ライ〔左〕	タイニチニヨライ					4.3		大日如来
30-023-03	唯信鈔_專修寺	29	13	法	法	法華	法華			1	2			ホフ	ホフクヱ					4.4		法華
30-023-03	唯信鈔_專修寺	30	13	華	華	法華	法華			2	1			クヱ	ホフクヱ					4.4		法華
30-023-03	唯信鈔_專修寺	31	14	今	今	今生	今生			1	2			コム	コムシヤウ					4.5		今生
30-023-03	唯信鈔_專修寺	32	14	生	生	今生	今生			2	2			シヤウ	コムシヤウ					4.5		今生
30-023-03	唯信鈔_專修寺	33	15	六	六	六根	六根			1	2			ロン（ママ）	ロン（ママ）コン					4.5		六根
30-023-03	唯信鈔_專修寺	34	15	根	根	六根	六根			2	2			コン	ロン（ママ）コン					4.5		六根
30-023-03	唯信鈔_專修寺	35	16	證	證	證	證			1	2	平	平	シヨウ	シヨウ					4.5		證
30-023-03	唯信鈔_專修寺	36	17	教	教	教	教			1	2	平	平	ケウ	ケウ					5.1		教
30-023-03	唯信鈔_專修寺	37	18	本	本	本意	本意			1	2			ホン	ホンイ					5.1		本意
30-023-03	唯信鈔_專修寺	38	18	意	意	本意	本意			2	1			イ	ホンイ					5.2		本意
30-023-03	唯信鈔_專修寺	39	19	末	末	末法	末法			1	1	入	入入	マチ	マチホフ					5.2		末法
30-023-03	唯信鈔_專修寺	40	19	法	法	末法	末法			2	2	入	入入	ホフ	マチホフ					5.2		末法
30-023-03	唯信鈔_專修寺	41	20	濁	濁	濁世	濁世			1	2	入濁	入濁平	チヨク	チヨクセ					5.2		濁世
30-023-03	唯信鈔_專修寺	42	20	世	世	濁世	濁世			2	1	平	入濁平	セ	チヨクセ					5.2		濁世
30-023-03	唯信鈔_專修寺	43	21	現	現	現身	現身			1	2	平濁	平濁去濁	ケン	ケンシン					5.3		現身
30-023-03	唯信鈔_專修寺	44	21	身	身	現身	現身			2	2	去濁	平濁去濁	シン	ケンシン					5.3		現身
30-023-03	唯信鈔_專修寺	45	22	億	億	億億	億億			1	2	入	入入	オク	オクオク					5.4		億億
30-023-03	唯信鈔_專修寺	46	22	億	億	億億	億億			2	2	入	入入	オク	オクオク					5.4		億億
30-023-03	唯信鈔_專修寺	47	23	一	一	一人	一人			1	1			ヰチ	ヰチニン					5.4		一人
30-023-03	唯信鈔_專修寺	48	23	人	人	一人	一人			2	2			ニン	ヰチニン					5.4		一人
30-023-03	唯信鈔_專修寺	49	24	門	門	門	門			1	2	上	上	モン	モン					6.1		門
30-023-03	唯信鈔_專修寺	50	25	即	即	即身	即身			1	2	入	入去	ソク	ソクシン					6.1		即身
30-023-03	唯信鈔_專修寺	51	25	身	身	即身	即身			2	2	去	入去	シン	ソクシン					6.1		即身
30-023-03	唯信鈔_專修寺	52	26	證	證	證	證			1	2	平	平	シヨウ	シヨウ					6.1		證
30-023-03	唯信鈔_專修寺	53	27	退	退	退崛	退崛			1	2	平	平入	タイ	タイクツ					6.2		退崛
30-023-03	唯信鈔_專修寺	54	27	崛	崛	退崛	退崛			2	2	入	平入	クツ	タイクツ					6.2		退崛
30-023-03	唯信鈔_專修寺	55	28	慈	慈	慈尊	慈尊			1	1	上濁	上濁上	シ	シソン					6.3		慈尊
30-023-03	唯信鈔_專修寺	56	28	尊	尊	慈尊	慈尊			2	2	上	上濁上	ソン	シソン					6.3		慈尊
30-023-03	唯信鈔_專修寺	57	29	彌	ミ	彌勒佛	ミロクフチ			1	1			ミ〔左〕	ミロク＊					6.3		弥勒仏
30-023-03	唯信鈔_專修寺	58	29	勒	ロク	彌勒佛	ミロクフチ			2	2			ロク〔左〕	ミロク＊					6.3		弥勒仏
30-023-03	唯信鈔_專修寺	59	30	下	下	下生	下生			1	1	平濁	平濁去							6.4		下生
30-023-03	唯信鈔_專修寺	60	30	生	生	下生	下生			2	2	去	平濁去							6.4		下生
30-023-03	唯信鈔_專修寺	61	31	兜	ト	兜率	トソチ			1	2			ト〔左〕	トソチ					6.4		兜率
30-023-03	唯信鈔_專修寺	62	31	率	ソチ	兜率	トソチ			2	2			ソチ〔左〕	トソチ					6.4		兜率
30-023-03	唯信鈔_專修寺	63	32	中	チウ	中天竺	チウテンチク			1	2			チウ〔左〕	チウ＊＊					6.4		中天竺
30-023-03	唯信鈔_專修寺	64	33	天	テン	天竺	テンチク			1	2			テン〔左〕	テンチク					6.4		天竺
30-023-03	唯信鈔_專修寺	65	33	竺	チク	天竺	テンチク			2	2			チク〔左〕	テンチク					6.4		天竺
30-023-03	唯信鈔_專修寺	66	34	唐	タウ	唐土	タウト			1	2			タウ〔左〕	タウト					6.4		唐土
30-023-03	唯信鈔_專修寺	67	34	土	ト	唐土	タウト			2	1			ト〔左〕	タウト					6.4		唐土
30-023-03	唯信鈔_專修寺	68	35	期	期	期	期シテ			1	1	平濁	平濁	コ	コ					6.4		期
30-023-03	唯信鈔_專修寺	69	36	億	億	五十六億	五十六億			4	2			オク	＊＊＊オク					6.4		五十六億
30-023-03	唯信鈔_專修寺	70	37	千	千	七千萬歳	七千萬歳			2	2			セン	＊センマンサイ					6.5		七千萬歳
30-023-03	唯信鈔_專修寺	71	37	萬	萬	七千萬歳	七千萬歳			3	2			マン	＊センマンサイ					6.5		七千萬歳
30-023-03	唯信鈔_專修寺	72	37	歳	歳	七千萬歳	七千萬歳			4	2			サイ	＊センマンサイ					6.5		七千萬歳
30-023-03	唯信鈔_專修寺	73	38	後	後	後佛	後佛			1	1			コ	コフチ					7.1		後佛
30-023-03	唯信鈔_專修寺	74	38	佛	佛	後佛	後佛			2	1			フチ	コフチ					7.1		後佛
30-023-03	唯信鈔_專修寺	75	39	出	出	出世	出世			1	2	入	入平	シユツ	シユツセ					7.1		出世
30-023-03	唯信鈔_專修寺	76	39	世	世	出世	出世			2	1	平	入平	セ	シユツセ					7.1		出世
30-023-03	唯信鈔_專修寺	77	40	多	多	多生曠劫	多生曠劫			1	1	上	上上平入濁	タ	タシヤウクワウコフ					7.2		多生曠劫
30-023-03	唯信鈔_專修寺	78	40	生	生	多生曠劫	多生曠劫			2	2	上	上上平入濁	シヤウ	タシヤウクワウコフ					7.2		多生曠劫
30-023-03	唯信鈔_專修寺	79	40	曠	曠	多生曠劫	多生曠劫			3	2	平	上上平入濁	クワウ	タシヤウクワウコフ					7.2		多生曠劫
30-023-03	唯信鈔_專修寺	80	40	劫	劫	多生曠劫	多生曠劫			4	2	入濁	上上平入濁	コフ	タシヤウクワウコフ					7.2		多生曠劫
30-023-03	唯信鈔_專修寺	81	41	流	流	流轉生死	流轉生死			1	1	上	上平去平濁	ル	ルテンシヤウシ					7.2		流轉生死
30-023-03	唯信鈔_專修寺	82	41	轉	轉	流轉生死	流轉生死			2	2	平	上平去平濁	テン	ルテンシヤウシ					7.2		流轉生死
30-023-03	唯信鈔_專修寺	83	41	生	生	流轉生死	流轉生死			3	2	去	上平去平濁	シヤウ	ルテンシヤウシ					7.2		流轉生死
30-023-03	唯信鈔_專修寺	84	41	死	死	流轉生死	流轉生死			4	1	平濁	上平去平濁	シ	ルテンシヤウシ					7.2		流轉生死
30-023-03	唯信鈔_專修寺	85	42	靈	霊	靈山	霊山			1	2	去	去上濁	リヤウ	リヤウセン					7.4		霊山
30-023-03	唯信鈔_專修寺	86	42	山	山	靈山	霊山			2	2	上濁	去上濁	セン	リヤウセン					7.4		霊山
30-023-03	唯信鈔_專修寺	87	43	靈	リヤウ	靈鷲山	リヤウシユセン			1	2			リヤウ〔左〕	リヤウシユセン					7.4		霊鷲山
30-023-03	唯信鈔_專修寺	88	43	鷲	シユ	靈鷲山	リヤウシユセン			2	1			シユ〔左〕	リヤウシユセン					7.4		霊鷲山
30-023-03	唯信鈔_專修寺	89	43	山	セン	靈鷲山	リヤウシユセン			3	2			セン〔左〕	リヤウシユセン					7.4		霊鷲山
30-023-03	唯信鈔_專修寺	90	44	釋	シヤ	釋迦	シヤカ			1	1			シヤ〔左〕	シヤカ					7.4		釈迦
30-023-03	唯信鈔_專修寺	91	44	迦	カ	釋迦	シヤカ			2	1			カ〔左〕	シヤカ					7.4		釈迦
30-023-03	唯信鈔_專修寺	92	45	補	補	補陀落	補陀落			1	1	平	平平濁入	フ	フタラク					7.4		補陀落
30-023-03	唯信鈔_專修寺	93	45	陀	陀	補陀落	補陀落			2	1	平濁	平平濁入	タ	フタラク					7.4		補陀落
30-023-03	唯信鈔_專修寺	94	45	落	落	補陀落	補陀落			3	2	入	平平濁入	ラク	フタラク					7.4		補陀落
30-023-03	唯信鈔_專修寺	95	46	觀	クワン	觀音	クワンオム			1	2			クワン〔左〕	クワンオム					7.4		観音
30-023-03	唯信鈔_專修寺	96	46	音	オム	觀音	クワンオム			2	2			オム〔左〕	クワンオム					7.4		観音
30-023-03	唯信鈔_專修寺	97	47	淨	シヤウ	淨土	シヤウト			1	2			シヤウ〔左〕	シヤウト					7.4		浄土
30-023-03	唯信鈔_專修寺	98	47	土	ト	淨土	シヤウト			2	1			ト〔左〕	シヤウト					7.4		浄土
30-023-03	唯信鈔_專修寺	99	48	靈	霊	靈地	霊地			1	2	平	平上	レイ	レイチ					7.4		霊地
30-023-03	唯信鈔_專修寺	100	48	地	地	靈地	霊地			2	1	上	平上	チ	レイチ					7.4		霊地
30-023-03	唯信鈔_專修寺	101	49	天	天	天上	天上			1	2	去	去平濁	テン	テンシヤウ					7.4		天上
30-023-03	唯信鈔_專修寺	102	49	上	上	天上	天上			2	2	平濁	去平濁	シヤウ	テンシヤウ					7.4		天上
30-023-03	唯信鈔_專修寺	103	50	三	サム	三界天	サムカイテン			1	2			サム〔左〕	サムカイテン					7.4		三界天
30-023-03	唯信鈔_專修寺	104	50	界	カイ	三界天	サムカイテン			2	2			カイ〔左〕	サムカイテン					7.4		三界天
30-023-03	唯信鈔_專修寺	105	50	天	テン	三界天	サムカイテン			3	2			テン〔左〕	サムカイテン					7.4		三界天
30-023-03	唯信鈔_專修寺	106	51	人	人	人間	人間			1	2	去	去上濁	ニン	ニンケン					7.4		人間
30-023-03	唯信鈔_專修寺	107	51	間	間	人間	人間			2	2	上濁	去上濁	ケン	ニンケン					8.1		人間
30-023-03	唯信鈔_專修寺	108	52	小	小	小報	小報			1	2	平	平平	セウ	セウホウ					8.1		小報
30-023-03	唯信鈔_專修寺	109	52	報	報	小報	小報			2	2	平	平平	ホウ	セウホウ					8.1		小報
30-023-03	唯信鈔_專修寺	110	53	果	クワ	果報	クワホウ			1	1			クワ〔左〕	クワホウ					8.1		果報
30-023-03	唯信鈔_專修寺	111	53	報	ホウ	果報	クワホウ			2	2			ホウ〔左〕	クワホウ					8.1		果報
30-023-03	唯信鈔_專修寺	112	54	結	結	結縁	結縁			1	1	入	入去	ケチ	ケチエン					8.1		結縁
30-023-03	唯信鈔_專修寺	113	54	縁	縁	結縁	結縁			2	2	去	入去	エン	ケチエン					8.1		結縁
30-023-03	唯信鈔_專修寺	114	55	速	速	速證	速證			1	2	入	入平	ソク	ソクシヨウ					8.2		速證
30-023-03	唯信鈔_專修寺	115	55	證	證	速證	速證			2	2	平	入平	シヨウ	ソクシヨウ					8.2		速證
30-023-03	唯信鈔_專修寺	116	56	三	三	三界	三界			1	2			サム	サムカイ					8.4		三界
30-023-03	唯信鈔_專修寺	117	56	界	界	三界	三界			2	2			カイ	サムカイ					8.4		三界
30-023-03	唯信鈔_專修寺	118	57	輪	輪	輪廻	輪廻			1	2	去	去上	リン	リンヱ					8.5		輪廻
30-023-03	唯信鈔_專修寺	119	57	廻	廻	輪廻	輪廻			2	1	上	去上	ヱ	リンヱ					8.5		輪廻
30-023-03	唯信鈔_專修寺	120	58	報	報	報	報			1	2	平	平	ホウ	ホウ					8.5		報
30-023-03	唯信鈔_專修寺	121	59	行	行	行業慧解	行業慧解			1	2			キヤウ	キヤウコフヱケ					9.1		行業慧解
30-023-03	唯信鈔_專修寺	122	59	業	業	行業慧解	行業慧解			2	2			コフ	キヤウコフヱケ					9.1		行業慧解
30-023-03	唯信鈔_專修寺	123	59	慧	慧	行業慧解	行業慧解			3	1			ヱ	キヤウコフヱケ					9.1		行業慧解
30-023-03	唯信鈔_專修寺	124	59	解	解	行業慧解	行業慧解			4	1			ケ	キヤウコフヱケ					9.1		行業慧解
30-023-03	唯信鈔_專修寺	125	60	小	小	小報	小報			1	2	平	平平	セウ	セウホウ					9.2		小報
30-023-03	唯信鈔_專修寺	126	60	報	報	小報	小報			2	2	平	平平	ホウ	セウホウ					9.2		小報
30-023-03	唯信鈔_專修寺	127	61	大	大	大聖	大聖			1	2			タイ	タイシヤウ					9.3		大聖
30-023-03	唯信鈔_專修寺	128	61	聖	聖	大聖	大聖			2	2			シヤウ	タイシヤウ					9.3		大聖
30-023-03	唯信鈔_專修寺	129	62	釋	シヤ	釋迦如來	シヤカニヨライ			1	1			シヤ〔左〕	シヤカニヨライ					9.3		釈迦如来
30-023-03	唯信鈔_專修寺	130	62	迦	カ	釋迦如來	シヤカニヨライ			2	1			カ〔左〕	シヤカニヨライ					9.3		釈迦如来
30-023-03	唯信鈔_專修寺	131	62	如	ニヨ	釋迦如來	シヤカニヨライ			3	1			ニヨ〔左〕	シヤカニヨライ					9.3		釈迦如来
30-023-03	唯信鈔_專修寺	132	62	來	ライ	釋迦如來	シヤカニヨライ			4	2			ライ〔左〕	シヤカニヨライ					9.3		釈迦如来
30-023-03	唯信鈔_專修寺	133	63	理	理	理	理			1	1	平	平	リ	リ					9.4		理
30-023-03	唯信鈔_專修寺	134	64	法	ホフ	法門	ホフモン			1	2			ホフ〔左〕	ホフモン					9.4		法門
30-023-03	唯信鈔_專修寺	135	64	門	モン	法門	ホフモン			2	2			モン〔左〕	ホフモン					9.4		法門
30-023-03	唯信鈔_專修寺	136	65	淨	淨	淨土門	淨土門			1	2	平濁	平濁平濁上	シヤウ	シヤウトモン					9.4		淨土門
30-023-03	唯信鈔_專修寺	137	65	土	土	淨土門	淨土門			2	1	平濁	平濁平濁上	ト	シヤウトモン					9.4		淨土門
30-023-03	唯信鈔_專修寺	138	65	門	門	淨土門	淨土門			3	2	上	平濁平濁上	モン	シヤウトモン					9.4		淨土門
30-023-03	唯信鈔_專修寺	139	66	今	今	今生	今生			1	2	去	去上濁	コム	コムシヤウ					9.5		今生
30-023-03	唯信鈔_專修寺	140	66	生	生	今生	今生			2	2	上濁	去上濁	シヤウ	コムシヤウ					10.1		今生
30-023-03	唯信鈔_專修寺	141	67	行	行	行業	行業			1	2	平濁	平濁入濁	キヤウ	キヤウコフ					10.1		行業
30-023-03	唯信鈔_專修寺	142	67	業	業	行業	行業			2	2	入濁	平濁入濁	コフ	キヤウコフ					10.1		行業
30-023-03	唯信鈔_專修寺	143	68	廻	廻	廻向	廻向シテ			1	1	上	上平	ヱ	ヱカウ					10.1		廻向
30-023-03	唯信鈔_專修寺	144	68	向	向	廻向	廻向シテ			2	2	平	上平	カウ	ヱカウ					10.1		廻向
30-023-03	唯信鈔_專修寺	145	69	順	順	順次生	順次生			1	2	平濁	平濁平去	シユン	シユンシシヤウ					10.1		順次生
30-023-03	唯信鈔_專修寺	146	69	次	次	順次生	順次生			2	1	平	平濁平去	シ	シユンシシヤウ					10.1		順次生
30-023-03	唯信鈔_專修寺	147	69	生	生	順次生	順次生			3	2	去	平濁平去	シヤウ	シユンシシヤウ					10.1		順次生
30-023-03	唯信鈔_專修寺	148	70a	淨	淨	淨土	淨土			1	2			シヤウ	シヤウト					10.2		淨土
30-023-03	唯信鈔_專修寺	149	70a	土	土	淨土	淨土			2	1			ト	シヤウト					10.2		淨土
30-023-03	唯信鈔_專修寺	150	70b	淨	淨	淨土	淨土			1	2			シヤウ	シヤウト					10.2		淨土
30-023-03	唯信鈔_專修寺	151	70b	土	土	淨土	淨土			2	1			ト	シヤウト					10.2		淨土
30-023-03	唯信鈔_專修寺	152	71	行	行	行	行			1	2			キヤウ	キヤウ					10.3		行
30-023-03	唯信鈔_專修寺	153	72	具	具	具足	具足シテ			1	1			ク	クソク					10.3		具足
30-023-03	唯信鈔_專修寺	154	72	足	足	具足	具足シテ			2	2			ソク	クソク					10.3		具足
30-023-03	唯信鈔_專修寺	155	73	願	願	願	願スル			1	2	平濁	平濁	クワン	クワン					10.4		願
30-023-03	唯信鈔_專修寺	156	74	門	門	門	門			1	2	上	上	モン	モン					10.4		門
30-023-03	唯信鈔_專修寺	157	75	末	末	末代	末代			1	1	入	入去濁	マチ	マチタイ					10.4		末代
30-023-03	唯信鈔_專修寺	158	75	代	代	末代	末代			2	2	去濁	入去濁	タイ	マチタイ					10.4		末代
30-023-03	唯信鈔_專修寺	159	76	機	機	機	機			1	1	上	上	キ	キ					10.4		機
30-023-03	唯信鈔_專修寺	160	77	衆	シユ	衆生	シユシヤウ			1	1			シユ〔左〕	シユシヤウ					10.4		衆生
30-023-03	唯信鈔_專修寺	161	77	生	シヤウ	衆生	シユシヤウ			2	2			シヤウ〔左〕	シユシヤウ					10.4		衆生
30-023-03	唯信鈔_專修寺	162	78	門	門	門	門			1	2	上	上	モン	モン					11.1		門
30-023-03	唯信鈔_專修寺	163	79a	諸	諸	諸行往生	諸行往生			1	1			シヨ	シヨキヤウワウシヤウ					11.2		諸行往生
30-023-03	唯信鈔_專修寺	164	79a	行	行	諸行往生	諸行往生			2	2			キヤウ	シヨキヤウワウシヤウ					11.2		諸行往生
30-023-03	唯信鈔_專修寺	165	79a	往	往	諸行往生	諸行往生			3	2			ワウ	シヨキヤウワウシヤウ					11.2		諸行往生
30-023-03	唯信鈔_專修寺	166	79a	生	生	諸行往生	諸行往生			4	2			シヤウ	シヨキヤウワウシヤウ					11.2		諸行往生
30-023-03	唯信鈔_專修寺	167	79b	諸	諸	諸行往生	諸行往生			1	1			シヨ	シヨキヤウワウシヤウ					11.3		諸行往生
30-023-03	唯信鈔_專修寺	168	79b	行	行	諸行往生	諸行往生			2	2			キヤウ	シヨキヤウワウシヤウ					11.3		諸行往生
30-023-03	唯信鈔_專修寺	169	79b	往	往	諸行往生	諸行往生			3	2			ワウ	シヨキヤウワウシヤウ					11.3		諸行往生
30-023-03	唯信鈔_專修寺	170	79b	生	生	諸行往生	諸行往生			4	2			シヤウ	シヨキヤウワウシヤウ					11.4		諸行往生
30-023-03	唯信鈔_專修寺	171	80	父	父	父母	父母			1	1			フ	フモ					11.4		父母
30-023-03	唯信鈔_專修寺	172	80	母	母	父母	父母			2	1			モ	フモ					11.4		父母
30-023-03	唯信鈔_專修寺	173	81	孝	孝	孝養	孝養シ			1	2	平	平平	ケウ	ケウヤウ					11.4		孝養
30-023-03	唯信鈔_專修寺	174	81	養	養	孝養	孝養シ			2	2	平	平平	ヤウ	ケウヤウ					11.4		孝養
30-023-03	唯信鈔_專修寺	175	82	師	師	師長	師長			1	1	上	上平	シ	シチヤウ					11.5		師長
30-023-03	唯信鈔_專修寺	176	82	長	長	師長	師長			2	2	平	上平	チヤウ	シチヤウ					11.5		師長
30-023-03	唯信鈔_專修寺	177	83	師	師		シ			1	1			シ〔左〕	シ					11.5		師
30-023-03	唯信鈔_專修寺	178	84	奉	奉	奉事	奉事シ			1	2	平濁	平濁平濁	フ	フシ					11.5		奉事
30-023-03	唯信鈔_專修寺	179	84	事	事	奉事	奉事シ			2	1	平濁	平濁平濁	シ	フシ					11.5		奉事
30-023-03	唯信鈔_專修寺	180	85	五	五	五戒八戒	五戒八戒			1	1			コ	コカイハチカイ					12.1		五戒八戒
30-023-03	唯信鈔_專修寺	181	85	戒	戒	五戒八戒	五戒八戒			2	2			カイ	コカイハチカイ					12.1		五戒八戒
30-023-03	唯信鈔_專修寺	182	85	八	八	五戒八戒	五戒八戒			3	1			ハチ	コカイハチカイ					12.1		五戒八戒
30-023-03	唯信鈔_專修寺	183	85	戒	戒	五戒八戒	五戒八戒			4	2			カイ	コカイハチカイ					12.1		五戒八戒
30-023-03	唯信鈔_專修寺	184	86	布	布	布施忍辱	布施忍辱			1	1	平	平平平入	フ	フセニンニク					12.1		布施忍辱
30-023-03	唯信鈔_專修寺	185	86	施	施	布施忍辱	布施忍辱			2	1	平	平平平入	セ	フセニンニク					12.2		布施忍辱
30-023-03	唯信鈔_專修寺	186	86	忍	忍	布施忍辱	布施忍辱			3	2	平	平平平入	ニン	フセニンニク					12.2		布施忍辱
30-023-03	唯信鈔_專修寺	187	86	辱	辱	布施忍辱	布施忍辱			4	2	入	平平平入	ニク	フセニンニク					12.2		布施忍辱
30-023-03	唯信鈔_專修寺	188	87	行	行	行	行シ			1	2	平濁	平濁							12.2		行
30-023-03	唯信鈔_專修寺	189	88	乃	乃	乃至	乃至			1	2			ナイ	ナイシ					12.2		乃至
30-023-03	唯信鈔_專修寺	190	88	至	至	乃至	乃至			2	1			シ	ナイシ					12.2		乃至
30-023-03	唯信鈔_專修寺	191	89	三	三	三蜜	三蜜			1	2	去	去入	サム	サムミチ					12.2		三蜜
30-023-03	唯信鈔_專修寺	192	89	蜜	蜜	三蜜	三蜜			2	1	入	去入	ミチ	サムミチ					12.2		三蜜
30-023-03	唯信鈔_專修寺	193	90	眞	シン	眞言	シンコン			1	2			シン〔左〕	シンコン					12.2		真言
30-023-03	唯信鈔_專修寺	194	90	言	コン	眞言	シンコン			2	2			コン〔左〕	シンコン					12.2		真言
30-023-03	唯信鈔_專修寺	195	91	一	一	一乘	一乗			1	1	入	入去濁	ヰチ	ヰチシヨウ					12.2		一乗
30-023-03	唯信鈔_專修寺	196	91	乘	乗	一乘	一乗			2	2	去濁	入去濁	シヨウ	ヰチシヨウ					12.3		一乗
30-023-03	唯信鈔_專修寺	197	92	法	ホフ	法華經	ホフクヱキヤウ			1	2			ホフ〔左〕	ホフクヱキヤウ					12.3		法華経
30-023-03	唯信鈔_專修寺	198	92	華	クヱ	法華經	ホフクヱキヤウ			2	1			クヱ〔左〕	ホフクヱキヤウ					12.3		法華経
30-023-03	唯信鈔_專修寺	199	92	經	キヤウ	法華經	ホフクヱキヤウ			3	2			キヤウ〔左〕	ホフクヱキヤウ					12.3		法華経
30-023-03	唯信鈔_專修寺	200	93	行	行	行	行			1	2			キヤウ	キヤウ					12.3		行
30-023-03	唯信鈔_專修寺	201	94	淨	淨	淨土	淨土			1	2			シヤウ	シヤウト					13.1		淨土
30-023-03	唯信鈔_專修寺	202	94	土	土	淨土	淨土			2	1			ト	シヤウト					13.1		淨土
30-023-03	唯信鈔_專修寺	203	95	行	行	行	行			1	2			キヤウ	キヤウ					13.1		行
30-023-03	唯信鈔_專修寺	204	96	自	自	自力	自力			1	1	平濁	平濁入	シ	シリキ					13.3		自力
30-023-03	唯信鈔_專修寺	205	96	力	力	自力	自力			2	2	入	平濁入	リキ	シリキ					13.3		自力
30-023-03	唯信鈔_專修寺	206	97	行	行	行業	行業			1	2			キヤウ	キヤウコフ					13.4		行業
30-023-03	唯信鈔_專修寺	207	97	業	業	行業	行業			2	2			コフ	キヤウコフ					13.4		行業
30-023-03	唯信鈔_專修寺	208	98	阿	阿	阿彌陀佛	阿彌陀佛			1	1			ワ	ワミタフチ					13.5		阿彌陀佛
30-023-03	唯信鈔_專修寺	209	98	彌	彌	阿彌陀佛	阿彌陀佛			2	1			ミ	ワミタフチ					13.5		阿彌陀佛
30-023-03	唯信鈔_專修寺	210	98	陀	陀	阿彌陀佛	阿彌陀佛			3	1			タ	ワミタフチ					13.5		阿彌陀佛
30-023-03	唯信鈔_專修寺	211	98	佛	佛	阿彌陀佛	阿彌陀佛			4	1			フチ	ワミタフチ					14.1		阿彌陀佛
30-023-03	唯信鈔_專修寺	212	99	本	本	本願	本願			1	2			ホン	ホンクワン					14.1		本願
30-023-03	唯信鈔_專修寺	213	99	願	願	本願	本願			2	2			クワン	ホンクワン					14.1		本願
30-023-03	唯信鈔_專修寺	214	100	攝	攝	攝取	攝取			1	2	入	入平	セフ	セフシユ					14.1		攝取
