資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考	Unnamed: 22
30-023-02	唯信抄_西本願寺	1	1	法	法	法華	法華			1	2	入急	入急＊							2.2		法華
30-023-02	唯信抄_西本願寺	2	2	法	法	法師	法師			1	2	入急	入急＊							2.2		法師
30-023-02	唯信抄_西本願寺	3	3	各	各	各各	各各			1	2	入急	入急＊							2.2		各各
30-023-02	唯信抄_西本願寺	4	4	急	急	濁急	濁急			2	2	入急	＊入急	キウ	＊キウ					2.2		濁急
30-023-02	唯信抄_西本願寺	5	5	屬	属	眷屬倶	眷属倶			2	2	入急濁	＊入急濁＊							2.2		眷属倶
30-023-02	唯信抄_西本願寺	6	6	舌	舌	舌内字	舌内字			1	1									2.2		舌内字
30-023-02	唯信抄_西本願寺	7	7	根	根	根	根			1	2			コン	コン					2.2		根
30-023-02	唯信抄_西本願寺	8	8	若	若	若人	若人			1	2	入緩	入緩＊							2.3		若人
30-023-02	唯信抄_西本願寺	9	9	各	各	各與	各與			1	2	入緩	入緩＊							2.3		各與
30-023-02	唯信抄_西本願寺	10	10	法	法	諸法	諸法			2	2	入緩	＊入緩							2.3		諸法
30-023-02	唯信抄_西本願寺	11	11	屬	属	眷屬	眷属			2	2	入緩濁	＊入緩濁							2.3		眷属
30-023-02	唯信抄_西本願寺	12	12	法	法	聽法	聽法			2	2	入緩濁	＊入緩濁							2.3		聽法
30-023-02	唯信抄_西本願寺	13	13	寂	寂	寂靜	寂静			1	2	入緩濁	入緩濁＊							2.3		寂静
30-023-02	唯信抄_西本願寺	14	14	脣	脣	脣内字	脣内字			1	2									2.3	後筆	脣内字
30-023-02	唯信抄_西本願寺	15	15	貪	貪	貪	貪			1	2			トム	トム					2.3	後筆	貪
30-023-02	唯信抄_西本願寺	16	16	生	生	生死	生死			1	2	去	去平濁	シヤウ	シヤウシ					3.2		生死
30-023-02	唯信抄_西本願寺	17	16	死	死	生死	生死			2	1	平濁	去平濁	シ	シヤウシ					3.2		生死
30-023-02	唯信抄_西本願寺	18	17	佛	佛	佛道	佛道			1	1	入濁	入濁平濁	フチ	フチタウ					3.2		佛道
30-023-02	唯信抄_西本願寺	19	17	道	道	佛道	佛道			2	2	平濁	入濁平濁	タウ	フチタウ					3.2		佛道
30-023-02	唯信抄_西本願寺	20	18	聖	聖	聖道門	聖道門			1	2	平	平平濁上							3.4		聖道門
30-023-02	唯信抄_西本願寺	21	18	道	道	聖道門	聖道門			2	2	平濁	平平濁上							3.4		聖道門
30-023-02	唯信抄_西本願寺	22	18	門	門	聖道門	聖道門			3	2	上	平平濁上							3.4		聖道門
30-023-02	唯信抄_西本願寺	23	19	淨	淨	淨土門	淨土門			1	2	平濁	平濁（破損）（破損）							3.4		淨土門
30-023-02	唯信抄_西本願寺	24	19	土	土	淨土門	淨土門			2	1	（破損）	平濁（破損）（破損）							3.4		淨土門
30-023-02	唯信抄_西本願寺	25	19	門	門	淨土門	淨土門			3	2	（破損）	平濁（破損）（破損）							3.4		淨土門
30-023-02	唯信抄_西本願寺	26	20	聖	聖	聖道門	聖道門			1	2	平軽	平軽平濁上							3.5		聖道門
30-023-02	唯信抄_西本願寺	27	20	道	道	聖道門	聖道門			2	2	平濁	平軽平濁上							3.5		聖道門
30-023-02	唯信抄_西本願寺	28	20	門	門	聖道門	聖道門			3	2	上	平軽平濁上							3.5		聖道門
30-023-02	唯信抄_西本願寺	29	21	娑	娑	娑婆世界	娑婆世界			1	1	上	上（破損）（破損）平	シヤ	シヤ(虫)(虫)カイ					3.5		娑婆世界
30-023-02	唯信抄_西本願寺	30	21	婆	婆	娑婆世界	娑婆世界			2	1	（破損）	上（破損）（破損）平	(虫)	シヤ(虫)(虫)カイ					3.5		娑婆世界
30-023-02	唯信抄_西本願寺	31	21	世	世	娑婆世界	娑婆世界			3	1	（破損）	上（破損）（破損）平	(虫)	シヤ(虫)(虫)カイ					3.5		娑婆世界
30-023-02	唯信抄_西本願寺	32	21	界	界	娑婆世界	娑婆世界			4	2	平	上（破損）（破損）平	カイ	シヤ(虫)(虫)カイ					4.1		娑婆世界
30-023-02	唯信抄_西本願寺	33	22	行	行	行	行			1	2	平濁	平濁							4.1		行
30-023-02	唯信抄_西本願寺	34	23	功	功	功	功			1	2	平軽	平軽	コウ	コウ					4.1		功
30-023-02	唯信抄_西本願寺	35	24	今	今	今生	今生			1	2	去	去上濁	コム	コムシヤウ					4.2		今生
30-023-02	唯信抄_西本願寺	36	24	生	生	今生	今生			2	2	上濁	去上濁	シヤウ	コムシヤウ					4.2		今生
30-023-02	唯信抄_西本願寺	37	25	證	證	證	證			1	2	平	平	シヨウ	シヨウ					4.2		證
30-023-02	唯信抄_西本願寺	38	26	眞	眞	眞言	眞言			1	2	去	去上濁	シン	シンコン					4.3		眞言
30-023-02	唯信抄_西本願寺	39	26	言	言	眞言	眞言			2	2	上濁	去上濁	コン	シンコン					4.3		眞言
30-023-02	唯信抄_西本願寺	40	27	即	即	即身	即身			1	2	入	入去	ソク	ソクシン					4.4		即身
30-023-02	唯信抄_西本願寺	41	27	身	身	即身	即身			2	2	去	入去	シン	ソクシン					4.4		即身
30-023-02	唯信抄_西本願寺	42	28	大	大	大覺	大覺			1	2	平濁	平濁入		＊カク					4.4		大覺
30-023-02	唯信抄_西本願寺	43	28	覺	覺	大覺	大覺			2	2	入	平濁入	カク	＊カク					4.4		大覺
30-023-02	唯信抄_西本願寺	44	29	大	タイ	大日如來	タイニチニヨライ			1	2			タイ〔左〕〔朱〕	タイニチニヨライ					4.4	朱筆	大日如来
30-023-02	唯信抄_西本願寺	45	29	日	ニチ	大日如來	タイニチニヨライ			2	1			ニチ〔左〕〔朱〕	タイニチニヨライ					4.4	朱筆	大日如来
30-023-02	唯信抄_西本願寺	46	29	如	ニョ	大日如來	タイニチニヨライ			3	1			ニヨ〔左〕〔朱〕	タイニチニヨライ					4.4	朱筆	大日如来
30-023-02	唯信抄_西本願寺	47	29	來	ライ	大日如來	タイニチニヨライ			4	2			ライ〔左〕〔朱〕	タイニチニヨライ					4.4	朱筆	大日如来
30-023-02	唯信抄_西本願寺	48	30	法	法	法華	法華			1	2			ホフ	ホフクヱ					4.5		法華
30-023-02	唯信抄_西本願寺	49	30	華	華	法華	法華			2	1			クヱ	ホフクヱ					4.5		法華
30-023-02	唯信抄_西本願寺	50	31	今	今	今生	今生			1	2	去	去上濁	コム	コムシヤウ					5.1		今生
30-023-02	唯信抄_西本願寺	51	31	生	生	今生	今生			2	2	上濁	去上濁	シヤウ	コムシヤウ					5.1		今生
30-023-02	唯信抄_西本願寺	52	32	根	根	六根	六根			2	2			コン	＊コン					5.1		六根
30-023-02	唯信抄_西本願寺	53	33	證	證	證	證			1	2	平	平	シヨウ	シヨウ					5.1		證
30-023-02	唯信抄_西本願寺	54	34	教	教	教	教			1	2	平	平	ケウ	ケウ					5.2		教
30-023-02	唯信抄_西本願寺	55	35	本	本	本意	本意			1	2			ホン	ホンイ					5.2		本意
30-023-02	唯信抄_西本願寺	56	35	意	意	本意	本意			2	1			イ	ホンイ					5.2		本意
30-023-02	唯信抄_西本願寺	57	36	末	末	末法	末法			1	1	入	入入	マチ	マチホフ					5.3		末法
30-023-02	唯信抄_西本願寺	58	36	法	法	末法	末法			2	2	入	入入	ホフ	マチホフ					5.3		末法
30-023-02	唯信抄_西本願寺	59	37	濁	濁	濁世	濁世			1	2			チヨク	チヨクセ					5.3		濁世
30-023-02	唯信抄_西本願寺	60	37	世	世	濁世	濁世			2	1			セ	チヨクセ					5.3		濁世
30-023-02	唯信抄_西本願寺	61	38	現	現	現身	現身			1	2	平濁	平濁去濁	ケン	ケンシン					5.4		現身
30-023-02	唯信抄_西本願寺	62	38	身	身	現身	現身			2	2	去濁	平濁去濁	シン	ケンシン					5.4		現身
30-023-02	唯信抄_西本願寺	63	39	億	億	億億	億億			1	2	入	入入	オク	オク＊					5.5		億億
30-023-02	唯信抄_西本願寺	64	39	億	億	億億	億億			2	2	入	入入		オク＊					5.5		億億
30-023-02	唯信抄_西本願寺	65	40	一	一	一人	一人			1	1	（破損）	（破損）（破損）							5.5		一人
30-023-02	唯信抄_西本願寺	66	40	人	人	一人	一人			2	2	（破損）	（破損）（破損）							5.5		一人
30-023-02	唯信抄_西本願寺	67	41	門	門	門	門			1	2	上	上	モン	モン					6.2		門
30-023-02	唯信抄_西本願寺	68	42	即	即	即身	即身			1	2	入	入去	ソク	ソクシン					6.2		即身
30-023-02	唯信抄_西本願寺	69	42	身	身	即身	即身			2	2	去	入去	シン	ソクシン					6.2		即身
30-023-02	唯信抄_西本願寺	70	43	證	證	證	證			1	2	平	平	シヨウ	シヨウ					6.3		證
30-023-02	唯信抄_西本願寺	71	44	退	退	退崛	退崛			1	2	平	平入	タイ	タイクツ					6.3		退崛
30-023-02	唯信抄_西本願寺	72	44	崛	崛	退崛	退崛			2	2	入	平入	クツ	タイクツ					6.3		退崛
30-023-02	唯信抄_西本願寺	73	45	慈	慈	慈尊	慈尊			1	1	上濁	上濁上	シ	シソン					6.4		慈尊
30-023-02	唯信抄_西本願寺	74	45	尊	尊	慈尊	慈尊			2	2	上	上濁上	ソン	シソン					6.4		慈尊
30-023-02	唯信抄_西本願寺	75	46	彌	ミ	彌勒佛	ミロクフチ			1	1				＊＊フチ					6.4	朱筆	弥勒仏
30-023-02	唯信抄_西本願寺	76	46	勒	ロク	彌勒佛	ミロクフチ			2	2				＊＊フチ					6.4	朱筆	弥勒仏
30-023-02	唯信抄_西本願寺	77	46	佛	フチ	彌勒佛	ミロクフチ			3	1			フチ〔左〕〔朱〕						6.4	朱筆	兜率
30-023-02	唯信抄_西本願寺	78	47	兜	ト	兜率	トソチ			1	2			ト〔左〕	トソチ					6.5		兜率
30-023-02	唯信抄_西本願寺	79	47	率	ソチ	兜率	トソチ			2	2			ソチ〔左〕	トソチ					6.5		兜率
30-023-02	唯信抄_西本願寺	80	48	天	テン	天竺	テンチク			1	2			テン〔左〕	テンチク					6.5		天竺
30-023-02	唯信抄_西本願寺	81	48	竺	チク	天竺	テンチク			2	2			チク〔左〕	テンチク					6.5		天竺
30-023-02	唯信抄_西本願寺	82	49	期	期	期	期シテ			1	1	平濁	平濁	コ	コ					6.5		期
30-023-02	唯信抄_西本願寺	83	50	億	億	五十六億	五十六億			4	2			オク	＊＊＊オク					6.5		五十六億
30-023-02	唯信抄_西本願寺	84	51	萬	萬	七千萬歳	七千萬歳			3	2			マン	＊＊マンサイ					7.1		七千萬歳
30-023-02	唯信抄_西本願寺	85	51	歳	歳	七千萬歳	七千萬歳			4	2			サイ	＊＊マンサイ					7.1		七千萬歳
30-023-02	唯信抄_西本願寺	86	52	後	後	後佛	後佛			1	1		＊入濁	コ	コフチ					7.2		後佛
30-023-02	唯信抄_西本願寺	87	52	佛	佛	後佛	後佛			2	1	入濁	＊入濁	フチ	コフチ					7.2		後佛
30-023-02	唯信抄_西本願寺	88	53	出	出	出世	出世			1	2	入	入平	シユツ	シユツセ					7.3		出世
30-023-02	唯信抄_西本願寺	89	53	世	世	出世	出世			2	1	平	入平	セ	シユツセ					7.3		出世
30-023-02	唯信抄_西本願寺	90	54	多	多	多生曠劫	多生曠劫			1	1	上	上上平入濁	タ	タシヤウクワウコフ					7.3		多生曠劫
30-023-02	唯信抄_西本願寺	91	54	生	生	多生曠劫	多生曠劫			2	2	上	上上平入濁	シヤウ	タシヤウクワウコフ					7.3		多生曠劫
30-023-02	唯信抄_西本願寺	92	54	曠	曠	多生曠劫	多生曠劫			3	2	平	上上平入濁	クワウ	タシヤウクワウコフ					7.3		多生曠劫
30-023-02	唯信抄_西本願寺	93	54	劫	劫	多生曠劫	多生曠劫			4	2	入濁	上上平入濁	コフ	タシヤウクワウコフ					7.3		多生曠劫
30-023-02	唯信抄_西本願寺	94	55	流	流	流轉生死	流轉生死			1	1		＊平去平濁	ル	ルテンシヤウシ					7.3		流轉生死
30-023-02	唯信抄_西本願寺	95	55	轉	轉	流轉生死	流轉生死			2	2	平	＊平去平濁	テン	ルテンシヤウシ					7.4		流轉生死
30-023-02	唯信抄_西本願寺	96	55	生	生	流轉生死	流轉生死			3	2	去	＊平去平濁	シヤウ	ルテンシヤウシ					7.4		流轉生死
30-023-02	唯信抄_西本願寺	97	55	死	死	流轉生死	流轉生死			4	1	平濁	＊平去平濁	シ	ルテンシヤウシ					7.4		流轉生死
30-023-02	唯信抄_西本願寺	98	56	靈	霊	靈山	霊山			1	2	去	去上濁	リヤウ	リヤウセン					7.5		霊山
30-023-02	唯信抄_西本願寺	99	56	山	山	靈山	霊山			2	2	上濁	去上濁	セン	リヤウセン					7.5		霊山
30-023-02	唯信抄_西本願寺	100	57	靈	リヤウ	靈鷲山	リヤウシユセン			1	2									7.5		霊鷲山
30-023-02	唯信抄_西本願寺	101	57	鷲	シユ	靈鷲山	リヤウシユセン			2	1									7.5		霊鷲山
30-023-02	唯信抄_西本願寺	102	57	山	セン	靈鷲山	リヤウシユセン			3	2									7.5		霊鷲山
30-023-02	唯信抄_西本願寺	103	58	釋	シヤ	釋迦	シヤカ			1	1			シヤ〔左〕〔朱〕	シヤカ					7.5	朱筆	釈迦
30-023-02	唯信抄_西本願寺	104	58	迦	カ	釋迦	シヤカ			2	1			カ〔左〕〔朱〕	シヤカ					7.5	朱筆	釈迦
30-023-02	唯信抄_西本願寺	105	59	竺	竺	中天	中天チク			3	2											中天竺
30-023-02	唯信抄_西本願寺	106	60	補	補	補陀落	補陀落			1	1	平	平平濁入							7.5		補陀落
30-023-02	唯信抄_西本願寺	107	60	陀	陀	補陀落	補陀落			2	1	平濁	平平濁入							7.5		補陀落
30-023-02	唯信抄_西本願寺	108	60	落	落	補陀落	補陀落			3	2	入	平平濁入							7.5		補陀落
30-023-02	唯信抄_西本願寺	109	61	觀	クワン	觀音	クワンオム			1	2			クワン〔左〕	クワンオム					7.5		観音
30-023-02	唯信抄_西本願寺	110	61	音	オム	觀音	クワンオム			2	2			オム〔左〕	クワンオム					7.5		観音
30-023-02	唯信抄_西本願寺	111	62	淨	シヤウ	淨土	シヤウト			1	2			シヤウ〔左〕	シヤウト					7.5		浄土
30-023-02	唯信抄_西本願寺	112	62	土	ト	淨土	シヤウト			2	1			ト〔左〕	シヤウト					7.5		浄土
30-023-02	唯信抄_西本願寺	113	63	靈	霊	靈地	霊地			1	2	（虫）	（虫）上	(虫)	(虫)チ					7.5	虫損	霊地
30-023-02	唯信抄_西本願寺	114	63	地	地	靈地	霊地			2	1	上	（虫）上	チ	(虫)チ					8.1		霊地
30-023-02	唯信抄_西本願寺	115	64	天	天	天上	天上			1	2	去	去（破損）							8.1		天上
30-023-02	唯信抄_西本願寺	116	64	上	上	天上	天上			2	2	（破損）	去（破損）							8.1		天上
30-023-02	唯信抄_西本願寺	117	65	人	人	人間	人間			1	2	去	去上濁							8.2		人間
30-023-02	唯信抄_西本願寺	118	65	間	間	人間	人間			2	2	上濁	去上濁							8.2		人間
30-023-02	唯信抄_西本願寺	119	66	小	小	小報	小報			1	2	平	平平	セウ	セウホウ					8.2		小報
30-023-02	唯信抄_西本願寺	120	66	報	報	小報	小報			2	2	平	平平	ホウ	セウホウ					8.2		小報
30-023-02	唯信抄_西本願寺	121	67	果	クワ	果報	クワホウ			1	1			クワ〔左〕〔朱〕	クワホウ					8.2	朱筆	果報
30-023-02	唯信抄_西本願寺	122	67	報	ホウ	果報	クワホウ			2	2			ホウ〔左〕〔朱〕	クワホウ					8.2	朱筆	果報
30-023-02	唯信抄_西本願寺	123	68	結	結	結縁	結縁			1	1	入	入去	ケチ	ケチ(虫)					8.2		結縁
30-023-02	唯信抄_西本願寺	124	68	縁	縁	結縁	結縁			2	2	去	入去	(虫)	ケチ(虫)					8.2	虫損	結縁
30-023-02	唯信抄_西本願寺	125	69	速	速	速證	速證			1	2	入	入平	ソク	ソクシヨウ					8.3		速證
30-023-02	唯信抄_西本願寺	126	69	證	證	速證	速證			2	2	平	入平	シヨウ	ソクシヨウ					8.3		速證
30-023-02	唯信抄_西本願寺	127	70	三	三	三界	三界			1	2			サム	サムカイ					8.5		三界
30-023-02	唯信抄_西本願寺	128	70	界	界	三界	三界			2	2			カイ	サムカイ					8.5		三界
30-023-02	唯信抄_西本願寺	129	71	輪	輪	輪廻	輪廻			1	2	去	去上	リム	リムヱ					9.1		輪廻
30-023-02	唯信抄_西本願寺	130	71	廻	廻	輪廻	輪廻			2	1	上	去上	ヱ	リムヱ					9.1		輪廻
30-023-02	唯信抄_西本願寺	131	72	報	報	報	報			1	2	平	平	ホウ	ホウ					9.1		報
30-023-02	唯信抄_西本願寺	132	73	行	行	行業慧解	行業慧解			1	2	平濁	平濁入濁＊＊	キヤウ	キヤウコフヱケ					9.2		行業慧解
30-023-02	唯信抄_西本願寺	133	73	業	業	行業慧解	行業慧解			2	2	入濁	平濁入濁＊＊	コフ	キヤウコフヱケ					9.2		行業慧解
30-023-02	唯信抄_西本願寺	134	73	慧	慧	行業慧解	行業慧解			3	1		平濁入濁＊＊	ヱ	キヤウコフヱケ					9.2		行業慧解
30-023-02	唯信抄_西本願寺	135	73	解	解	行業慧解	行業慧解			4	1		平濁入濁＊＊	ケ	キヤウコフヱケ					9.2		行業慧解
30-023-02	唯信抄_西本願寺	136	74	小	小	小報	小報			1	2	平	平平	セウ	セウホウ					9.3		小報
30-023-02	唯信抄_西本願寺	137	74	報	報	小報	小報			2	2	平	平平	ホウ	セウホウ					9.3		小報
30-023-02	唯信抄_西本願寺	138	75	大	大	大聖	大聖			1	2			タイ	タイシヤウ					9.4		大聖
30-023-02	唯信抄_西本願寺	139	75	聖	聖	大聖	大聖			2	2			シヤウ	タイシヤウ					9.4		大聖
30-023-02	唯信抄_西本願寺	140	76	釋	シヤ	釋迦如來	シヤカニヨライ			1	1			シヤ〔左〕〔朱〕	シヤカニヨライ					9.4	朱筆	釈迦如来
30-023-02	唯信抄_西本願寺	141	76	迦	カ	釋迦如來	シヤカニヨライ			2	1			カ〔左〕〔朱〕	シヤカニヨライ					9.4	朱筆	釈迦如来
30-023-02	唯信抄_西本願寺	142	76	如	ニヨ	釋迦如來	シヤカニヨライ			3	1			ニヨ〔左〕〔朱〕	シヤカニヨライ					9.4	朱筆	釈迦如来
30-023-02	唯信抄_西本願寺	143	76	來	ライ	釋迦如來	シヤカニヨライ			4	2			ライ〔左〕〔朱〕	シヤカニヨライ					9.4	朱筆	釈迦如来
30-023-02	唯信抄_西本願寺	144	77	理	理	理	理			1	1	平	平	リ	リ					9.5		理
30-023-02	唯信抄_西本願寺	145	78	法	ホフ	法門	ホフモン			1	2			ホフ〔左〕〔朱〕	ホフモン					9.5	朱筆	法門
30-023-02	唯信抄_西本願寺	146	78	門	モン	法門	ホフモン			2	2			モン〔左〕〔朱〕	ホフモン					9.5	朱筆	法門
30-023-02	唯信抄_西本願寺	147	79	淨	淨	淨土門	淨土門			1	2	平濁	平濁（破損）（破損）							10.1		淨土門
30-023-02	唯信抄_西本願寺	148	79	土	土	淨土門	淨土門			2	1	（破損）	平濁（破損）（破損）							10.1		淨土門
30-023-02	唯信抄_西本願寺	149	79	門	門	淨土門	淨土門			3	2	（破損）	平濁（破損）（破損）							10.1		淨土門
30-023-02	唯信抄_西本願寺	150	80	今	今	今生	今生			1	2	去	去上濁							10.2		今生
30-023-02	唯信抄_西本願寺	151	80	生	生	今生	今生			2	2	上濁	去上濁							10.2		今生
30-023-02	唯信抄_西本願寺	152	81	行	行	行業	行業			1	2	平濁	平濁入濁	キヤウ	キヤウコフ					10.2		行業
30-023-02	唯信抄_西本願寺	153	81	業	業	行業	行業			2	2	入濁	平濁入濁	コフ	キヤウコフ					10.2		行業
30-023-02	唯信抄_西本願寺	154	82	廻	廻	廻向	廻向シテ			1	1	上	上平	ヱ	ヱ(虫)					10.2		廻向
30-023-02	唯信抄_西本願寺	155	82	向	向	廻向	廻向シテ			2	2	平	上平	(虫)	ヱ(虫)					10.2		廻向
30-023-02	唯信抄_西本願寺	156	83	順	順	順次生	順次生			1	2	平濁	平濁平去							10.3		順次生
30-023-02	唯信抄_西本願寺	157	83	次	次	順次生	順次生			2	1	平	平濁平去							10.3		順次生
30-023-02	唯信抄_西本願寺	158	83	生	生	順次生	順次生			3	2	去	平濁平去							10.3		順次生
30-023-02	唯信抄_西本願寺	159	84a	淨	淨	淨土	淨土			1	2	平濁	平濁平濁	シヤウ	シヤウト					10.3		淨土
30-023-02	唯信抄_西本願寺	160	84a	土	土	淨土	淨土			2	1	平濁	平濁平濁	ト	シヤウト					10.3		淨土
30-023-02	唯信抄_西本願寺	161	84b	淨	淨	淨土	淨土			1	2			シヤウ	シヤウト					10.3		淨土
30-023-02	唯信抄_西本願寺	162	84b	土	土	淨土	淨土			2	1			ト	シヤウト					10.3		淨土
30-023-02	唯信抄_西本願寺	163	85	菩	菩	菩薩	菩薩			1	1			ホ	ホサチ					10.4		菩薩
30-023-02	唯信抄_西本願寺	164	85	薩	薩	菩薩	菩薩			2	1			サチ	ホサチ					10.4		菩薩
30-023-02	唯信抄_西本願寺	165	86	具	具	具足	具足シテ			1	1			ク	クソク					10.4		具足
30-023-02	唯信抄_西本願寺	166	86	足	足	具足	具足シテ			2	2			ソク	クソク					10.4		具足
30-023-02	唯信抄_西本願寺	167	87	願	願	願	願スル			1	2	平濁	平濁							10.5		願
30-023-02	唯信抄_西本願寺	168	88	門	門	門	門			1	2			モン	モン					10.5		門
30-023-02	唯信抄_西本願寺	169	89	末	末	末代	末代			1	1	入	入去濁	マチ	マチタイ					11.1		末代
30-023-02	唯信抄_西本願寺	170	89	代	代	末代	末代			2	2	去濁	入去濁	タイ	マチタイ					11.1		末代
30-023-02	唯信抄_西本願寺	171	90	機	機	機	機			1	1	上	上	キ	キ					11.1		機
30-023-02	唯信抄_西本願寺	172	91	衆	シユ	衆生	シユシヤウ			1	1			シユ〔左〕	シユシヤウ					11.1		衆生
30-023-02	唯信抄_西本願寺	173	91	生	シヤウ	衆生	シユシヤウ			2	2			シヤウ〔左〕	シユシヤウ					11.1		衆生
30-023-02	唯信抄_西本願寺	174	92a	諸	諸	諸行往生	諸行往生			1	1			シヨ	シヨキヤウ＊＊					11.4		諸行往生
30-023-02	唯信抄_西本願寺	175	92a	行	行	諸行往生	諸行往生			2	2			キヤウ	シヨキヤウ＊＊					11.4		諸行往生
30-023-02	唯信抄_西本願寺	176	92b	諸	諸	諸行往生	諸行往生			1	1			シヨ	シヨキヤウ＊＊					11.5		諸行往生
30-023-02	唯信抄_西本願寺	177	92b	行	行	諸行往生	諸行往生			2	2			キヤウ	シヨキヤウ＊＊					11.5		諸行往生
30-023-02	唯信抄_西本願寺	178	93	父	父	父母	父母			1	1			フ	フモ					12.1		父母
30-023-02	唯信抄_西本願寺	179	93	母	母	父母	父母			2	1			モ	フモ					12.1		父母
30-023-02	唯信抄_西本願寺	180	94	孝	孝	孝養	孝養シ			1	2	平	平平	ケウ	ケウヤウ					12.1		孝養
30-023-02	唯信抄_西本願寺	181	94	養	養	孝養	孝養シ			2	2	平	平平	ヤウ	ケウヤウ					12.1		孝養
30-023-02	唯信抄_西本願寺	182	95	師	師	師長	師長			1	1	上	上平	シ	シチヤウ					12.1		師長
30-023-02	唯信抄_西本願寺	183	95	長	長	師長	師長			2	2	平	上平	チヤウ	シチヤウ					12.1		師長
30-023-02	唯信抄_西本願寺	184	96	師	師		シ			1	1			(虫)〔左〕〔朱〕	(虫)					12.1	朱筆	師
30-023-02	唯信抄_西本願寺	185	97	奉	奉	奉事	奉事シ			1	2	（破損）	（破損）平濁	(虫)	(虫)シ					12.1		奉事
30-023-02	唯信抄_西本願寺	186	97	事	事	奉事	奉事シ			2	1	平濁	（破損）平濁	シ	(虫)シ					12.2		奉事
30-023-02	唯信抄_西本願寺	187	98	布	布	布施忍辱	布施忍辱			1	1	平	平平平入	フ	フセニンニク					12.3		布施忍辱
30-023-02	唯信抄_西本願寺	188	98	施	施	布施忍辱	布施忍辱			2	1	平	平平平入	セ	フセニンニク					12.3		布施忍辱
30-023-02	唯信抄_西本願寺	189	98	忍	忍	布施忍辱	布施忍辱			3	2	平	平平平入	ニン	フセニンニク					12.3		布施忍辱
30-023-02	唯信抄_西本願寺	190	98	辱	辱	布施忍辱	布施忍辱			4	2	入	平平平入	ニク	フセニンニク					12.3		布施忍辱
30-023-02	唯信抄_西本願寺	191	99	行	行	行	行シ			1	2	平濁	平濁	キヤウ	キヤウ					12.3		行
30-023-02	唯信抄_西本願寺	192	100	乃	乃	乃至	乃至			1	2			ナイ	ナイシ					12.3		乃至
30-023-02	唯信抄_西本願寺	193	100	至	至	乃至	乃至			2	1			シ	ナイシ					12.3		乃至
30-023-02	唯信抄_西本願寺	194	101	三	三	三蜜	三蜜			1	2	去	去入		＊ミチ					12.3		三蜜
30-023-02	唯信抄_西本願寺	195	101	蜜	蜜	三蜜	三蜜			2	1	入	去入	ミチ	＊ミチ					12.4		三蜜
30-023-02	唯信抄_西本願寺	196	102	眞	シン	眞言	シンコン			1	2			シン〔左〕〔朱〕	シンコン					12.4	朱筆	真言
30-023-02	唯信抄_西本願寺	197	102	言	コン	眞言	シンコン			2	2			コン〔左〕〔朱〕	シンコン					12.4	朱筆	真言
30-023-02	唯信抄_西本願寺	198	103	一	一	一乘	一乗			1	1	入	入去濁	ヰチ	ヰチシヨウ					12.4		一乗
30-023-02	唯信抄_西本願寺	199	103	乘	乗	一乘	一乗			2	2	去濁	入去濁	シヨウ	ヰチシヨウ					12.4		一乗
30-023-02	唯信抄_西本願寺	200	104	法	ホフ	法華經	ホフクヱキヤウ			1	2									12.4	朱筆	法華経
30-023-02	唯信抄_西本願寺	201	104	華	クヱ	法華經	ホフクヱキヤウ			2	1									12.4	朱筆	法華経
30-023-02	唯信抄_西本願寺	202	104	經	キヤウ	法華經	ホフクヱキヤウ			3	2									12.4	朱筆	法華経
30-023-02	唯信抄_西本願寺	203	105	淨	淨	淨土	淨土			1	2			シヤウ	シヤウト					12.4		淨土
30-023-02	唯信抄_西本願寺	204	105	土	土	淨土	淨土			2	1			ト	シヤウト					12.4		淨土
30-023-02	唯信抄_西本願寺	205	106	一	一	一切	一切			1	1			ヰチ	ヰチサイ					13.1		一切
30-023-02	唯信抄_西本願寺	206	106	切	切	一切	一切			2	1			サイ	ヰチサイ					13.1		一切
30-023-02	唯信抄_西本願寺	207	107	自	自	自力	自力			1	1	平濁	平濁入							13.5		自力
30-023-02	唯信抄_西本願寺	208	107	力	力	自力	自力			2	2	入	平濁入							13.5		自力
30-023-02	唯信抄_西本願寺	209	108	業	業	行業	行業			2	2			コ(虫)	＊コ(虫)					13.5		行業
30-023-02	唯信抄_西本願寺	210	109	本	本	本願	本願			1	2			ホン	ホンクワン					14.2		本願
30-023-02	唯信抄_西本願寺	211	109	願	願	本願	本願			2	2			クワン	ホンクワン					14.2		本願
30-023-02	唯信抄_西本願寺	212	110	攝	攝	攝取	攝取			1	2	入	入平	セフ	セフシユ					14.3		攝取
30-023-02	唯信抄_西本願寺	213	110	取	取	攝取	攝取			2	1	平	入平	シユ	セフシユ					14.3		攝取
30-023-02	唯信抄_西本願寺	214	111	光	光	光明	光明			1	2	去	去上							14.3		光明
30-023-02	唯信抄_西本願寺	215	111	明	明	光明	光明			2	2	上	去上							14.3		光明
30-023-02	唯信抄_西本願寺	216	112	名	名	名號	名號			1	2	去	去平濁	ミヤウ	ミヤウカウ					14.5		名號
30-023-02	唯信抄_西本願寺	217	112	號	號	名號	名號			2	2	平濁	去平濁	カウ	ミヤウカウ					14.5		名號
