資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
20-002-02	医心方_仁和寺	260	198	飲	飲	淡飲	淡飲			2		平／〔朱〕平	平平							0926a7	
20-002-02	医心方_仁和寺	261	199	澹	澹	澹水	澹水			1		〔朱〕去	去＊							0927a5	
20-002-02	医心方_仁和寺	262	200	葱	葱	葱豉湯	葱豉湯			1		〔朱〕平	平去＊							0929a3	
20-002-02	医心方_仁和寺	263	200	豉	豉	葱豉湯	葱豉湯			2		〔朱〕去	平去＊			〔右〕是義反				0929a3	
20-002-02	医心方_仁和寺	264	201	前	前	前胡	前胡			1		去	去上							0929a7	
20-002-02	医心方_仁和寺	265	201	胡	胡	前胡	前胡			2		上	去上							0929a7	
20-002-02	医心方_仁和寺	266	202	痞	痞	痞滿	痞満			1		上／〔朱〕上	上＊			〔右〕平几反				0929b6	
20-002-02	医心方_仁和寺	267	203	脹	脹	脹滿	脹満			1		去	去＊							0930a7	
20-002-02	医心方_仁和寺	268	204	栯	栯	栯李人	栯李人			1		上／〔朱〕上；入／〔朱〕入	上／入			〔右〕於陸反又禹九反				0930b2	
20-002-02	医心方_仁和寺	269	205	巴	巴	巴豆	巴豆			1		上	上＊							0930b6	
20-002-02	医心方_仁和寺	270	206	羸	羸	羸人	羸人			1		平／〔朱〕平	平＊							0932a4	
20-002-02	医心方_仁和寺	271	207	羸	羸	羸痩	羸痩			1		平／〔朱〕平	平上							0938a5	
20-002-02	医心方_仁和寺	272	207	痩	痩	羸痩	羸痩			2		上／〔朱〕上	平上							0938a5	
20-002-02	医心方_仁和寺	273	208	惙	惙	惙乏	惙乏			1		入／〔朱〕入	入＊			〔右〕中劣反				0938a5	
20-002-02	医心方_仁和寺	274	209	大	大	大棗	大棗			1		平	平＊	〔右〕タ	タ＊					0939a5	
20-002-02	医心方_仁和寺	275	210	積	積	積聚	積聚			1		入	入＊							0940b3	
20-002-02	医心方_仁和寺	276	211	前	前	前胡	前胡			1		去	去＊							0940b5	
20-002-02	医心方_仁和寺	277	212	芒	芒	芒消	芒消			1		平	平上							0941a6	
20-002-02	医心方_仁和寺	278	212	消	消	芒消	芒消			2		上	平上							0941a6	
20-002-02	医心方_仁和寺	279	213	胃	胃	胃	胃			1		去	去							0944a2	
20-002-02	医心方_仁和寺	280	214	脹	脹	脹滿	脹満			1		去	去上							0944a3	
20-002-02	医心方_仁和寺	281	214	滿	満	脹滿	脹満			2		上	去上							0944a3	
20-002-02	医心方_仁和寺	282	215	長	長	長大息	長大息			1		〔朱〕平	平＊＊							0946a3	
20-002-02	医心方_仁和寺	283	216	澹	澹	澹升	澹升			1		〔朱〕去	去＊							0946a3	
20-002-02	医心方_仁和寺	284	217	溏	溏	溏泄	溏泄			1		平	平去			〔左〕達郎反				0946a4	
20-002-02	医心方_仁和寺	285	217	泄	泄	溏泄	溏泄			2		去	平去			〔左〕思列翼逝反				0946a4	
20-002-02	医心方_仁和寺	286	218	胃	胃	胃	胃			1		去	去							0951b4	
20-002-02	医心方_仁和寺	287	219	脾	脾	脾	脾			1		平	平							0951b4	
20-002-02	医心方_仁和寺	288	220	脹	脹	脹々	脹々			1		去	去＊							0951b6	
20-002-02	医心方_仁和寺	289	221	癥	癥	癥瘕	癥瘕			1		平	平＊	〔右〕チヨウ	チヨウ＊					1002a1	
20-002-02	医心方_仁和寺	290	222	〓	〓	〓黄	〓黄			1		平	平上							1003b4	「艹＋補」
20-002-02	医心方_仁和寺	291	222	黄	黄	〓黄	〓黄			2		上	平上							1003b4	「艹＋補」
