資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-019-01	一念多念文意_東本願寺	1695	667	道	道	如來成道	如來成道			4	2			タウ	＊＊シヤウタウ					98.3	
30-019-01	一念多念文意_東本願寺	1696	668	素	素	素懷	素懷			1	1			ソ	ソクワイ					98.3	
30-019-01	一念多念文意_東本願寺	1697	668	懷	懷	素懷	素懷			2	2			クワイ	ソクワイ					98.3	
30-019-01	一念多念文意_東本願寺	1698	669	凡	凡	凡夫	凡夫			1	2			ホム	ホムフ					98.3	
30-019-01	一念多念文意_東本願寺	1699	669	夫	夫	凡夫	凡夫			2	1			フ	ホムフ					98.3	
30-019-01	一念多念文意_東本願寺	1700	670	本	本	本願	本願			1	2			ホン	ホン＊					98.3	
30-019-01	一念多念文意_東本願寺	1701	671	即	即	即生	即生スル			1	2			ソク	ソクシヤウ					98.4	
30-019-01	一念多念文意_東本願寺	1702	671	生	生	即生	即生スル			2	2			シヤウ	ソクシヤウ					98.4	
30-019-01	一念多念文意_東本願寺	1703	672	今	今	今信知	今信知			1	2			コム	コムシンチ					98.5	
30-019-01	一念多念文意_東本願寺	1704	672	信	信	今信知	今信知			2	2			シン	コムシンチ					98.5	
30-019-01	一念多念文意_東本願寺	1705	672	知	知	今信知	今信知			3	1			チ	コムシンチ					98.5	
30-019-01	一念多念文意_東本願寺	1706	673	彌	彌	彌陀本弘誓願	彌陀本弘誓願			1	1			ミ	ミタホンクセイクワン					98.5	
30-019-01	一念多念文意_東本願寺	1707	673	陀	陀	彌陀本弘誓願	彌陀本弘誓願			2	1			タ	ミタホンクセイクワン					98.5	
30-019-01	一念多念文意_東本願寺	1708	673	本	本	彌陀本弘誓願	彌陀本弘誓願			3	2			ホン	ミタホンクセイクワン					98.5	
30-019-01	一念多念文意_東本願寺	1709	673	弘	弘	彌陀本弘誓願	彌陀本弘誓願			4	1			ク	ミタホンクセイクワン					99.1	
30-019-01	一念多念文意_東本願寺	1710	673	誓	誓	彌陀本弘誓願	彌陀本弘誓願			5	2			セイ	ミタホンクセイクワン					99.1	
30-019-01	一念多念文意_東本願寺	1711	673	願	願	彌陀本弘誓願	彌陀本弘誓願			6	2			クワン	ミタホンクセイクワン					99.1	
30-019-01	一念多念文意_東本願寺	1712	674	及	及	及稱名號	及稱名號			1	2			キフ	キフシヨウミヤウカウ					99.1	
30-019-01	一念多念文意_東本願寺	1713	674	稱	稱	及稱名號	及稱名號			2	2			シヨウ	キフシヨウミヤウカウ					99.1	
30-019-01	一念多念文意_東本願寺	1714	674	名	名	及稱名號	及稱名號			3	2			ミヤウ	キフシヨウミヤウカウ					99.1	
30-019-01	一念多念文意_東本願寺	1715	674	號	號	及稱名號	及稱名號			4	2			カウ	キフシヨウミヤウカウ					99.1	
30-019-01	一念多念文意_東本願寺	1716	675	如	如	如來	如來			1	1			ニヨ	ニヨライ					99.1	
30-019-01	一念多念文意_東本願寺	1717	675	來	來	如來	如來			2	2			ライ	ニヨライ					99.2	
30-019-01	一念多念文意_東本願寺	1718	676	信	信	信知	信知ス			1	2			シン	シンチ					99.2	
30-019-01	一念多念文意_東本願寺	1719	676	知	知	信知	信知ス			2	1			チ	シンチ					99.2	
30-019-01	一念多念文意_東本願寺	1720	677	信	信	信	信			1	2			シン	シン					99.3	
30-019-01	一念多念文意_東本願寺	1721	678	金	金	金剛心	金剛心			1	2			コム	コムカウシム					99.3	
30-019-01	一念多念文意_東本願寺	1722	678	剛	剛	金剛心	金剛心			2	2			カウ	コムカウシム					99.3	
30-019-01	一念多念文意_東本願寺	1723	678	心	心	金剛心	金剛心			3	2			シム	コムカウシム					99.3	
30-019-01	一念多念文意_東本願寺	1724	679	知	知	知	知			1	1			チ	チ					99.3	
30-019-01	一念多念文意_東本願寺	1725	680	煩	煩	煩惱惡業	煩惱惡業			1	2			ホム	ホムナウアクコフ					99.4	
30-019-01	一念多念文意_東本願寺	1726	680	惱	惱	煩惱惡業	煩惱惡業			2	2			ナウ	ホムナウアクコフ					99.4	
30-019-01	一念多念文意_東本願寺	1727	680	惡	惡	煩惱惡業	煩惱惡業			3	2			アク	ホムナウアクコフ					99.4	
30-019-01	一念多念文意_東本願寺	1728	680	業	業	煩惱惡業	煩惱惡業			4	2			コフ	ホムナウアクコフ					99.4	
30-019-01	一念多念文意_東本願寺	1729	681	知	知	知	知			1	1			チ	チ					100.1	
