資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6731	4181	脣	脣	_脣	_脣			2		平	上平	スヰン	ケンスヰン	生善反			アイクチ 生善反	3/029a/5	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6732	4182	蹇	蹇	蹇	蹇			1		上	上	ケン	ケン				アシナヘク アシナヘ	3/029a/5	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6733	4183	跛	跛	跛	跛			1						布火反				3/029a/5	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6734	4184	跂	跂	跂	跂			1							音企			3/029a/5	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6735	4185	痿	痿	痿	痿			1		平	平			於爲反			アシヰルタリ 於爲反	3/029a/5	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6736	4186	痕	痕	痕	痕			1		平	平	コン	コン				アト 又キストコロ	3/029a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6737	4187	皸	皸	皸	皸			1		平	平	クウン	クウン				アカ―リ 又作皹 足圻也	3/029a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6738	4188	疵	疵	疵	疵			1		平	平	シ	シ	疾移反			アサ[上平濁]疾移反黒病也	3/029a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6739	4189	疝	疝	疝	疝			1		平	平	セン	セン				アタハラ 腹忽痛也 又シラタミ	3/029a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6740	4190	癘	癘	癘	癘			1		去	去	レイ	レイ				アシキヤマヒ	3/029a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6741	4191	_	_	_肉	_肉			1		入	入入濁	ソク	ソクシク				アマシ― 又コクミ 亦作□1□2也	3/029a/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6742	4191	肉	肉	_肉	_肉			2		入濁	入入濁	シク	ソクシク				アマシ― 又コクミ 亦作□1□2也	3/029a/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6743	4192	清	清	清盲	清盲			1		平	平＊	セイ	セイ＊				アキシヒ	3/029a/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6744	4193	喘	喘	喘息	喘息			1				セン	センソク					3/029a/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6745	4193	息	息	喘息	喘息			2				ソク	センソク					3/029a/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6746	4194	脚	脚	脚氣	脚氣			1		入濁	入濁去	キヤク	キヤクキ／アシノケ				アシノケ	3/029b/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6747	4194	氣	氣	脚氣	脚氣			2		去	入濁去	キ／ケ	キヤクキ／アシノケ				アシノケ	3/029b/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6748	4195	熱	熱	熱沸瘡	熱沸瘡			1		入濁	入濁入＊	セツ	セツフツ＊				アセモ	3/029b/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6749	4195	沸	沸	熱沸瘡	熱沸瘡			2		入	入濁入＊	フツ	セツフツ＊				アセモ	3/029b/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6750	4196	_	_	_	_			1		平	平	サ	サ				アカム 皰鼻也	3/029b/2	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6751	4197	跡	跡	跡	跡			1						資昔反				3/029b/4	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6752	4198	蹤	蹤	蹤	蹤			1		平	平			即容反			即容反	3/029b/4	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6753	4199	_	_	_	_			1		平	平						已上同（アト）	3/029b/4	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6754	4200	愛	愛	愛	愛			1				アイ平上	アイ[平上]	烏代反			烏代反	3/029b/4	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6755	4201	遊	遊	遊	遊			1		平	平			以用反			アソフ 以用反	3/029b/5	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6756	4202	遨	遨	遨	遨			1						五勞反				3/029b/5	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6757	4203	歩	歩	歩	歩			1						薄故反				3/029b/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6758	4204	行	行	行	行			1						戸庚反				3/029b/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6759	4205	_	_	_	_			1						与居反				3/029b/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6760	4206	欠	欠	欠	欠			1						去劒反				3/029b/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6761	4207	愛	愛	愛	愛			1				アイ	アイス					3/029b/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6762	4208	頒	頒	頒	頒			1							音班			3/029b/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6763	4209	班	班	班	班			1				ハン	ハン	布還反				3/029b/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6764	4210	饗	饗	饗	饗			1						許兩反				3/029b/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6765	4211	寇	寇	寇	寇			1		去	去	コウ	コウ				アタム 人等	3/030a/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6766	4212	__	__	__	__			1		入	入	テキ	テキ					3/030a/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6767	4213	嘲	嘲	嘲	嘲			1						陟交反				3/030a/2	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6768	4214a	欺	欺	欺	欺			1		平	平							3/030a/2	
