資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-035-02	論語_東洋文庫_文永本巻第八	145	124	佞	佞	便佞	便佞			2			去＊	ネイ	＊ネイ					155	
30-035-02	論語_東洋文庫_文永本巻第八	146	125	損	損	損	損			1		上	上							155	
30-035-02	論語_東洋文庫_文永本巻第八	147	126	弁	辨	弁	辨			1		去	去							155	
30-035-02	論語_東洋文庫_文永本巻第八	148	127	樂	楽	三樂	三楽			2				ラク	＊ラク	五教反	音岳			156	
30-035-02	論語_東洋文庫_文永本巻第八	149	128	樂	楽	禮樂	礼楽			2							音岳			157	
30-035-02	論語_東洋文庫_文永本巻第八	150	129	善	善	善	善			1		去	去							157	音読符あり
30-035-02	論語_東洋文庫_文永本巻第八	151	130	樂	楽	樂	楽			1							音洛			158	左に「～ヒ」の和訓あり
30-035-02	論語_東洋文庫_文永本巻第八	152	131	驕	驕	驕樂	驕楽			1		平軽	平軽＊							158	
30-035-02	論語_東洋文庫_文永本巻第八	153	132	樂	楽	宴樂	宴楽			2				ラク	＊ラク					159	
30-035-02	論語_東洋文庫_文永本巻第八	154	133	沈	沈	沈荒	沈荒			1		平	平平濁	チン	チンクワウ					160	
30-035-02	論語_東洋文庫_文永本巻第八	155	133	荒	荒	沈荒	沈荒			2		平濁	平平濁	クワウ	チンクワウ					160	
30-035-02	論語_東洋文庫_文永本巻第八	156	134	淫	淫	淫瀆	淫涜			1		平軽	平軽入軽	イン	イントク					160	
30-035-02	論語_東洋文庫_文永本巻第八	157	134	瀆	涜	淫瀆	淫涜			2		入軽	平軽入軽	トク	イントク					160	
30-035-02	論語_東洋文庫_文永本巻第八	158	135	愆	愆	愆	愆			1		平軽	平軽				音絹			161	左に「アヤマチ」の和訓あり
30-035-02	論語_東洋文庫_文永本巻第八	159	136	愆	愆	愆	愆			1				ケン	ケン					161	
30-035-02	論語_東洋文庫_文永本巻第八	160	137	躁	躁	躁	躁			1		去	去	サウ	サウ	早報反				162	
30-035-02	論語_東洋文庫_文永本巻第八	161	138	隱	隠	隱	隠			1		上	上							163	音読符あり
30-035-02	論語_東洋文庫_文永本巻第八	162	139	瞽	瞽	瞽	瞽			1		上	上	コ	コ		音古			164	音読符あり
30-035-02	論語_東洋文庫_文永本巻第八	163	140	壯	壮	壯	壮			1		去	去							166	音読符あり
30-035-02	論語_東洋文庫_文永本巻第八	164	141	鬪	闘	鬪	闘			1		去	去							167	「タタカ～」の和訓あり
30-035-02	論語_東洋文庫_文永本巻第八	165	142	得	得	得	得			1		入軽	入軽							168	
30-035-02	論語_東洋文庫_文永本巻第八	166	143	貪	貪	貪得	貪得			1		平軽	平軽＊	タン	タン＊					168	
30-035-02	論語_東洋文庫_文永本巻第八	167	144	恢	恢	恢疏	恢疏			1		平軽	平軽＊	クワイ	クワイソ					172	「恠」を傍書する
30-035-02	論語_東洋文庫_文永本巻第八	168	144	疏	疏	恢疏	恢疏			2			平軽＊	ソ	クワイソ					172	
30-035-02	論語_東洋文庫_文永本巻第八	169	145	温	温	温	温			1		平	平							178	
30-035-02	論語_東洋文庫_文永本巻第八	170	146	恭	恭	恭	恭			1		平	平							178	
30-035-02	論語_東洋文庫_文永本巻第八	171	147	難	難	難	難			1		去	去							179	
30-035-02	論語_東洋文庫_文永本巻第八	172	148	惡	悪	惡	悪			1		入軽	入軽							182	
30-035-02	論語_東洋文庫_文永本巻第八	173	149	蒲	蒲	蒲坂	蒲坂			1				ホ	ホ＊					186	
30-035-02	論語_東洋文庫_文永本巻第八	174	150	華	華	華山	華山			1		去	去＊				音化			186	
30-035-02	論語_東洋文庫_文永本巻第八	175	151	稱	称	稱	称			1		平	平							187	
30-035-02	論語_東洋文庫_文永本巻第八	176	152	亢	亢	陳亢	陳亢			2				カウ	＊カウ					188	
30-035-02	論語_東洋文庫_文永本巻第八	177	153	聞	聞	異聞	異聞			2		平濁	＊平濁							189	
30-035-02	論語_東洋文庫_文永本巻第八	178	154	稱	称	稱	称			1		去	去							202	
30-035-02	論語_東洋文庫_文永本巻第八	179	155	謙	謙	謙	謙			1		平軽	平軽							202	
30-035-02	論語_東洋文庫_文永本巻第八	180	156	稱	称	稱號	称号			1		去	去＊							202	
