資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-008-02	遊仙窟_醍醐寺	305	193	管	管	惣管	惣管			2		平軽	＊平軽							138	
30-008-02	遊仙窟_醍醐寺	306	194	報	報	報	報			1		去	去							138	声点あるか調査のこと
30-008-02	遊仙窟_醍醐寺	307	195	寧	寧	寧處	寧処			1				ネイ	ネイ＊					139	
30-008-02	遊仙窟_醍醐寺	308	196	行	行	行使	行使			1		平	平去							139	
30-008-02	遊仙窟_醍醐寺	309	196	使	使	行使	行使			2		去	平去							139	
30-008-02	遊仙窟_醍醐寺	310	197	參	参	參展	参展			1				シン	シンテム					140	
30-008-02	遊仙窟_醍醐寺	311	197	展	展	參展	参展			2				テム	シンテム					141	
30-008-02	遊仙窟_醍醐寺	312	198	料	料	料理	料理			1				トウ	トウ＊					142	
30-008-02	遊仙窟_醍醐寺	313	199	中	中	中堂	中堂			1		平軽	平軽＊							142	平か
30-008-02	遊仙窟_醍醐寺	314	200	下	下	下官	下官			1		上	上平							142	
30-008-02	遊仙窟_醍醐寺	315	200	官	官	下官	下官			2		平	上平							142	
30-008-02	遊仙窟_醍醐寺	316	201	逡	逡	逡巡	逡巡			1		平軽	平軽平							143	
30-008-02	遊仙窟_醍醐寺	317	201	巡	巡	逡巡	逡巡			2		平	平軽平							143	
30-008-02	遊仙窟_醍醐寺	318	202	謝	謝	謝	謝ス			1		上	上							143	
30-008-02	遊仙窟_醍醐寺	319	203	卑	卑	卑微	卑微			1		平	平平濁							143	
30-008-02	遊仙窟_醍醐寺	320	203	微	微	卑微	卑微			2		平濁	平平濁							143	
30-008-02	遊仙窟_醍醐寺	321	204	才	才	才	才			1		平軽	平軽							143	
30-008-02	遊仙窟_醍醐寺	322	205	賈	賈	賈誼	賈誼			1				カ	カキ					144	
30-008-02	遊仙窟_醍醐寺	323	205	誼	誼	賈誼	賈誼			2				キ	カキ					144	
30-008-02	遊仙窟_醍醐寺	324	206	貺	貺	禮貺	礼貺			2		入軽	＊入軽	ヰヤウ	＊ヰヤウ					145	
30-008-02	遊仙窟_醍醐寺	325	207	疎	疎	疎陋	疎陋			1				ソ	ソロウ					146	
30-008-02	遊仙窟_醍醐寺	326	207	陋	陋	疎陋	疎陋			2				ロウ	ソロウ					146	
30-008-02	遊仙窟_醍醐寺	327	208	詞	詞	推詞	推詞			2				シ	＊シ					147	
30-008-02	遊仙窟_醍醐寺	328	209	進	進	進退	進退			1		去	去去							147	
30-008-02	遊仙窟_醍醐寺	329	209	退	退	進退	進退			2		去	去去							147	
30-008-02	遊仙窟_醍醐寺	330	210	鳳	鳳	鳳	鳳			1		去	去							151	
