資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考	Unnamed: 22
30-021-01	西方指南抄_専修寺	1	1	經	經	經證	經證			1	2			キヤウ	キヤウシヨウ					9.2		經證
30-021-01	西方指南抄_専修寺	2	1	證	證	經證	經證			2	2			シヨウ	キヤウシヨウ					9.2		經證
30-021-01	西方指南抄_専修寺	3	2	功	功	功徳	功徳			1	1			ク	クトク					9.2		功徳
30-021-01	西方指南抄_専修寺	4	2	徳	徳	功徳	功徳			2	2			トク	クトク					9.2		功徳
30-021-01	西方指南抄_専修寺	5	3	无	无	无量	无量			1	1			ム	ムリヤウ					9.2		无量
30-021-01	西方指南抄_専修寺	6	3	量	量	无量	无量			2	2			リヤウ	ムリヤウ					9.3		无量
30-021-01	西方指南抄_専修寺	7	4	身	身	身	身			1	2			シン	シン					9.3		身
30-021-01	西方指南抄_専修寺	8	5	總	總	總	總シテ			1	2			ソウ	ソウ					9.3		總
30-021-01	西方指南抄_専修寺	9	6	一	一	一身	一身			1	2			ヰチ	ヰチシン					9.3		一身
30-021-01	西方指南抄_専修寺	10	6	身	身	一身	一身			2	2			シン	ヰチシン					9.3		一身
30-021-01	西方指南抄_専修寺	11	7	身	身	二身	二身			2	2			シン	＊シン					9.4		二身
30-021-01	西方指南抄_専修寺	12	8	半	半	半三身	半三身			1	2			ハン	ハンサムシン					9.4		半三身
30-021-01	西方指南抄_専修寺	13	8	三	三	半三身	半三身			2	2			サム	ハンサムシン					9.5		半三身
30-021-01	西方指南抄_専修寺	14	8	身	身	半三身	半三身			3	2			シン	ハンサムシン					9.5		半三身
30-021-01	西方指南抄_専修寺	15	9	乃	乃	乃至	乃至			1	2			ナイ	ナイシ					9.5		乃至
30-021-01	西方指南抄_専修寺	16	9	至	至	乃至	乃至			2	1			シ	ナイシ					9.5		乃至
30-021-01	西方指南抄_専修寺	17	10	華	華	華嚴經	華嚴經			1	1			クヱ	クヱコムキヤウ					9.5		華嚴經
30-021-01	西方指南抄_専修寺	18	10	嚴	嚴	華嚴經	華嚴經			2	2			コム	クヱコムキヤウ					9.5		華嚴經
30-021-01	西方指南抄_専修寺	19	10	經	經	華嚴經	華嚴經			3	2			キヤウ	クヱコムキヤウ					9.5		華嚴經
30-021-01	西方指南抄_専修寺	20	11	身	身	十身	十身			2	2			シン	＊シン					9.6		十身
30-021-01	西方指南抄_専修寺	21	12	功	功	功徳	功徳			1	1			ク	クトク					9.6		功徳
30-021-01	西方指南抄_専修寺	22	12	徳	徳	功徳	功徳			2	2			トク	クトク					9.6		功徳
30-021-01	西方指南抄_専修寺	23	13	眞	眞	眞身	眞身			1	2			シン	シンシン					9.6		眞身
30-021-01	西方指南抄_専修寺	24	13	身	身	眞身	眞身			2	2			シン	シンシン					9.6		眞身
30-021-01	西方指南抄_専修寺	25	14	化	化	化身	化身			1	1			クヱ	クヱシン					10.1		化身
30-021-01	西方指南抄_専修寺	26	14	身	身	化身	化身			2	2			シン	クヱシン					10.1		化身
30-021-01	西方指南抄_専修寺	27	15	二	二	二身	二身			1	1			ニ	ニシン					10.1		二身
30-021-01	西方指南抄_専修寺	28	15	身	身	二身	二身			2	2			シン	ニシン					10.1		二身
30-021-01	西方指南抄_専修寺	29	16	彌	彌	彌陀如來	彌陀如來			1	1			ミ	ミタニヨライ					10.1		彌陀如來
30-021-01	西方指南抄_専修寺	30	16	陀	陀	彌陀如來	彌陀如來			2	1			タ	ミタニヨライ					10.1		彌陀如來
30-021-01	西方指南抄_専修寺	31	16	如	如	彌陀如來	彌陀如來			3	1			ニヨ	ミタニヨライ					10.1		彌陀如來
30-021-01	西方指南抄_専修寺	32	16	來	來	彌陀如來	彌陀如來			4	2			ライ	ミタニヨライ					10.1		彌陀如來
30-021-01	西方指南抄_専修寺	33	17	功	功	功徳	功徳			1	1			ク	クトク					10.2		功徳
30-021-01	西方指南抄_専修寺	34	17	徳	徳	功徳	功徳			2	2			トク	クトク					10.2		功徳
30-021-01	西方指南抄_専修寺	35	18	讃	讃	讃嘆	讃嘆シ			1	2			サン	サンタン					10.2		讃嘆
30-021-01	西方指南抄_専修寺	36	18	嘆	嘆	讃嘆	讃嘆シ			2	2			タン	サンタン					10.2		讃嘆
30-021-01	西方指南抄_専修寺	37	19	眞	眞	眞化二身	眞化二身			1	2			シン	シンクヱニシン					10.2		眞化二身
30-021-01	西方指南抄_専修寺	38	19	化	化	眞化二身	眞化二身			2	1			クヱ	シンクヱニシン					10.2		眞化二身
30-021-01	西方指南抄_専修寺	39	19	二	二	眞化二身	眞化二身			3	1			ニ	シンクヱニシン					10.2		眞化二身
30-021-01	西方指南抄_専修寺	40	19	身	身	眞化二身	眞化二身			4	2			シン	シンクヱニシン					10.2		眞化二身
30-021-01	西方指南抄_専修寺	41	20	雙	雙	雙卷經	雙卷經			1	2			サウ	サウクワンキヤウ					10.3		雙卷經
30-021-01	西方指南抄_専修寺	42	20	卷	卷	雙卷經	雙卷經			2	2			クワン	サウクワンキヤウ					10.3		雙卷經
30-021-01	西方指南抄_専修寺	43	20	經	經	雙卷經	雙卷經			3	2			キヤウ	サウクワンキヤウ					10.3		雙卷經
30-021-01	西方指南抄_専修寺	44	21	三	三	三輩	三輩			1	2			サン	サンハイ					10.3		三輩
30-021-01	西方指南抄_専修寺	45	21	輩	輩	三輩	三輩			2	2			ハイ	サンハイ					10.3		三輩
30-021-01	西方指南抄_専修寺	46	22	文	文	文	文			1	2			モン	モン					10.3		文
30-021-01	西方指南抄_専修寺	47	23	眞	眞	眞身	眞身			1	2			シン	シンシン					10.4		眞身
30-021-01	西方指南抄_専修寺	48	23	身	身	眞身	眞身			2	2			シン	シンシン					10.4		眞身
30-021-01	西方指南抄_専修寺	49	24	眞	眞	眞實	眞實			1	2			シン	シンシチ					10.4		眞實
30-021-01	西方指南抄_専修寺	50	24	實	實	眞實	眞實			2	2			シチ	シンシチ					10.4		眞實
30-021-01	西方指南抄_専修寺	51	25	身	身	身	身			1	2			シン	シン					10.5		身
30-021-01	西方指南抄_専修寺	52	26	如	如	彌陀如來	彌陀如來			3	1			ニヨ	＊＊ニヨライ					10.5		彌陀如來
30-021-01	西方指南抄_専修寺	53	26	來	來	彌陀如來	彌陀如來			4	2			ライ	＊＊ニヨライ					10.5		彌陀如來
30-021-01	西方指南抄_専修寺	54	27	因	因	因位	因位			1	2			イン	インヰ					10.5		因位
30-021-01	西方指南抄_専修寺	55	27	位	位	因位	因位			2	1			ヰ	インヰ					10.5		因位
30-021-01	西方指南抄_専修寺	56	28	世	世	世自在王佛	世自在王佛			1	1			セ	セシサイワウフチ					10.5		世自在王佛
30-021-01	西方指南抄_専修寺	57	28	自	自	世自在王佛	世自在王佛			2	1			シ	セシサイワウフチ					10.5		世自在王佛
30-021-01	西方指南抄_専修寺	58	28	在	在	世自在王佛	世自在王佛			3	2			サイ	セシサイワウフチ					10.5		世自在王佛
30-021-01	西方指南抄_専修寺	59	28	王	王	世自在王佛	世自在王佛			4	2			ワウ	セシサイワウフチ					10.6		世自在王佛
30-021-01	西方指南抄_専修寺	60	28	佛	佛	世自在王佛	世自在王佛			5	2			フチ	セシサイワウフチ					10.6		世自在王佛
30-021-01	西方指南抄_専修寺	61	29	願	願	四十八願	四十八願			4	2			クワン	＊＊＊クワン					10.6		四十八願
30-021-01	西方指南抄_専修寺	62	30	兆	兆	兆載永劫	兆載永劫			1	2			テウ	テウサイヰヤウコフ					11.1		兆載永劫
30-021-01	西方指南抄_専修寺	63	30	載	載	兆載永劫	兆載永劫			2	2			サイ	テウサイヰヤウコフ					11.1		兆載永劫
30-021-01	西方指南抄_専修寺	64	30	永	永	兆載永劫	兆載永劫			3	2			ヰヤウ	テウサイヰヤウコフ					11.1		兆載永劫
30-021-01	西方指南抄_専修寺	65	30	劫	劫	兆載永劫	兆載永劫			4	2			コフ	テウサイヰヤウコフ					11.1		兆載永劫
30-021-01	西方指南抄_専修寺	66	31	布	布	布施	布施			1	1			フ	フセ					11.1		布施
30-021-01	西方指南抄_専修寺	67	31	施	施	布施	布施			2	1			セ	フセ					11.1		布施
30-021-01	西方指南抄_専修寺	68	32	持	持	持戒	持戒			1	1			チ	チカイ					11.1		持戒
30-021-01	西方指南抄_専修寺	69	32	戒	戒	持戒	持戒			2	2			カイ	チカイ					11.1		持戒
30-021-01	西方指南抄_専修寺	70	33	忍	忍	忍辱	忍辱			1	2			ニン	ニンニク					11.1		忍辱
30-021-01	西方指南抄_専修寺	71	33	辱	辱	忍辱	忍辱			2	2			ニク	ニンニク					11.2		忍辱
30-021-01	西方指南抄_専修寺	72	34	精	精	精進等	精進等			1	2			シヤウ	シヤウシントウ					11.2		精進等
30-021-01	西方指南抄_専修寺	73	34	進	進	精進等	精進等			2	2			シン	シヤウシントウ					11.2		精進等
30-021-01	西方指南抄_専修寺	74	34	等	等	精進等	精進等			3	2			トウ	シヤウシントウ					11.2		精進等
30-021-01	西方指南抄_専修寺	75	35	度	度	六度	六度			2	1			ト	＊ト					11.2		六度
30-021-01	西方指南抄_専修寺	76	36	萬	萬	萬行	萬行			1	2			マン	マンキヤウ					11.2		萬行
30-021-01	西方指南抄_専修寺	77	36	行	行	萬行	萬行			2	2			キヤウ	マンキヤウ					11.2		萬行
30-021-01	西方指南抄_専修寺	78	37	修	修	修	修シテ			1	1			シユ	シユ					11.2		修
30-021-01	西方指南抄_専修寺	79	38	修	修	修因感果	修因感果			1	1			シユ	シユインカムクワ					11.3		修因感果
30-021-01	西方指南抄_専修寺	80	38	因	因	修因感果	修因感果			2	2			イン	シユインカムクワ					11.3		修因感果
30-021-01	西方指南抄_専修寺	81	38	感	感	修因感果	修因感果			3	2			カム	シユインカムクワ					11.3		修因感果
30-021-01	西方指南抄_専修寺	82	38	果	果	修因感果	修因感果			4	1			クワ	シユインカムクワ					11.3		修因感果
30-021-01	西方指南抄_専修寺	83	39	身	身	身	身			1	2			シン	シン					11.3		身
30-021-01	西方指南抄_専修寺	84	40	觀	觀	觀經	觀經			1	2			クワン	クワンキヤウ					11.3		觀經
30-021-01	西方指南抄_専修寺	85	40	經	經	觀經	觀經			2	2			キヤウ	クワンキヤウ					11.3		觀經
30-021-01	西方指南抄_専修寺	86	41	身	身	身量	身量			1	2			シン	シンリヤウ					11.4		身量
30-021-01	西方指南抄_専修寺	87	41	量	量	身量	身量			2	2			リヤウ	シンリヤウ					11.4		身量
30-021-01	西方指南抄_専修寺	88	42	萬	万	六十萬億	六十万億			3	2			マン	＊＊マンオク					11.4		六十万億
30-021-01	西方指南抄_専修寺	89	42	億	億	六十萬億	六十万億			4	2			オク	＊＊マンオク					11.4		六十万億
30-021-01	西方指南抄_専修寺	90	43	那	那	那由他	那由他			1	1			ナ	ナユタ					11.4		那由他
30-021-01	西方指南抄_専修寺	91	43	由	由	那由他	那由他			2	1			ユ	ナユタ					11.4		那由他
30-021-01	西方指南抄_専修寺	92	43	他	他	那由他	那由他			3	1			タ	ナユタ					11.4		那由他
30-021-01	西方指南抄_専修寺	93	44	恆	恒	恆河沙由旬	恒河沙由旬			1	2			コウ	コウカシヤユシン					11.4		恒河沙由旬
30-021-01	西方指南抄_専修寺	94	44	河	河	恆河沙由旬	恒河沙由旬			2	1			カ	コウカシヤユシン					11.4		恒河沙由旬
30-021-01	西方指南抄_専修寺	95	44	沙	沙	恆河沙由旬	恒河沙由旬			3	1			シヤ	コウカシヤユシン					11.5		恒河沙由旬
30-021-01	西方指南抄_専修寺	96	44	由	由	恆河沙由旬	恒河沙由旬			4	1			ユ	コウカシヤユシン					11.5		恒河沙由旬
30-021-01	西方指南抄_専修寺	97	44	旬	旬	恆河沙由旬	恒河沙由旬			5	2			シン（ママ）	コウカシヤユシン					11.5		恒河沙由旬
30-021-01	西方指南抄_専修寺	98	45	眉	眉	眉間	眉間			1	1			ミ	ミケン					11.5		眉間
30-021-01	西方指南抄_専修寺	99	45	間	間	眉間	眉間			2	2			ケン	ミケン					11.5		眉間
30-021-01	西方指南抄_専修寺	100	46	白	白	白毫	白毫			1	2			ヒヤク	ヒヤクカウ					11.5		白毫
30-021-01	西方指南抄_専修寺	101	46	毫	毫	白毫	白毫			2	2			カウ	ヒヤクカウ					11.5		白毫
30-021-01	西方指南抄_専修寺	102	47	五	五	五須彌山	五須彌山			1	1			コ	コシユミセン					11.5		五須彌山
30-021-01	西方指南抄_専修寺	103	47	須	須	五須彌山	五須彌山			2	1			シユ	コシユミセン					11.5		五須彌山
30-021-01	西方指南抄_専修寺	104	47	彌	彌	五須彌山	五須彌山			3	1			ミ	コシユミセン					11.6		五須彌山
30-021-01	西方指南抄_専修寺	105	47	山	山	五須彌山	五須彌山			4	2			セン	コシユミセン					11.6		五須彌山
30-021-01	西方指南抄_専修寺	106	48	須	須	一須彌山	一須彌山			2	1			シユ	＊シユミセン					11.6		一須彌山
30-021-01	西方指南抄_専修寺	107	48	彌	彌	一須彌山	一須彌山			3	1			ミ	＊シユミセン					11.6		一須彌山
30-021-01	西方指南抄_専修寺	108	48	山	山	一須彌山	一須彌山			4	2			セン	＊シユミセン					11.6		一須彌山
30-021-01	西方指南抄_専修寺	109	49	出	出	出海	出海			1	2			シユツ	シユツカイ					11.6		出海
30-021-01	西方指南抄_専修寺	110	49	海	海	出海	出海			2	2			カイ	シユツカイ					11.6		出海
30-021-01	西方指南抄_専修寺	111	50	入	入	入海	入海			1	2			ニフ	ニフカイ					11.6		入海
30-021-01	西方指南抄_専修寺	112	50	海	海	入海	入海			2	2			カイ	ニフカイ					11.6		入海
30-021-01	西方指南抄_専修寺	113	51	八	八	八萬四千那由他	八万四千那由他			1	2			ハチ	ハチマン＊＊ナユタ					12.1		八万四千那由他
30-021-01	西方指南抄_専修寺	114	51	萬	万	八萬四千那由他	八万四千那由他			2	2			マン	ハチマン＊＊ナユタ					12.1		八万四千那由他
30-021-01	西方指南抄_専修寺	115	51	那	那	八萬四千那由他	八万四千那由他			5	1			ナ	ハチマン＊＊ナユタ					12.1		八万四千那由他
30-021-01	西方指南抄_専修寺	116	51	由	由	八萬四千那由他	八万四千那由他			6	1			ユ	ハチマン＊＊ナユタ					12.1		八万四千那由他
30-021-01	西方指南抄_専修寺	117	51	他	他	八萬四千那由他	八万四千那由他			7	1			タ	ハチマン＊＊ナユタ					12.1		八万四千那由他
30-021-01	西方指南抄_専修寺	118	52	青	青	青蓮	青蓮			1	2			シヤウ	シヤウレン					12.1		青蓮
30-021-01	西方指南抄_専修寺	119	52	蓮	蓮	青蓮	青蓮			2	2			レン	シヤウレン					12.1		青蓮
30-021-01	西方指南抄_専修寺	120	53	慈	慈	慈悲	慈悲			1	1			シ	シヒ					12.1		慈悲
30-021-01	西方指南抄_専修寺	121	53	悲	悲	慈悲	慈悲			2	1			ヒ	シヒ					12.1		慈悲
30-021-01	西方指南抄_専修寺	122	54	四	四	四大海水	四大海水			1	1			シ	シタイカイシヰ					12.2		四大海水
30-021-01	西方指南抄_専修寺	123	54	大	大	四大海水	四大海水			2	2			タイ	シタイカイシヰ					12.2		四大海水
30-021-01	西方指南抄_専修寺	124	54	海	海	四大海水	四大海水			3	2			カイ	シタイカイシヰ					12.2		四大海水
30-021-01	西方指南抄_専修寺	125	54	水	水	四大海水	四大海水			4	2			シヰ	シタイカイシヰ					12.2		四大海水
30-021-01	西方指南抄_専修寺	126	55	清	清	清白	清白			1	2			シヤウ	シヤウヒヤク					12.2		清白
30-021-01	西方指南抄_専修寺	127	55	白	白	清白	清白			2	2			ヒヤク	シヤウヒヤク					12.2		清白
30-021-01	西方指南抄_専修寺	128	56	分	分	分明	分明			1	2			フン	フンミヤウ					12.2		分明
30-021-01	西方指南抄_専修寺	129	56	明	明	分明	分明			2	2			ミヤウ	フンミヤウ					12.2		分明
30-021-01	西方指南抄_専修寺	130	57	毛	毛	毛孔	毛孔			1	2			モウ	モウク					12.3		毛孔
30-021-01	西方指南抄_専修寺	131	57	孔	孔	毛孔	毛孔			2	1			ク	モウク					12.3		毛孔
30-021-01	西方指南抄_専修寺	132	58	光	光	光明	光明			1	2			クワウ	クワウミヤウ					12.3		光明
30-021-01	西方指南抄_専修寺	133	58	明	明	光明	光明			2	2			ミヤウ	クワウミヤウ					12.3		光明
30-021-01	西方指南抄_専修寺	134	59	須	須	須彌山	須彌山			1	1			シユ	シユミセン					12.4		須彌山
30-021-01	西方指南抄_専修寺	135	59	彌	彌	須彌山	須彌山			2	1			ミ	シユミセン					12.4		須彌山
30-021-01	西方指南抄_専修寺	136	59	山	山	須彌山	須彌山			3	2			セン	シユミセン					12.4		須彌山
30-021-01	西方指南抄_専修寺	137	60	圓	圓	圓光	圓光			1	2			ヱン	ヱンクワウ					12.4		圓光
30-021-01	西方指南抄_専修寺	138	60	光	光	圓光	圓光			2	2			クワウ	ヱンクワウ					12.4		圓光
30-021-01	西方指南抄_専修寺	139	61	百	百	百億	百億			1	2			ヒヤク	ヒヤクオク					12.4		百億
30-021-01	西方指南抄_専修寺	140	61	億	億	百億	百億			2	2			オク	ヒヤクオク					12.4		百億
30-021-01	西方指南抄_専修寺	141	62	千	千	三千大千世界	三千大千世界			2	2			セン	＊センタイセンセカイ					12.5		三千大千世界
30-021-01	西方指南抄_専修寺	142	62	大	大	三千大千世界	三千大千世界			3	2			タイ	＊センタイセンセカイ					12.5		三千大千世界
30-021-01	西方指南抄_専修寺	143	62	千	千	三千大千世界	三千大千世界			4	2			セン	＊センタイセンセカイ					12.5		三千大千世界
30-021-01	西方指南抄_専修寺	144	62	世	世	三千大千世界	三千大千世界			5	1			セ	＊センタイセンセカイ					12.5		三千大千世界
30-021-01	西方指南抄_専修寺	145	62	界	界	三千大千世界	三千大千世界			6	2			カイ	＊センタイセンセカイ					12.5		三千大千世界
30-021-01	西方指南抄_専修寺	146	63	八	八	八萬四千	八万四千			1	2			ハチ	ハチマンシセン					12.5		八万四千
30-021-01	西方指南抄_専修寺	147	63	萬	万	八萬四千	八万四千			2	2			マン	ハチマンシセン					12.5		八万四千
30-021-01	西方指南抄_専修寺	148	63	四	四	八萬四千	八万四千			3	1			シ	ハチマンシセン					12.5		八万四千
30-021-01	西方指南抄_専修寺	149	63	千	千	八萬四千	八万四千			4	2			セン	ハチマンシセン					12.5		八万四千
30-021-01	西方指南抄_専修寺	150	64	相	相	相	相			1	2			サウ	サウ					12.6		相
30-021-01	西方指南抄_専修寺	151	65	一	一	一一	一一			1	2			ヰチ	ヰチ＊					12.6		一一
30-021-01	西方指南抄_専修寺	152	66	相	相	相	相			1	2			サウ	サウ					12.6		相
30-021-01	西方指南抄_専修寺	153	67	八	八	八萬四千	八万四千			1	2			ハチ	ハチマン＊＊					12.6		八万四千
30-021-01	西方指南抄_専修寺	154	67	萬	万	八萬四千	八万四千			2	2			マン	ハチマン＊＊					12.6		八万四千
30-021-01	西方指南抄_専修寺	155	68	好	好	好	好			1	2			カウ	カウ					12.6		好
30-021-01	西方指南抄_専修寺	156	69	一	一	一一	一一			1	2			ヰチ	ヰチ＊					13.1		一一
30-021-01	西方指南抄_専修寺	157	70	好	好	好	好			1	2			カウ	カウ					13.1		好
30-021-01	西方指南抄_専修寺	158	71	八	八	八萬四千	八万四千			1	2			ハチ	ハチマン＊＊					13.1		八万四千
30-021-01	西方指南抄_専修寺	159	71	萬	万	八萬四千	八万四千			2	2			マン	ハチマン＊＊					13.1		八万四千
30-021-01	西方指南抄_専修寺	160	72	光	光	光明	光明			1	2			クワウ	クワウミヤウ					13.1		光明
30-021-01	西方指南抄_専修寺	161	72	明	明	光明	光明			2	2			ミヤウ	クワウミヤウ					13.1		光明
30-021-01	西方指南抄_専修寺	162	73	一	一	一一	一一			1	2			ヰチ	ヰチ＊					13.2		一一
30-021-01	西方指南抄_専修寺	163	74	光	光	光明	光明			1	2			クワウ	クワウミヤウ					13.2		光明
30-021-01	西方指南抄_専修寺	164	74	明	明	光明	光明			2	2			ミヤウ	クワウミヤウ					13.2		光明
30-021-01	西方指南抄_専修寺	165	75	方	方	十方世界	十方世界			2	2			ハウ	＊ハウセカイ					13.2		十方世界
30-021-01	西方指南抄_専修寺	166	75	世	世	十方世界	十方世界			3	1			セ	＊ハウセカイ					13.2		十方世界
30-021-01	西方指南抄_専修寺	167	75	界	界	十方世界	十方世界			4	2			カイ	＊ハウセカイ					13.2		十方世界
30-021-01	西方指南抄_専修寺	168	76	衆	衆	衆生	衆生			1	1			シユ	シユシヤウ					13.2		衆生
30-021-01	西方指南抄_専修寺	169	76	生	生	衆生	衆生			2	2			シヤウ	シユシヤウ					13.2		衆生
30-021-01	西方指南抄_専修寺	170	77	攝	攝	攝取	攝取シテ			1	2			セフ	セフシユ					13.3		攝取
30-021-01	西方指南抄_専修寺	171	77	取	取	攝取	攝取シテ			2	1			シユ	セフシユ					13.3		攝取
30-021-01	西方指南抄_専修寺	172	78	御	御	御身	御身			1	1			コ	コシン					13.3		御身
30-021-01	西方指南抄_専修寺	173	78	身	身	御身	御身			2	2			シン	コシン					13.3		御身
30-021-01	西方指南抄_専修寺	174	79	夜	夜	夜摩天	夜摩天			1	1			ヤ	ヤマテン					13.3		夜摩天
30-021-01	西方指南抄_専修寺	175	79	摩	摩	夜摩天	夜摩天			2	1			マ	ヤマテン					13.3		夜摩天
30-021-01	西方指南抄_専修寺	176	79	天	天	夜摩天	夜摩天			3	2			テン	ヤマテン					13.3		夜摩天
30-021-01	西方指南抄_専修寺	177	80	閻	閻	閻浮檀金	閻浮檀金			1	2			エム	エムフタンコム					13.4		閻浮檀金
30-021-01	西方指南抄_専修寺	178	80	浮	浮	閻浮檀金	閻浮檀金			2	1			フ	エムフタンコム					13.4		閻浮檀金
30-021-01	西方指南抄_専修寺	179	80	檀	檀	閻浮檀金	閻浮檀金			3	2			タン	エムフタンコム					13.4		閻浮檀金
30-021-01	西方指南抄_専修寺	180	80	金	金	閻浮檀金	閻浮檀金			4	2			コム	エムフタンコム					13.4		閻浮檀金
30-021-01	西方指南抄_専修寺	181	81	彌	彌	彌陀	彌陀			1	1			ミ	ミタ					13.4		彌陀
30-021-01	西方指南抄_専修寺	182	81	陀	陀	彌陀	彌陀			2	1			タ	ミタ					13.4		彌陀
30-021-01	西方指南抄_専修寺	183	82	諸	諸	一切諸佛	一切諸佛			3	1			シヨ	＊＊シヨフチ					13.5		一切諸佛
30-021-01	西方指南抄_専修寺	184	82	佛	佛	一切諸佛	一切諸佛			4	2			フチ	＊＊シヨフチ					13.5		一切諸佛
30-021-01	西方指南抄_専修寺	185	83	黄	黄	黄金	黄金			1	2			ワウ	ワウコム					13.5		黄金
30-021-01	西方指南抄_専修寺	186	83	金	金	黄金	黄金			2	2			コム	ワウコム					13.5		黄金
30-021-01	西方指南抄_専修寺	187	84	白	白	白色	白色			1	2			ヒヤク	ヒヤクシキ					13.6		白色
30-021-01	西方指南抄_専修寺	188	84	色	色	白色	白色			2	2			シキ	ヒヤクシキ					13.6		白色
30-021-01	西方指南抄_専修寺	189	85	本	本	本	本			1	2			ホン	ホン					13.6		本
30-021-01	西方指南抄_専修寺	190	86	白	白	白色	白色			1	2			ヒヤク	ヒヤクシキ					14.1		白色
30-021-01	西方指南抄_専修寺	191	86	色	色	白色	白色			2	2			シキ	ヒヤクシキ					14.1		白色
30-021-01	西方指南抄_専修寺	192	87	損	損	損	損スル			1	2			ソン	ソン					14.2		損
30-021-01	西方指南抄_専修寺	193	88	黄	黄	黄金	黄金			1	2			ワウ	ワウコム					14.2		黄金
30-021-01	西方指南抄_専修寺	194	88	金	金	黄金	黄金			2	2			コム	ワウコム					14.2		黄金
30-021-01	西方指南抄_専修寺	195	89	不	不	不變	不變			1	1			フ	フヘン					14.2		不變
30-021-01	西方指南抄_専修寺	196	89	變	變	不變	不變			2	2			ヘン	フヘン					14.2		不變
30-021-01	西方指南抄_専修寺	197	90	方	方	十方三世	十方三世			2	2			ハウ	＊ハウサムセ					14.3		十方三世
30-021-01	西方指南抄_専修寺	198	90	三	三	十方三世	十方三世			3	2			サム	＊ハウサムセ					14.3		十方三世
30-021-01	西方指南抄_専修寺	199	90	世	世	十方三世	十方三世			4	1			セ	＊ハウサムセ					14.3		十方三世
30-021-01	西方指南抄_専修寺	200	91	諸	諸	一切諸佛	一切諸佛			3	1			シヨ	＊＊シヨフチ					14.3		一切諸佛
30-021-01	西方指南抄_専修寺	201	91	佛	佛	一切諸佛	一切諸佛			4	2			フチ	＊＊シヨフチ					14.3		一切諸佛
30-021-01	西方指南抄_専修寺	202	92	常	常	常住不變	常住不變			1	2			シヤウ	シヤウチユフヘン					14.3		常住不變
30-021-01	西方指南抄_専修寺	203	92	住	住	常住不變	常住不變			2	1			チユ	シヤウチユフヘン					14.3		常住不變
30-021-01	西方指南抄_専修寺	204	92	不	不	常住不變	常住不變			3	1			フ	シヤウチユフヘン					14.3		常住不變
30-021-01	西方指南抄_専修寺	205	92	變	變	常住不變	常住不變			4	2			ヘン	シヤウチユフヘン					14.3		常住不變
30-021-01	西方指南抄_専修寺	206	93	相	相	相	相			1	2			サウ	サウ					14.4		相
30-021-01	西方指南抄_専修寺	207	94	黄	黄	黄金	黄金			1	2			ワウ	ワウコム					14.4		黄金
30-021-01	西方指南抄_専修寺	208	94	金	金	黄金	黄金			2	2			コム	ワウコム					14.4		黄金
30-021-01	西方指南抄_専修寺	209	95	現	現	現	現シ			1	2			ケン	ケン					14.4		現
30-021-01	西方指南抄_専修寺	210	96	觀	觀	觀佛三昧經	觀佛三昧經			1	2			クワン	クワンフチサムマイキヤウ					14.5		觀佛三昧經
30-021-01	西方指南抄_専修寺	211	96	佛	佛	觀佛三昧經	觀佛三昧經			2	2			フチ	クワンフチサムマイキヤウ					14.5		觀佛三昧經
30-021-01	西方指南抄_専修寺	212	96	三	三	觀佛三昧經	觀佛三昧經			3	2			サム	クワンフチサムマイキヤウ					14.5		觀佛三昧經
30-021-01	西方指南抄_専修寺	213	96	昧	昧	觀佛三昧經	觀佛三昧經			4	2			マイ	クワンフチサムマイキヤウ					14.5		觀佛三昧經
30-021-01	西方指南抄_専修寺	214	96	經	經	觀佛三昧經	觀佛三昧經			5	2			キヤウ	クワンフチサムマイキヤウ					14.5		觀佛三昧經
30-021-01	西方指南抄_専修寺	215	97	眞	眞	眞言宗	眞言宗			1	2			シン	シンコンシユ					14.5		眞言宗
30-021-01	西方指南抄_専修寺	216	97	言	言	眞言宗	眞言宗			2	2			コン	シンコンシユ					14.5		眞言宗
30-021-01	西方指南抄_専修寺	217	97	宗	宗	眞言宗	眞言宗			3	1			シユ	シンコンシユ					14.5		眞言宗
30-021-01	西方指南抄_専修寺	218	98	五	五	五種	五種			1	1			コ	コシユ					14.6		五種
30-021-01	西方指南抄_専修寺	219	98	種	種	五種	五種			2	1			シユ	コシユ					14.6		五種
30-021-01	西方指南抄_専修寺	220	99	法	法	法	法			1	2			ホフ	ホフ					14.6		法
30-021-01	西方指南抄_専修寺	221	100	本	本	本尊	本尊			1	2			ホン	ホンソン					14.6		本尊
30-021-01	西方指南抄_専修寺	222	100	尊	尊	本尊	本尊			2	2			ソン	ホンソン					14.6		本尊
30-021-01	西方指南抄_専修寺	223	101	身	身	身色	身色			1	2			シン	シンシキ					14.6		身色
30-021-01	西方指南抄_専修寺	224	101	色	色	身色	身色			2	2			シキ	シンシキ					14.6		身色
30-021-01	西方指南抄_専修寺	225	102	法	法	法	法			1	2			ホフ	ホフ					14.6		法
30-021-01	西方指南抄_専修寺	226	103	各	各	各別	各別			1	2			カク	カクヘチ					15.1		各別
30-021-01	西方指南抄_専修寺	227	103	別	別	各別	各別			2	2			ヘチ	カクヘチ					15.1		各別
