資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考	Unnamed: 22
30-022-02	唯信鈔文意_専修寺_正月二十七日本	1	1	唯	唯	唯信抄	唯信抄			1	2			ユイ	ユイシンセウ					3.2		唯信抄
30-022-02	唯信鈔文意_専修寺_正月二十七日本	2	1	信	信	唯信抄	唯信抄			2	2			シン	ユイシンセウ					3.2		唯信抄
30-022-02	唯信鈔文意_専修寺_正月二十七日本	3	1	抄	抄	唯信抄	唯信抄			3	2			セウ	ユイシンセウ					3.2		唯信抄
30-022-02	唯信鈔文意_専修寺_正月二十七日本	4	2a	唯	唯	唯	唯			1	2			ユイ	ユイ					3.2		唯
30-022-02	唯信鈔文意_専修寺_正月二十七日本	5	2b	唯	唯	唯	唯			1	2			ユイ	ユイ					3.4		唯
30-022-02	唯信鈔文意_専修寺_正月二十七日本	6	3	信	信	信	信			1	2			シン	シン					3.5		信
30-022-02	唯信鈔文意_専修寺_正月二十七日本	7	4	眞	真	眞實	真實			1	2			シン	シンシチ					4.1		真實
30-022-02	唯信鈔文意_専修寺_正月二十七日本	8	4	實	實	眞實	真實			2	2			シチ	シンシチ					4.2		真實
30-022-02	唯信鈔文意_専修寺_正月二十七日本	9	5	信	信	信心	信心			1	2			シン	シンシム					4.2		信心
30-022-02	唯信鈔文意_専修寺_正月二十七日本	10	5	心	心	信心	信心			2	2			シム	シンシム					4.2		信心
30-022-02	唯信鈔文意_専修寺_正月二十七日本	11	6	虚	虚	虚假	虚假			1	1			コ	コケ					4.2		虚假
30-022-02	唯信鈔文意_専修寺_正月二十七日本	12	6	假	假	虚假	虚假			2	1			ケ	コケ					4.2		虚假
30-022-02	唯信鈔文意_専修寺_正月二十七日本	13	7	虚	虚	虚	虚			1	1			コ	コ					4.3		虚
30-022-02	唯信鈔文意_専修寺_正月二十七日本	14	8	假	假	假	假			1	1			ケ	ケ					4.3		假
30-022-02	唯信鈔文意_専修寺_正月二十七日本	15	9	虚	虚	虚	虚			1	1			コ	コ					4.4		虚
30-022-02	唯信鈔文意_専修寺_正月二十七日本	16	10	實	實	實	實			1	2			シチ	シチ					4.5		實
30-022-02	唯信鈔文意_専修寺_正月二十七日本	17	11	假	假	假	假			1	1			ケ	ケ					4.5		假
30-022-02	唯信鈔文意_専修寺_正月二十七日本	18	12	眞	眞	眞	眞			1	2			シン	シン					4.5		眞
30-022-02	唯信鈔文意_専修寺_正月二十七日本	19	13	本	本	本願他力	本願他力			1	2			ホン	ホンクワンタリキ					5.1		本願他力
30-022-02	唯信鈔文意_専修寺_正月二十七日本	20	13	願	願	本願他力	本願他力			2	2			クワン	ホンクワンタリキ					5.1		本願他力
30-022-02	唯信鈔文意_専修寺_正月二十七日本	21	13	他	他	本願他力	本願他力			3	1			タ	ホンクワンタリキ					5.1		本願他力
30-022-02	唯信鈔文意_専修寺_正月二十七日本	22	13	力	力	本願他力	本願他力			4	2			リキ	ホンクワンタリキ					5.1		本願他力
30-022-02	唯信鈔文意_専修寺_正月二十七日本	23	14	自	自	自力	自力			1	1			シ	シリキ					5.2		自力
30-022-02	唯信鈔文意_専修寺_正月二十七日本	24	14	力	力	自力	自力			2	2			リキ	シリキ					5.2		自力
30-022-02	唯信鈔文意_専修寺_正月二十七日本	25	15	唯	唯	唯信	唯信			1	2			ユイ	ユイシン					5.2		唯信
30-022-02	唯信鈔文意_専修寺_正月二十七日本	26	15	信	信	唯信	唯信			2	2			シン	ユイシン					5.2		唯信
30-022-02	唯信鈔文意_専修寺_正月二十七日本	27	16	鈔	鈔	鈔	鈔			1	2			セウ	セウ					5.3		鈔
30-022-02	唯信鈔文意_専修寺_正月二十七日本	28	17	唯	唯	唯信鈔	唯信鈔			1	2			ユイ	ユイシンセウ					5.4		唯信鈔
30-022-02	唯信鈔文意_専修寺_正月二十七日本	29	17	信	信	唯信鈔	唯信鈔			2	2			シン	ユイシンセウ					5.5		唯信鈔
30-022-02	唯信鈔文意_専修寺_正月二十七日本	30	17	鈔	鈔	唯信鈔	唯信鈔			3	2			セウ	ユイシンセウ					5.5		唯信鈔
30-022-02	唯信鈔文意_専修寺_正月二十七日本	31	18	唯	唯	唯信	唯信			1	2			ユイ	ユイシン					5.5		唯信
30-022-02	唯信鈔文意_専修寺_正月二十七日本	32	18	信	信	唯信	唯信			2	2			シン	ユイシン					5.5		唯信
30-022-02	唯信鈔文意_専修寺_正月二十七日本	33	19	他	他	他力	他力			1	1			タ	タリキ					6.1		他力
30-022-02	唯信鈔文意_専修寺_正月二十七日本	34	19	力	力	他力	他力			2	2			リキ	タリキ					6.1		他力
30-022-02	唯信鈔文意_専修寺_正月二十七日本	35	20	信	信	信心	信心			1	2			シン	シンシム					6.1		信心
30-022-02	唯信鈔文意_専修寺_正月二十七日本	36	20	心	心	信心	信心			2	2			シム	シンシム					6.1		信心
30-022-02	唯信鈔文意_専修寺_正月二十七日本	37	21	餘	餘	餘	餘			1	1			ヨ	ヨ					6.1		餘
30-022-02	唯信鈔文意_専修寺_正月二十七日本	38	22	本	本	本弘誓願	本弘誓願			1	2			ホン	ホンクセイクワン					6.2		本弘誓願
30-022-02	唯信鈔文意_専修寺_正月二十七日本	39	22	弘	弘	本弘誓願	本弘誓願			2	1			ク	ホンクセイクワン					6.2		本弘誓願
30-022-02	唯信鈔文意_専修寺_正月二十七日本	40	22	誓	誓	本弘誓願	本弘誓願			3	2			セイ	ホンクセイクワン					6.3		本弘誓願
30-022-02	唯信鈔文意_専修寺_正月二十七日本	41	22	願	願	本弘誓願	本弘誓願			4	2			クワン	ホンクセイクワン					6.3		本弘誓願
30-022-02	唯信鈔文意_専修寺_正月二十七日本	42	23	如	如	如來尊號甚分明	如來尊號甚分明			1	1			ニヨ	ニヨライソンカウシムフンミヤウ					6.4		如來尊號甚分明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	43	23	來	來	如來尊號甚分明	如來尊號甚分明			2	2			ライ	ニヨライソンカウシムフンミヤウ					6.4		如來尊號甚分明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	44	23	尊	尊	如來尊號甚分明	如來尊號甚分明			3	2			ソン	ニヨライソンカウシムフンミヤウ					6.4		如來尊號甚分明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	45	23	號	號	如來尊號甚分明	如來尊號甚分明			4	2			カウ	ニヨライソンカウシムフンミヤウ					6.4		如來尊號甚分明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	46	23	甚	甚	如來尊號甚分明	如來尊號甚分明			5	2			シム	ニヨライソンカウシムフンミヤウ					6.4		如來尊號甚分明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	47	23	分	分	如來尊號甚分明	如來尊號甚分明			6	2			フン	ニヨライソンカウシムフンミヤウ					6.4		如來尊號甚分明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	48	23	明	明	如來尊號甚分明	如來尊號甚分明			7	2			ミヤウ	ニヨライソンカウシムフンミヤウ					6.4		如來尊號甚分明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	49	24	十	十	十方世界普流行	十方世界普流行			1	2			シフ	シフハウセカイフルキヤウ					6.4		十方世界普流行
30-022-02	唯信鈔文意_専修寺_正月二十七日本	50	24	方	方	十方世界普流行	十方世界普流行			2	2			ハウ	シフハウセカイフルキヤウ					6.4		十方世界普流行
30-022-02	唯信鈔文意_専修寺_正月二十七日本	51	24	世	世	十方世界普流行	十方世界普流行			3	1			セ	シフハウセカイフルキヤウ					6.4		十方世界普流行
30-022-02	唯信鈔文意_専修寺_正月二十七日本	52	24	界	界	十方世界普流行	十方世界普流行			4	2			カイ	シフハウセカイフルキヤウ					6.4		十方世界普流行
30-022-02	唯信鈔文意_専修寺_正月二十七日本	53	24	普	普	十方世界普流行	十方世界普流行			5	1			フ	シフハウセカイフルキヤウ					6.4		十方世界普流行
30-022-02	唯信鈔文意_専修寺_正月二十七日本	54	24	流	流	十方世界普流行	十方世界普流行			6	1			ル	シフハウセカイフルキヤウ					6.4		十方世界普流行
30-022-02	唯信鈔文意_専修寺_正月二十七日本	55	24	行	行	十方世界普流行	十方世界普流行			7	2			キヤウ	シフハウセカイフルキヤウ					6.4		十方世界普流行
30-022-02	唯信鈔文意_専修寺_正月二十七日本	56	25	但	但	但有稱名皆得往	但有稱名皆得往			1	2			タン	タンウシヨウミヤウカイトクワウ					6.5		但有稱名皆得往
30-022-02	唯信鈔文意_専修寺_正月二十七日本	57	25	有	有	但有稱名皆得往	但有稱名皆得往			2	1			ウ	タンウシヨウミヤウカイトクワウ					6.5		但有稱名皆得往
30-022-02	唯信鈔文意_専修寺_正月二十七日本	58	25	稱	稱	但有稱名皆得往	但有稱名皆得往			3	2			シヨウ	タンウシヨウミヤウカイトクワウ					6.5		但有稱名皆得往
30-022-02	唯信鈔文意_専修寺_正月二十七日本	59	25	名	名	但有稱名皆得往	但有稱名皆得往			4	2			ミヤウ	タンウシヨウミヤウカイトクワウ					6.5		但有稱名皆得往
30-022-02	唯信鈔文意_専修寺_正月二十七日本	60	25	皆	皆	但有稱名皆得往	但有稱名皆得往			5	2			カイ	タンウシヨウミヤウカイトクワウ					6.5		但有稱名皆得往
30-022-02	唯信鈔文意_専修寺_正月二十七日本	61	25	得	得	但有稱名皆得往	但有稱名皆得往			6	2			トク	タンウシヨウミヤウカイトクワウ					6.5		但有稱名皆得往
30-022-02	唯信鈔文意_専修寺_正月二十七日本	62	25	往	往	但有稱名皆得往	但有稱名皆得往			7	2			ワウ	タンウシヨウミヤウカイトクワウ					6.5		但有稱名皆得往
30-022-02	唯信鈔文意_専修寺_正月二十七日本	63	26	觀	觀	觀音勢主自來迎	觀音勢主自來迎			1	2			クワン	クワンオムセイシシライカウ					6.5		觀音勢主自來迎
30-022-02	唯信鈔文意_専修寺_正月二十七日本	64	26	音	音	觀音勢主自來迎	觀音勢主自來迎			2	2			オム	クワンオムセイシシライカウ					6.5		觀音勢主自來迎
30-022-02	唯信鈔文意_専修寺_正月二十七日本	65	26	勢	勢	觀音勢主自來迎	觀音勢主自來迎			3	2			セイ	クワンオムセイシシライカウ					6.5		觀音勢主自來迎
30-022-02	唯信鈔文意_専修寺_正月二十七日本	66	26	主	主	觀音勢主自來迎	觀音勢主自來迎			4	1			シ	クワンオムセイシシライカウ					6.5		觀音勢主自來迎
30-022-02	唯信鈔文意_専修寺_正月二十七日本	67	26	自	自	觀音勢主自來迎	觀音勢主自來迎			5	1			シ	クワンオムセイシシライカウ					6.5		觀音勢主自來迎
30-022-02	唯信鈔文意_専修寺_正月二十七日本	68	26	來	來	觀音勢主自來迎	觀音勢主自來迎			6	2			ライ	クワンオムセイシシライカウ					6.5		觀音勢主自來迎
30-022-02	唯信鈔文意_専修寺_正月二十七日本	69	26	迎	迎	觀音勢主自來迎	觀音勢主自來迎			7	2			カウ	クワンオムセイシシライカウ					6.5		觀音勢主自來迎
30-022-02	唯信鈔文意_専修寺_正月二十七日本	70	27	如	如	如來尊號甚分明	如來尊號甚分明			1	1			ニヨ	ニヨライソンカウシムフンミヤウ					7.1		如來尊號甚分明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	71	27	來	來	如來尊號甚分明	如來尊號甚分明			2	2			ライ	ニヨライソンカウシムフンミヤウ					7.1		如來尊號甚分明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	72	27	尊	尊	如來尊號甚分明	如來尊號甚分明			3	2			ソン	ニヨライソンカウシムフンミヤウ					7.1		如來尊號甚分明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	73	27	號	號	如來尊號甚分明	如來尊號甚分明			4	2			カウ	ニヨライソンカウシムフンミヤウ					7.1		如來尊號甚分明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	74	27	甚	甚	如來尊號甚分明	如來尊號甚分明			5	2			シム	ニヨライソンカウシムフンミヤウ					7.1		如來尊號甚分明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	75	27	分	分	如來尊號甚分明	如來尊號甚分明			6	2			フン	ニヨライソンカウシムフンミヤウ					7.1		如來尊號甚分明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	76	27	明	明	如來尊號甚分明	如來尊號甚分明			7	2			ミヤウ	ニヨライソンカウシムフンミヤウ					7.1		如來尊號甚分明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	77	28	如	如	如來	如來			1	1			ニヨ	ニヨライ					7.1		如來
30-022-02	唯信鈔文意_専修寺_正月二十七日本	78	28	來	來	如來	如來			2	2			ライ	ニヨライ					7.1		如來
30-022-02	唯信鈔文意_専修寺_正月二十七日本	79	29	无	无	无_光如來	无_光如來			1	1			ム	ムケクワウニヨライ					7.2		无_光如來
30-022-02	唯信鈔文意_専修寺_正月二十七日本	80	29	_	_	无_光如來	无_光如來			2	1			ケ	ムケクワウニヨライ					7.2		无_光如來
30-022-02	唯信鈔文意_専修寺_正月二十七日本	81	29	光	光	无_光如來	无_光如來			3	2			クワウ	ムケクワウニヨライ					7.2		无_光如來
30-022-02	唯信鈔文意_専修寺_正月二十七日本	82	29	如	如	无_光如來	无_光如來			4	1			ニヨ	ムケクワウニヨライ					7.2		无_光如來
30-022-02	唯信鈔文意_専修寺_正月二十七日本	83	29	來	來	无_光如來	无_光如來			5	2			ライ	ムケクワウニヨライ					7.2		无_光如來
30-022-02	唯信鈔文意_専修寺_正月二十七日本	84	30	尊	尊	尊號	尊號			1	2			ソン	ソンカウ					7.2		尊號
30-022-02	唯信鈔文意_専修寺_正月二十七日本	85	30	號	号	尊號	尊號			2	2			カウ	ソンカウ					7.2		尊號
30-022-02	唯信鈔文意_専修寺_正月二十七日本	86	31	南	南	南无阿彌陀佛	南无阿彌陀佛			1	1			ナ	ナモワアミタフチ					7.3		南无阿彌陀佛
30-022-02	唯信鈔文意_専修寺_正月二十七日本	87	31	无	无	南无阿彌陀佛	南无阿彌陀佛			2	1			モ	ナモワアミタフチ					7.3		南无阿彌陀佛
30-022-02	唯信鈔文意_専修寺_正月二十七日本	88	31	阿	阿	南无阿彌陀佛	南无阿彌陀佛			3	1			ワア	ナモワアミタフチ					7.3		南无阿彌陀佛
30-022-02	唯信鈔文意_専修寺_正月二十七日本	89	31	彌	彌	南无阿彌陀佛	南无阿彌陀佛			4	1			ミ	ナモワアミタフチ					7.3		南无阿彌陀佛
30-022-02	唯信鈔文意_専修寺_正月二十七日本	90	31	陀	陀	南无阿彌陀佛	南无阿彌陀佛			5	1			タ	ナモワアミタフチ					7.3		南无阿彌陀佛
30-022-02	唯信鈔文意_専修寺_正月二十七日本	91	31	佛	佛	南无阿彌陀佛	南无阿彌陀佛			6	2			フチ	ナモワアミタフチ					7.3		南无阿彌陀佛
30-022-02	唯信鈔文意_専修寺_正月二十七日本	92	32	尊	尊	尊	尊			1	2			ソン	ソン					7.3		尊
30-022-02	唯信鈔文意_専修寺_正月二十七日本	93	33	號	号	號	号			1	2			カウ	カウ					7.4		号
30-022-02	唯信鈔文意_専修寺_正月二十七日本	94	34	名	名	名	名			1	2			ミヤウ	ミヤウ					8.1		名
30-022-02	唯信鈔文意_専修寺_正月二十七日本	95	35	如	如	如來	如來			1	1			ニヨ	ニヨライ					8.2		如來
30-022-02	唯信鈔文意_専修寺_正月二十七日本	96	35	來	來	如來	如來			2	2			ライ	ニヨライ					8.2		如來
30-022-02	唯信鈔文意_専修寺_正月二十七日本	97	36	尊	尊	尊號	尊號			1	2			ソン	ソンカウ					8.2		尊號
30-022-02	唯信鈔文意_専修寺_正月二十七日本	98	36	號	號	尊號	尊號			2	2			カウ	ソンカウ					8.3		尊號
30-022-02	唯信鈔文意_専修寺_正月二十七日本	99	37	不	不	不可稱	不可稱			1	1			フ	フカシヨウ					8.3		不可稱
30-022-02	唯信鈔文意_専修寺_正月二十七日本	100	37	可	可	不可稱	不可稱			2	1			カ	フカシヨウ					8.3		不可稱
30-022-02	唯信鈔文意_専修寺_正月二十七日本	101	37	稱	稱	不可稱	不可稱			3	2			シヨウ	フカシヨウ					8.3		不可稱
30-022-02	唯信鈔文意_専修寺_正月二十七日本	102	38	不	不	不可説	不可説			1	1			フ	フカセチ					8.3		不可説
30-022-02	唯信鈔文意_専修寺_正月二十七日本	103	38	可	可	不可説	不可説			2	1			カ	フカセチ					8.3		不可説
30-022-02	唯信鈔文意_専修寺_正月二十七日本	104	38	説	説	不可説	不可説			3	2			セチ	フカセチ					8.3		不可説
30-022-02	唯信鈔文意_専修寺_正月二十七日本	105	39	不	不	不可思議	不可思議			1	1			フ	フカシキ					8.3		不可思議
30-022-02	唯信鈔文意_専修寺_正月二十七日本	106	39	可	可	不可思議	不可思議			2	1			カ	フカシキ					8.3		不可思議
30-022-02	唯信鈔文意_専修寺_正月二十七日本	107	39	思	思	不可思議	不可思議			3	1			シ	フカシキ					8.3		不可思議
30-022-02	唯信鈔文意_専修寺_正月二十七日本	108	39	議	議	不可思議	不可思議			4	1			キ	フカシキ					8.3		不可思議
30-022-02	唯信鈔文意_専修寺_正月二十七日本	109	40	一	一	一切衆生	一切衆生			1	2			ヰチ	ヰチサイシユシヤウ					8.4		一切衆生
30-022-02	唯信鈔文意_専修寺_正月二十七日本	110	40	切	切	一切衆生	一切衆生			2	2			サイ	ヰチサイシユシヤウ					8.4		一切衆生
30-022-02	唯信鈔文意_専修寺_正月二十七日本	111	40	衆	衆	一切衆生	一切衆生			3	1			シユ	ヰチサイシユシヤウ					8.4		一切衆生
30-022-02	唯信鈔文意_専修寺_正月二十七日本	112	40	生	生	一切衆生	一切衆生			4	2			シヤウ	ヰチサイシユシヤウ					8.4		一切衆生
30-022-02	唯信鈔文意_専修寺_正月二十七日本	113	41	无	无	无上	无上			1	1			ム	ムシヤウ					8.4		无上
30-022-02	唯信鈔文意_専修寺_正月二十七日本	114	41	上	上	无上	无上			2	2			シヤウ	ムシヤウ					8.4		无上
30-022-02	唯信鈔文意_専修寺_正月二十七日本	115	42	大	大	大般涅槃	大般涅槃			1	2			タイ	タイハチネチハン					8.5		大般涅槃
30-022-02	唯信鈔文意_専修寺_正月二十七日本	116	42	般	般	大般涅槃	大般涅槃			2	2			ハチ	タイハチネチハン					8.5		大般涅槃
30-022-02	唯信鈔文意_専修寺_正月二十七日本	117	42	涅	涅	大般涅槃	大般涅槃			3	2			ネチ	タイハチネチハン					8.5		大般涅槃
30-022-02	唯信鈔文意_専修寺_正月二十七日本	118	42	槃	槃	大般涅槃	大般涅槃			4	2			ハン	タイハチネチハン					8.5		大般涅槃
30-022-02	唯信鈔文意_専修寺_正月二十七日本	119	43	大	大	大慈大悲	大慈大悲			1	2			タイ	タイシ＊＊					8.5		大慈大悲
30-022-02	唯信鈔文意_専修寺_正月二十七日本	120	43	慈	慈	大慈大悲	大慈大悲			2	1			シ	タイシ＊＊					9.1		大慈大悲
30-022-02	唯信鈔文意_専修寺_正月二十七日本	121	44	如	如	如來	如來			1	1			ニヨ	ニヨ＊					9.1		如來
30-022-02	唯信鈔文意_専修寺_正月二十七日本	122	45	大	大	大慈大悲	大慈大悲			3	2			タイ	＊＊タイ＊					9.1		大慈大悲
30-022-02	唯信鈔文意_専修寺_正月二十七日本	123	46	來	來	如來	如來			2	2			ライ	＊ライ					9.1		如來
30-022-02	唯信鈔文意_専修寺_正月二十七日本	124	47	悲	悲	大慈大悲	大慈大悲			4	1			ヒ	＊＊＊ヒ					9.1		大慈大悲
30-022-02	唯信鈔文意_専修寺_正月二十七日本	125	48	名	名	名號	名号			1	2			ミヤウ	ミヤウカウ					9.2		名号
30-022-02	唯信鈔文意_専修寺_正月二十七日本	126	48	號	号	名號	名号			2	2			カウ	ミヤウカウ					9.2		名号
30-022-02	唯信鈔文意_専修寺_正月二十七日本	127	49	誓	誓	誓願	誓願			1	2			セイ	セイクワン					9.2		誓願
30-022-02	唯信鈔文意_専修寺_正月二十七日本	128	49	願	願	誓願	誓願			2	2			クワン	セイクワン					9.2		誓願
30-022-02	唯信鈔文意_専修寺_正月二十七日本	129	50	甚	甚	甚分明	甚分明			1	2			シム	シムフンミヤウ					9.3		甚分明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	130	50	分	分	甚分明	甚分明			2	2			フン	シムフンミヤウ					9.3		甚分明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	131	50	明	明	甚分明	甚分明			3	2			ミヤウ	シムフンミヤウ					9.4		甚分明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	132	51	甚	甚	甚	甚			1	2			シム	シム					9.4		甚
30-022-02	唯信鈔文意_専修寺_正月二十七日本	133	52	分	分	分	分			1	2			フン	フン					9.4		分
30-022-02	唯信鈔文意_専修寺_正月二十七日本	134	53	衆	衆	衆生	衆生			1	1			シユ	シユシヤウ					9.4		衆生
30-022-02	唯信鈔文意_専修寺_正月二十七日本	135	53	生	生	衆生	衆生			2	2			シヤウ	シユシヤウ					10.1		衆生
30-022-02	唯信鈔文意_専修寺_正月二十七日本	136	54	明	明	明	明			1	2			ミヤウ	ミヤウ					10.1		明
30-022-02	唯信鈔文意_専修寺_正月二十七日本	137	55	十	十	十方一切衆生	十方一切衆生			1	2			シフ	シフハウヰチサイシユシヤウ					10.1		十方一切衆生
30-022-02	唯信鈔文意_専修寺_正月二十七日本	138	55	方	方	十方一切衆生	十方一切衆生			2	2			ハウ	シフハウヰチサイシユシヤウ					10.2		十方一切衆生
30-022-02	唯信鈔文意_専修寺_正月二十七日本	139	55	一	一	十方一切衆生	十方一切衆生			3	2			ヰチ	シフハウヰチサイシユシヤウ					10.3		十方一切衆生
30-022-02	唯信鈔文意_専修寺_正月二十七日本	140	55	切	切	十方一切衆生	十方一切衆生			4	2			サイ	シフハウヰチサイシユシヤウ					10.3		十方一切衆生
30-022-02	唯信鈔文意_専修寺_正月二十七日本	141	55	衆	衆	十方一切衆生	十方一切衆生			5	1			シユ	シフハウヰチサイシユシヤウ					10.3		十方一切衆生
30-022-02	唯信鈔文意_専修寺_正月二十七日本	142	55	生	生	十方一切衆生	十方一切衆生			6	2			シヤウ	シフハウヰチサイシユシヤウ					10.3		十方一切衆生
30-022-02	唯信鈔文意_専修寺_正月二十七日本	143	56	十	十	十方世界	十方世界			1	2			シフ	シフハウセカイ					10.5		十方世界
30-022-02	唯信鈔文意_専修寺_正月二十七日本	144	56	方	方	十方世界	十方世界			2	2			ハウ	シフハウセカイ					10.5		十方世界
30-022-02	唯信鈔文意_専修寺_正月二十七日本	145	56	世	世	十方世界	十方世界			3	1			セ	シフハウセカイ					10.5		十方世界
30-022-02	唯信鈔文意_専修寺_正月二十七日本	146	56	界	界	十方世界	十方世界			4	2			カイ	シフハウセカイ					11.1		十方世界
30-022-02	唯信鈔文意_専修寺_正月二十七日本	147	57	普	普	普流行	普流行			1	1			フ	フルキヤウ					11.1		普流行
30-022-02	唯信鈔文意_専修寺_正月二十七日本	148	57	流	流	普流行	普流行			2	1			ル	フルキヤウ					11.1		普流行
30-022-02	唯信鈔文意_専修寺_正月二十七日本	149	57	行	行	普流行	普流行			3	2			キヤウ	フルキヤウ					11.1		普流行
30-022-02	唯信鈔文意_専修寺_正月二十七日本	150	58	普	普	普	普			1	1			フ	フ					11.1		普
30-022-02	唯信鈔文意_専修寺_正月二十七日本	151	59	流	流	流行	流行			1	1			ル	ルキヤウ					11.2		流行
30-022-02	唯信鈔文意_専修寺_正月二十七日本	152	59	行	行	流行	流行			2	2			キヤウ	ルキヤウ					11.2		流行
30-022-02	唯信鈔文意_専修寺_正月二十七日本	153	60	十	十	十方微塵世界	十方微塵世界			1	2			シフ	シフハウミチンセカイ					11.2		十方微塵世界
30-022-02	唯信鈔文意_専修寺_正月二十七日本	154	60	方	方	十方微塵世界	十方微塵世界			2	2			ハウ	シフハウミチンセカイ					11.2		十方微塵世界
30-022-02	唯信鈔文意_専修寺_正月二十七日本	155	60	微	微	十方微塵世界	十方微塵世界			3	1			ミ	シフハウミチンセカイ					11.2		十方微塵世界
30-022-02	唯信鈔文意_専修寺_正月二十七日本	156	60	塵	塵	十方微塵世界	十方微塵世界			4	2			チン	シフハウミチンセカイ					11.3		十方微塵世界
30-022-02	唯信鈔文意_専修寺_正月二十七日本	157	60	世	世	十方微塵世界	十方微塵世界			5	1			セ	シフハウミチンセカイ					11.3		十方微塵世界
30-022-02	唯信鈔文意_専修寺_正月二十七日本	158	60	界	界	十方微塵世界	十方微塵世界			6	2			カイ	シフハウミチンセカイ					11.3		十方微塵世界
30-022-02	唯信鈔文意_専修寺_正月二十七日本	159	61	行	行	行	行			1	2			キヤウ	キヤウ					11.4		行
30-022-02	唯信鈔文意_専修寺_正月二十七日本	160	62	大	大	大小	大小			1	2			タイ	タイ＊					11.4		大小
30-022-02	唯信鈔文意_専修寺_正月二十七日本	161	63	聖	聖	聖人	聖人			1	2			シヤウ	シヤウニン					11.5		聖人
30-022-02	唯信鈔文意_専修寺_正月二十七日本	162	63	人	人	聖人	聖人			2	2			ニン	シヤウニン					11.5		聖人
30-022-02	唯信鈔文意_専修寺_正月二十七日本	163	64	善	善	善惡	善惡			1	2			セン	センアク					11.5		善惡
30-022-02	唯信鈔文意_専修寺_正月二十七日本	164	64	惡	惡	善惡	善惡			2	2			アク	センアク					11.5		善惡
30-022-02	唯信鈔文意_専修寺_正月二十七日本	165	65	凡	凡	凡夫	凡夫			1	2			ホム	ホムフ					11.5		凡夫
30-022-02	唯信鈔文意_専修寺_正月二十七日本	166	65	夫	夫	凡夫	凡夫			2	1			フ	ホムフ					11.5		凡夫
30-022-02	唯信鈔文意_専修寺_正月二十七日本	167	66	自	自	自力	自力			1	1			シ	シリキ					11.5		自力
30-022-02	唯信鈔文意_専修寺_正月二十七日本	168	66	力	力	自力	自力			2	2			リキ	シリキ					12.1		自力
30-022-02	唯信鈔文意_専修寺_正月二十七日本	169	67	智	智	智慧	智慧			1	1			チ	チヱ					12.1		智慧
30-022-02	唯信鈔文意_専修寺_正月二十七日本	170	67	慧	慧	智慧	智慧			2	1			ヱ	チヱ					12.1		智慧
30-022-02	唯信鈔文意_専修寺_正月二十七日本	171	68	大	大	大涅槃	大涅槃			1	2			タイ	タイネチハン					12.1		大涅槃
30-022-02	唯信鈔文意_専修寺_正月二十七日本	172	68	涅	涅	大涅槃	大涅槃			2	2			ネチ	タイネチハン					12.1		大涅槃
30-022-02	唯信鈔文意_専修寺_正月二十七日本	173	68	槃	槃	大涅槃	大涅槃			3	2			ハン	タイネチハン					12.1		大涅槃
30-022-02	唯信鈔文意_専修寺_正月二十七日本	174	69	无	无	无_光佛	无_光佛			1	1			ム	ムケクワウフチ					12.2		无_光佛
30-022-02	唯信鈔文意_専修寺_正月二十七日本	175	69	_	_	无_光佛	无_光佛			2	1			ケ	ムケクワウフチ					12.2		无_光佛
30-022-02	唯信鈔文意_専修寺_正月二十七日本	176	69	光	光	无_光佛	无_光佛			3	2			クワウ	ムケクワウフチ					12.2		无_光佛
30-022-02	唯信鈔文意_専修寺_正月二十七日本	177	69	佛	佛	无_光佛	无_光佛			4	2			フチ	ムケクワウフチ					12.2		无_光佛
30-022-02	唯信鈔文意_専修寺_正月二十七日本	178	70	智	智	智慧	智慧			1	1			チ	チヱ					12.3		智慧
30-022-02	唯信鈔文意_専修寺_正月二十七日本	179	70	慧	慧	智慧	智慧			2	1			ヱ	チヱ					12.3		智慧
30-022-02	唯信鈔文意_専修寺_正月二十七日本	180	71	智	智	智	智			1	1			チ	チ					12.4		智
30-022-02	唯信鈔文意_専修寺_正月二十七日本	181	72	願	願	願海	願海			1	2			クワン	クワンカイ					12.4		願海
30-022-02	唯信鈔文意_専修寺_正月二十七日本	182	72	海	海	願海	願海			2	2			カイ	クワンカイ					12.4		願海
