資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考	Unnamed: 22
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1	1	吹	吹	吹	吹			1						昌瑞切風也				1-03a1	頭注部分にあり	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	2	2	芳	芳	芳菲	芳菲			1	2	平軽	平軽平	ハウ	ハウヒ					1-03a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	3	2	菲	菲	芳菲	芳菲			2	1	平	平軽平	ヒ	ハウヒ					1-03a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	4	3	候	候	候	候			1	2	平／（去）	平／（去）	コウ	コウ					1-03a1	去声点剥落の痕跡あり	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	5	4	變	變	變	變			1	2	去	去							1-03a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	6	5	恩	恩	恩	恩			1		平軽	平軽							1-03a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	7	6	東	東	東頭	東頭			1	2	平／平軽	平平／平軽平							1-03a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	8	6	頭	頭	東頭	東頭			2	2	平	平平／平軽平							1-03a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	9	7	北	北	北面	北面			1		入	入去							1-03a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	10	7	面	面	北面	北面			2	2	去	入去							1-03a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	11	8	封	封	封	封			1		平軽	平軽	ホウ	ホウ					1-03a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	12	9	氣	氣	氣力	氣力			1		平	平入							1-03a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	13	9	力	力	氣力	氣力			2		入	平入							1-03a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	14	10	文	文	文	文			1		去	去							1-03a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	15	11	計	計	計會	計會			1	2	上／（去）	上＊／（去去）							1-03a6	去声点剥落の痕跡あり	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	16	11	會	會	計會	計會			2	2	（去）	上＊／（去去）							1-03a6	去声点剥落の痕跡あり	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	17	12	一	一	一時	一時			1		入	入上濁							1-03a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	18	12	時	時	一時	一時			2		上濁	入上濁							1-03a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	19	13	殘	殘	殘更	殘更			1		平濁	平濁平							1-03b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	20	13	更	更	殘更	殘更			2		平	平濁平							1-03b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	21	14	寒	寒	寒磬	寒磬			1		平	平去							1-03b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	22	14	磬	磬	寒磬	寒磬			2	2	去	平去							1-03b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	23	15	香	香	香	香			1				カウ	カウ					1-03b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	24	16	曉	曉	曉爐	曉爐			1		上	上平							1-03b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	25	16	爐	爐	曉爐	曉爐			2		平	上平							1-03b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	26	17	田	田	田地	田地			1		平	平去							1-03b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	27	17	地	地	田地	田地			2	1	去	平去							1-03b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	28	18	蘆	蘆	蘆錐	蘆錐			1		平	平平		＊スイ					1-03b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	29	18	錐	錐	蘆錐	蘆錐			2		平	平平	スイ	＊スイ					1-03b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	30	19	枝	枝	枝條	枝條			1		平	平平濁	シ	シテウ					1-03b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	31	19	條	條	枝條	枝條			2		平濁	平平濁	テウ	シテウ					1-03b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	32	20	柳	柳	柳眼	柳眼			1		上	上上濁	リウ	リウ＊					1-03b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	33	20	眼	眼	柳眼	柳眼			2		上濁	上上濁		リウ＊					1-03b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	34	21	和	和	和風	和風			1		平	平上							1-03b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	35	21	風	風	和風	和風			2		上	平上							1-03b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	36	22	報	報	報	報			1	2	去	去							1-03b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	37	23	消	消	消息	消息			1		去	去入	セ―	セ―ソク					1-03b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	38	23	息	息	消息	消息			2		入	去入	ソク	セ―ソク					1-03b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	39	24	啼	啼	啼鳴	啼鳴			1		平	平＊	テイ	テイ＊					1-03b6	大系本「啼鳥」	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	40	25	來	來	來由	來由			1		平	平平							1-03b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	41	25	由	由	來由	來由			2		平	平平							1-03b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	42	26	東	東	東岸	東岸			1		平	平去濁							1-04a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	43	26	岸	岸	東岸	東岸			2	2	去濁	平去濁							1-04a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	44	27	西	西	西岸	西岸			1		平軽	平軽＊							1-04a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	45	28	遲	遲	遲速	遲速			1		平	平入							1-04a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	46	28	速	速	遲速	遲速			2		入	平入							1-04a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	47	29	南	南	南枝	南枝			1		平	平＊							1-04a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	48	30	北	北	北枝	北枝			1		入	入＊							1-04a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	49	31	開	開	開落	開落			1		平軽	平軽入							1-04a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	50	31	落	落	開落	開落			2		入	平軽入							1-04a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	51	32	紫	紫	紫塵	紫塵			1		上	上平							1-04a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	52	32	塵	塵	紫塵	紫塵			2		平	上平							1-04a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	53	33	碧	碧	碧玉	碧玉			1		入	入入濁	ヘキ	ヘキ＊					1-04a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	54	33	玉	玉	碧玉	碧玉			2		入濁	入入濁		ヘキ＊					1-04a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	55	34	氣	氣	氣	氣			1	1	去	去							1-04a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	56	35	新	新	新柳	新柳			1		平	平上							1-04a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	57	35	柳	柳	新柳	新柳			2		平	平上							1-04a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	58	36	舊	舊	舊苔	舊苔			1	2	去	去平		＊タイ					1-04a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	59	36	苔	苔	舊苔	舊苔			2		平	去平	タイ	＊タイ					1-04a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	60	37	色	色	氣色	氣色			2		入	＊入	シヨク	＊シヨク					1-04a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	61	38	沙	沙	晴沙	晴沙			2				サ／シヤ	サ／シヤ					1-04a5	右傍「サ」左傍「シヤ」	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	62	39	變	變	變	變			1	2	上／（去）	上／（去）							1-04a5	去声点剥落の痕跡あり	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	63	40	容	容	容輝	容輝			1		平	平平	ヨウ	ヨウクヰ					1-04a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	64	40	輝	輝	容輝	容輝			2		平	平平	クヰ	ヨウクヰ					1-04a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	65	41	宿	宿	宿雪	宿雪			1		入	入入							1-04a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	66	41	雪	雪	宿雪	宿雪			2		入	入入							1-04a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	67	42	美	美	美景	美景			1		上濁	上濁＊	ヒ	ヒ―イ					1-04b4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	68	42	景	景	美景	美景			2			上濁＊	―イ	ヒ―イ					1-04b4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	69	43	樽	樽	樽	樽			1		去	去							1-04b4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	70	44	野	野	野草	野草			1		上	上上							1-04b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	71	44	草	草	野草	野草			2		上	上上							1-04b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	72	45	芳	芳	芳菲	芳菲			1		平軽	平軽平							1-04b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	73	45	菲	菲	芳菲	芳菲			2		平	平軽平							1-04b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	74	46	錦	錦	紅錦	紅錦			2		上	＊上							1-04b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	75	47	地	地	地	地			1	1	去	去							1-04b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	76	48	遊	遊	遊絲	遊絲			1		平軽	平軽去							1-04b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	77	48	絲	絲	遊絲	遊絲			2		去	平軽去							1-04b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	78	49	繚	繚	繚亂	繚亂			1		上	上去	リヨウ	リヨウ＊					1-04b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	79	49	亂	亂	繚亂	繚亂			2	2	去	上去		リヨウ＊					1-04b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	80	50	碧	碧	碧羅	碧羅			1		入	入平							1-04b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	81	50	羅	羅	碧羅	碧羅			2		平	入平							1-04b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	82	51	天	天	天	天			1		平	平							1-04b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	83	52	歌	歌	歌酒	歌酒			1		平	平上							1-04b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	84	52	酒	酒	歌酒	歌酒			2		上	平上							1-04b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	85	53	管	管	管領	管領			1		上	上上							1-04b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	86	53	領	領	管領	管領			2		上	上上							1-04b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	87	54	上	上	上陽	上陽			1	2	去	去上							1-04b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	88	54	陽	陽	上陽	上陽			2		上	去上							1-04b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	89	55	山	山	山桃	山桃			1		平	平平							1-05a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	90	55	桃	桃	山桃	山桃			2		平	平平							1-05a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	91	56	紅	紅	紅錦	紅錦			1		平	平上							1-05a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	92	56	錦	錦	紅錦	紅錦			2		上	平上							1-05a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	93	57	幅	幅	幅	幅			1		入	入	フク	フク					1-05a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	94	58	門	門	門柳	門柳			1		平	平上							1-05a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	95	58	柳	柳	門柳	門柳			2		上	平上							1-05a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	96	59	岸	岸	岸柳	岸柳			1	2	去濁	去濁上							1-05a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	97	59	柳	柳	岸柳	岸柳			2		上	去濁上							1-05a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	98	60	_	_	_塵	_塵			1		入	入平濁	キク	キク＊					1-05a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	99	60	塵	塵	_塵	_塵			2		平濁	入平濁		キク＊					1-05a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	100	61	野	野	野	野			1		上	上							1-05a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	101	62	紅	紅	紅錦繍	紅錦繍			1		平	平＊去		＊＊シウ					1-05a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	102	62	繍	繍	紅錦繍	紅錦繍			3	2	去	平＊去	シウ	＊＊シウ					1-05a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	103	63	天	天	天	天			1		平軽	平軽							1-05a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	104	64	遊	遊	遊織	遊織			1		平	平入		＊シヨク					1-05a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	105	64	織	織	遊織	遊織			2		入	平入	シヨク	＊シヨク					1-05a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	106	65	碧	碧	碧羅綾	碧羅綾			1		入	入平平		＊＊リヨウ					1-05a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	107	65	羅	羅	碧羅綾	碧羅綾			2		平	入平平		＊＊リヨウ					1-05a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	108	65	綾	綾	碧羅綾	碧羅綾			3		平	入平平	リヨウ	＊＊リヨウ					1-05a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	109	66	林	林	林中	林中			1		平	平平							1-05a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	110	66	中	中	林中	林中			2		平	平平							1-05a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	111	67	花	花	花錦	花錦			1		平	平上							1-05a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	112	67	錦	錦	花錦	花錦			2		上	平上							1-05a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	113	68	開	開	開落	開落			1		平	平入							1-05a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	114	68	落	落	開落	開落			2		入	平入							1-05a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	115	69	天	天	天外	天外			1		平	平去濁							1-05a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	116	69	外	外	天外	天外			2	2	去濁	平去濁							1-05a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	117	70	遊	遊	遊絲	遊絲			1		平	平平		＊シ					1-05a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	118	70	絲	絲	遊絲	遊絲			2		平	平平	シ	＊シ					1-05a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	119	71	有	有	有無	有無			1		上	上平濁		＊フ					1-05a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	120	71	無	無	有無	有無			2		平濁	上平濁	フ	＊フ					1-05a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	121	72	笙	笙	笙歌	笙歌			1		去	去平	シヤウ	シヤウカ					1-05a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	122	72	歌	歌	笙歌	笙歌			2		平	去平	カ	シヤウカ					1-05a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	123	73	詩	詩	詩酒	詩酒			1		平軽	平軽上	シ	シ＊					1-05a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	124	73	酒	酒	詩酒	詩酒			2		上	平軽上		シ＊					1-05a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	125	74	深	深	深夜	深夜			1		平	平去							1-05b3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	126	74	夜	夜	深夜	深夜			2	1	去	平去							1-05b3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	127	75	少	少	少年	少年			1	2	去	去平							1-05b3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	128	75	年	年	少年	少年			2		平	去平							1-05b3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	129	76	松	松	松樹	松樹			1		平	平去							1-05b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	130	76	樹	樹	松樹	松樹			2	1	去	平去							1-05b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	131	77	風	風	風霜	風霜			1		平軽	平軽平							1-05b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	132	77	霜	霜	風霜	風霜			2		平	平軽平							1-05b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	133	78	和	和	和	和			1		上	上	ワ						1-05b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	134	79	菜	菜	菜羹	菜羹			1	2	上	上平	サイ	サイカウ					1-05b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	135	79	羹	羹	菜羹	菜羹			2		平	上平	カウ	サイカウ					1-06a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	136	80	期	期	期	期			1				キ	キ					1-06a1	左傍書入	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	137	81	氣	気	氣味	気味			1	1	上	上去							1-06a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	138	81	味	味	氣味	気味			2	1	去	上去							1-06a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	139	82	根	根	松根	松根			2		平	＊平							1-06a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	140	83	千	千	千年	千年			1		平軽	平軽平							1-06a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	141	83	年	年	千年	千年			2		平	平軽平							1-06a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	142	84	_	_	_花	_花			1		平	平平							1-06a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	143	84	花	花	_花	_花			2		平	平平							1-06a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	144	85	二	二	二月	二月			1	1	去濁	去濁入濁							1-06a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	145	85	月	月	二月	二月			2		入濁	去濁入濁							1-06a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	146	86	野	野	野中	野中			1		上	上平							1-06b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	147	86	中	中	野中	野中			2		平	上平							1-06b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	148	87	世	世	世事	世事			1	1	去	去平濁／去（去濁）							1-06b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	149	87	事	事	世事	世事			2	1	平濁／（去濁）	去平濁／去（去濁）							1-06b2	去声点剥落の痕跡あり	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	150	88	_	_	_心	_心			1	2	去	去平軽	ケヱイ	ケヱイ＊					1-06b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	151	88	心	心	_心	_心			2		平軽	去平軽		ケヱイ＊					1-06b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	152	89	爐	爐	爐下	爐下			1		平	平＊							1-06b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	154	90	和	和	和	和			1				クワ	クワ					1-06b3	右傍、左傍とも	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	155	91	俗	俗	俗人	俗人			1		入	入＊	シヨク	シヨク＊					1-06b3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	156	92	屬	属	屬	属			1				シヨク	シヨク					1-06b3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	157	93	_	_	_指	_指			1		平	平上	テイ	テイシ					1-06b3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	158	93	指	指	_指	_指			2		上	平上	シ	テイシ					1-06b3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	159	94	桃	桃	桃花	桃花			1		平	平平							1-07a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	160	94	花	花	桃花	桃花			2		平	平平							1-07a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	161	95	仙	仙	仙源	仙源			1		平	平平濁	ケン	＊ケン					1-07a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	162	95	源	源	仙源	仙源			2		平濁？	平平濁	ケン	＊ケン					1-07a2	濁声点「-o」	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	163	96	暮	暮	暮月	暮月			1	1	去濁	去濁入濁							1-07a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	164	96	月	月	暮月	暮月			2		入濁	去濁入濁							1-07a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	165	97	朝	朝	三朝	三朝			2		平	＊平							1-07a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	166	98	天	天	天	天			1		平軽	平軽							1-07a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	167	99	澤	澤	澤	澤			1		入	入							1-07a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	168	100	萬	万	萬機	万機			1	2	去濁	去濁平							1-07a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	169	100	機	機	萬機	万機			2		平	去濁平							1-07a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	170	101	曲	曲	曲水	曲水			1		入	入上	コク／キヨク	コク＊／キヨク＊					1-07a4	コク右傍、キヨク左傍	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	171	101	水	水	曲水	曲水			2		上	入上		コク＊／キヨク＊					1-07a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	172	102	遺	遺	遺塵	遺塵			1		平	平平							1-07a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	173	102	塵	塵	遺塵	遺塵			2		平	平平							1-07a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	174	103	巴	巴	巴	巴			1		平	平							1-07a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	175	104	地	地	地勢	地勢			1	1	去	去去							1-07a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	176	104	勢	勢	地勢	地勢			2	2	去	去去							1-07a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	177	105	魏	魏	魏文	魏文			1	1	去濁	去濁平濁							1-07a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	178	105	文	文	魏文	魏文			2		平濁	去濁平濁							1-07a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	179	106	風	風	風流	風流			1		平	平平	フウ	フウ＊					1-07a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	180	106	流	流	風流	風流			2		平	平平		フウ＊					1-07a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	181	107	序	序	小序	小序			2		平濁	＊平濁							1-07b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	182	108	煙	煙	煙霞	煙霞			1		平	平平							1-07b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	183	108	霞	霞	煙霞	煙霞			2		平	平平							1-07b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	184	109	遠	遠	遠近	遠近			1		上	上去							1-07b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	185	109	近	近	遠近	遠近			2	2	去	上去							1-07b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	186	110	同	同	同戸	同戸			1		平	平上							1-07b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	187	110	戸	戸	同戸	同戸			2	1	上	平上							1-07b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	188	111	桃	桃	桃李	桃李			1		平	平上							1-07b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	189	111	李	李	桃李	桃李			2		上	平上							1-07b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	190	112	淺	淺	淺深	淺深			1		上	上平濁							1-07b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	191	112	深	深	淺深	淺深			2		平濁	上平濁							1-07b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	192	113	勸	勸	勸盃	勸盃			1	2	去	去平濁	クヱン／ケン	クヱン＊／ケンハヰ					1-07b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	193	113	盃	盃	勸盃	勸盃			2		平濁	去平濁	ハヰ	クヱン＊／ケンハヰ					1-07b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	194	114	巴	巴	巴	巴			1		平	平							1-07b3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	195	115	初	初	初三日	初三日			1		平	平平軽入濁	ソ	ソ＊ーツ					1-07b3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	196	115	三	三	初三日	初三日			2		平軽	平平軽入濁		ソ＊ーツ					1-07b3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	197	115	日	日	初三日	初三日			3		入濁	平平軽入濁	ーツ	ソ＊ーツ					1-07b3		
