資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
40-016-03	新猿楽記_尊経閣文庫_康永本	251	146	__	__	擣__	擣__			2		〔朱〕上	平上	〔墨〕シ	タウシ					094-05	
40-016-03	新猿楽記_尊経閣文庫_康永本	252	147	_	_	_鵲	_鵲			1		〔朱〕去	去入濁							094-07	
40-016-03	新猿楽記_尊経閣文庫_康永本	253	147	鵲	鵲	_鵲	_鵲			2		〔朱〕入濁	去入濁							094-07	
40-016-03	新猿楽記_尊経閣文庫_康永本	254	148	課	課	四課	四課			2		〔墨〕平	＊平							094-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	255	149	傳	傳	三傳	三傳			2		〔墨〕平濁	＊平濁							094-11	
40-016-03	新猿楽記_尊経閣文庫_康永本	256	150	覆	覆	覆物	覆物			1		〔朱〕入	入＊	〔墨〕フク	フク＊					094-11	
40-016-03	新猿楽記_尊経閣文庫_康永本	257	151	反	反	反閉	反閉			1		〔朱〕平	平平	〔墨〕ヘン	ヘンヘイ／ヘンハイ					094-14	ハイに朱合点
40-016-03	新猿楽記_尊経閣文庫_康永本	258	151	閉	閉	反閉	反閉			2		〔朱〕平	平平	〔墨〕ヘイ／ハイ	ヘンヘイ／ヘンハイ					094-14	ハイに朱合点
40-016-03	新猿楽記_尊経閣文庫_康永本	259	152	解	解	解除	解除			1		〔朱〕平濁	平濁上濁	〔墨〕ケ　	ケ＊　					094-14	
40-016-03	新猿楽記_尊経閣文庫_康永本	260	152	除	除	解除	解除			2		〔朱〕上濁	平濁上濁	　	ケ＊　					094-14	
40-016-03	新猿楽記_尊経閣文庫_康永本	261	153	七	七	七佐	七佐			1		〔朱〕入	入上							095-01	
40-016-03	新猿楽記_尊経閣文庫_康永本	262	153	佐	佐	七佐	七佐			2		〔朱〕上	入上							095-01	
40-016-03	新猿楽記_尊経閣文庫_康永本	263	154	注	注	注暦	注暦			1		〔朱〕平	平＊		＊リヤク					095-01	
40-016-03	新猿楽記_尊経閣文庫_康永本	264	155	天	天	天文圖	天文圖			1		〔朱〕去	去上上		＊＊ノツ					095-01	
40-016-03	新猿楽記_尊経閣文庫_康永本	265	155	文	文	天文圖	天文圖			2		〔朱〕上	去上上		＊＊ノツ					095-01	
40-016-03	新猿楽記_尊経閣文庫_康永本	266	155	圖	圖	天文圖	天文圖			3		〔朱〕上濁	去上上濁	〔墨〕ツ	＊＊ノツ					095-01	
40-016-03	新猿楽記_尊経閣文庫_康永本	267	156	宿	宿	宿耀	宿耀			1		〔朱〕入	入去							095-02	朱平声点あり？
40-016-03	新猿楽記_尊経閣文庫_康永本	268	156	耀	耀	宿耀	宿耀			2		〔朱〕去	入去							095-02	朱平声点あり？
40-016-03	新猿楽記_尊経閣文庫_康永本	269	157	地	地	地判經	地判経			1		〔朱〕平濁	平濁平上濁							095-02	
40-016-03	新猿楽記_尊経閣文庫_康永本	270	157	判	判	地判經	地判経			2		〔朱〕平	平濁平上濁							095-02	
40-016-03	新猿楽記_尊経閣文庫_康永本	271	157	經	経	地判經	地判経			3		〔朱〕上濁	平濁平上濁							095-02	
40-016-03	新猿楽記_尊経閣文庫_康永本	272	158	人	人	人躰	人躰			1		〔朱〕去	去平濁							095-03	
40-016-03	新猿楽記_尊経閣文庫_康永本	273	158	躰	躰	人躰	人躰			2		〔朱〕平濁	去平濁							095-03	
40-016-03	新猿楽記_尊経閣文庫_康永本	274	159	方	方	方磬	方磬			1		〔朱〕去	去平濁	〔墨〕ホウ	ホウ＊					095-07	
40-016-03	新猿楽記_尊経閣文庫_康永本	275	159	磬	磬	方磬	方磬			2		〔朱〕平濁	去平濁		ホウ＊					095-07	
