資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考	Unnamed: 22
30-039-05	高山寺蔵胎蔵界自行次第九方便	339	111	利	利	利益	利益			1				リ	リエ□					61		T2712_.84.0817b01
30-039-05	高山寺蔵胎蔵界自行次第九方便	340	111	益	益	利益	利益			2				エ□	リエ□					61		T2712_.84.0817b01
30-039-05	高山寺蔵胎蔵界自行次第九方便	345	112	故	故	衆生故	衆生故			3				コ	＊＊コ					61		T2712_.84.0817b01
30-039-05	高山寺蔵胎蔵界自行次第九方便	348	113	盡	盡	盡皆	盡皆			1				シン	シン＊					62		T2712_.84.0817b02
30-039-05	高山寺蔵胎蔵界自行次第九方便	351	114	廻	廻	正廻向	正廻向			2				クワイ	＊クワイキヤウ					62		T2712_.84.0817b02
30-039-05	高山寺蔵胎蔵界自行次第九方便	352	114	向	向	正廻向	正廻向			3				キヤウ	＊クワイキヤウ					62		T2712_.84.0817b02
30-039-05	高山寺蔵胎蔵界自行次第九方便	353	115	除	除	除生	除生			1				チヨ	チヨ＊					62		T2712_.84.0817b03
30-039-05	高山寺蔵胎蔵界自行次第九方便	355	116	死	死	死苦	死苦			1				シ	シコウ					62		T2712_.84.0817b03
30-039-05	高山寺蔵胎蔵界自行次第九方便	356	116	苦	苦	死苦	死苦			2				コウ	シコウ					62		T2712_.84.0817b03
30-039-05	高山寺蔵胎蔵界自行次第九方便	357	117	至	至	至菩提	至菩提			1				シ	シ＊テイ					62		T2712_.84.0817b03
30-039-05	高山寺蔵胎蔵界自行次第九方便	359	117	提	提	至菩提	至菩提			3				テイ	シ＊テイ					62		T2712_.84.0817b03
